ds,yhat,yhat_lower,yhat_upper
2023-08-06 11:16:47,20.214233842559327,18.32008077309185,21.95580129261882
2023-08-06 11:23:22,20.219362900747917,18.45926378680848,22.150798692697794
2023-08-06 11:33:22,20.228851906877587,18.416325838286554,22.10926978001352
2023-08-06 11:43:22,20.24036037087711,18.40582551429592,22.229856320068503
2023-08-06 11:56:42,20.258702251444326,18.353461007397367,22.022146366045387
2023-08-06 12:06:42,20.27453304379152,18.566618804019154,22.11300227703573
2023-08-06 12:16:42,20.291944154502175,18.394126605859185,21.996137684481816
2023-08-06 12:30:02,20.31724187330887,18.40214287281313,22.176161575963935
2023-08-06 12:39:26,20.336221598210948,18.584683455233446,22.175763933876098
2023-08-06 14:19:25,20.535751993151642,18.7972751615089,22.411873372908875
2023-08-06 15:59:24,20.58353769958484,18.80121091846901,22.487899154630554
2023-08-07 10:13:08,19.106656499532093,17.276541583647518,20.9325849351734
2023-08-07 10:23:08,19.104531397922944,17.338747665025462,21.083499082844718
2023-08-07 10:33:08,19.10343520016696,17.38290845629797,20.929147816394448
2023-08-07 10:46:28,19.104113990284997,17.282513269184395,20.922846554408412
2023-08-07 10:56:28,19.10655743418702,17.178967003295725,20.806496085826957
2023-08-07 11:06:28,19.11087184552489,17.362488291515916,20.94856048206273
2023-08-07 11:19:48,19.119746953448857,17.279221084011493,21.016299466885155
2023-08-07 11:29:48,19.1288217207681,17.366394388972317,20.97502598203999
2023-08-07 11:39:47,19.139946209884023,17.33130919844317,20.847904451996477
2023-08-07 11:53:07,19.157909365872186,17.31728101090795,20.90545589624417
2023-08-07 12:03:07,19.173560699152798,17.401686072023292,21.095124654549046
2023-08-07 12:13:07,19.190897918220855,17.408482831326886,21.01815092085237
2023-08-07 12:23:07,19.20971803371252,17.324556666173137,20.92202969272473
2023-08-07 12:36:27,19.236713124905613,17.36121842648219,21.102756969038587
2023-08-07 12:46:27,19.25805114325233,17.519030549354312,21.135044911139246
2023-08-07 12:56:27,19.28002049166244,17.44231334646145,21.167349231086124
2023-08-07 13:09:47,19.30980655966511,17.327611712385,21.22544879107207
2023-08-07 13:19:47,19.332149094480087,17.3915182227959,21.14037169200307
2023-08-07 13:29:47,19.35418558141911,17.61846329234438,21.100873196273252
2023-08-07 13:43:07,19.382632310097428,17.566991698801818,21.225557011215564
2023-08-07 13:53:07,19.40294209266894,17.65867773193272,21.336578176892175
2023-08-07 14:03:06,19.42208596766105,17.633009241851695,21.265441862849833
2023-08-07 14:13:06,19.43991912175405,17.63806137898616,21.229096951807655
2023-08-07 14:26:26,19.461285032264964,17.701179387638803,21.24683792199448
2023-08-07 14:36:26,19.47529017093892,17.641703588294945,21.324794697770294
2023-08-07 14:46:26,19.48740984467626,17.679961210630427,21.3392612511292
2023-08-07 14:59:46,19.500437390216984,17.739319259207747,21.415896980592983
2023-08-07 15:09:46,19.50773667740324,17.58417591417466,21.426352578850636
2023-08-07 15:19:46,19.51283395694718,17.62877059864722,21.366925049961058
2023-08-07 15:33:06,19.51610664930911,17.898602820723383,21.33286267091396
2023-08-07 15:43:06,19.515864354569473,17.718450982188543,21.29049300193066
2023-08-07 15:53:06,19.513279273354264,17.728192139363742,21.364810456721646
2023-08-07 16:06:26,19.506162360191436,17.71603197232318,21.40997974489856
2023-08-07 16:16:26,19.49806742473358,17.726510395234158,21.463511251628073
2023-08-07 16:26:26,19.487617372081043,17.612846547628333,21.331091285230546
2023-08-07 16:36:26,19.474830776038424,17.699822546498616,21.296898520668552
2023-08-07 16:49:45,19.454228285352702,17.555789935139487,21.311877427431565
2023-08-07 16:59:45,19.436128705300245,17.565660454871562,21.302391572802982
2023-08-07 17:09:45,19.415838954887416,17.544807785069512,21.34020345895989
2023-08-07 17:23:05,19.385509582591013,17.479793315126752,21.152431406798595
2023-08-07 17:33:05,19.36042697478852,17.428631637005868,21.222657764993833
2023-08-07 17:43:05,19.33346916320203,17.499970935867662,21.138772781614286
2023-08-07 17:56:25,19.29484623003022,17.51286292760797,21.155994754833177
2023-08-07 18:06:25,19.26407794500922,17.50564399091385,20.99307272726536
2023-08-07 18:16:25,19.231970756892753,17.37194383399645,21.12391062945802
2023-08-07 18:26:25,19.198732662411985,17.36957913198179,20.981184605197893
