ds,yhat,yhat_lower,yhat_upper
2023-08-06 10:21:24,19.613664627665724,18.092726418473912,21.137910325012303
2023-08-06 10:31:41,19.632927074311148,18.1264369851055,21.22776384443625
2023-08-07 18:55:45,18.681139863395636,17.22754786374936,20.159377716577623
2023-08-07 19:05:45,18.6295680382706,17.10239816688686,20.168183467025443
2023-08-07 19:15:44,18.57706328999209,17.046893887523808,20.166248914300894
2023-08-07 19:29:04,18.505945182179605,16.980283185869844,20.027698170867623
2023-08-07 19:39:04,18.452311072014727,16.976116242238366,19.889487069537335
2023-08-07 19:49:04,18.398808719163824,16.87373356350448,20.014328744750305
2023-08-07 20:02:24,18.328258910745273,16.83090370072007,19.82488586967476
2023-08-07 20:12:24,18.276350244791228,16.84987635396542,19.8069277214002
2023-08-07 20:22:24,18.22562834759664,16.739319444587885,19.73875935473319
2023-08-08 05:20:39,15.846551582416495,14.25554705806765,17.441781334053502
2023-08-08 05:30:39,15.854402075480198,14.315634033407619,17.35390803934647
2023-08-08 05:40:39,15.86539378123021,14.26028989471707,17.294009793930414
2023-08-08 05:53:59,15.883967744989949,14.373533123232965,17.44617102227018
2023-08-08 06:03:59,15.900099092257435,14.395995239976683,17.454982921758507
2023-08-08 06:13:59,15.917492174485163,14.449242865781317,17.540678576341527
2023-08-08 06:27:19,15.94171792713767,14.472069832305198,17.47414210192483
2023-08-08 06:37:19,15.960018767501403,14.485317417428547,17.401622060302614
2023-08-08 06:47:19,15.97793845543973,14.480784137502532,17.469622226094113
2023-08-08 07:00:39,16.000591605633424,14.682923690892194,17.503138122351043
2023-08-08 07:10:39,16.016264174746794,14.42188413696409,17.548978093966358
2023-08-08 07:20:39,16.030567176437124,14.578049217507235,17.594000463752906
2023-08-08 07:30:38,16.043351316384133,14.560518498242974,17.58487642887769
2023-08-08 07:43:58,16.05802645459112,14.512921604867957,17.50490187494201
2023-08-08 07:53:58,16.067295240353168,14.688194762021148,17.652285210513654
2023-08-08 08:03:58,16.07522332831759,14.65427139316254,17.55345833956634
2023-08-08 08:17:18,16.084087197900306,14.583719258006107,17.60649070993115
2023-08-08 08:27:18,16.089830417683125,14.621423181768758,17.596732793970354
2023-08-08 08:37:18,16.095187330686024,14.623681159362421,17.618661297893404
2023-08-08 08:50:38,16.102423806176233,14.54556387137843,17.664737964390653
2023-08-08 09:00:38,16.108487219166246,14.482580641407528,17.609353169157696
2023-08-08 09:10:38,16.115603417484454,14.571619999477818,17.633611055364874
2023-08-08 09:20:38,16.12423556338382,14.667630895214797,17.623192463852547
2023-08-08 09:33:58,16.138888757139785,14.617035462782457,17.634466561767777
2023-08-08 09:43:58,16.15279661516528,14.663461921449546,17.607765083502052
2023-08-08 09:53:57,16.169616026578254,14.45164459478055,17.586867017842593
2023-08-08 10:07:17,16.197250128686775,14.576882435435722,17.644157718833345
2023-08-08 10:17:17,16.222229980744885,14.736562244275708,17.7173715563
2023-08-08 10:27:17,16.251103260500177,14.64375638981065,17.7440638906028
2023-08-08 10:40:37,16.295906612773393,14.778489983207017,17.80348248221943
2023-08-08 10:50:37,16.334325964441188,14.86830965851716,17.950726987275857
2023-08-08 11:00:37,16.376862135954664,14.940871673255353,17.81854275411002
2023-08-08 11:13:57,16.439817738201665,14.911508493162048,17.97545786807657
2023-08-08 11:23:57,16.4914953249327,14.939817723902346,18.00294416417127
2023-08-08 11:33:57,16.54672995841141,15.090013505292214,18.032566308333546
2023-08-08 11:43:57,16.60521741252404,15.093998080571382,18.029295222541638
2023-08-08 11:57:17,16.687637620570023,15.194499296205295,18.320075553249307
2023-08-08 12:07:17,16.752251695850806,15.272497913271604,18.223246329182377
2023-08-08 12:17:16,16.81865729026013,15.30019877874201,18.388494807950202
2023-08-08 12:30:36,16.90948525175713,15.466609893286646,18.528613704722872
2023-08-08 12:40:36,16.97857499183315,15.457388837745494,18.496397609439295
2023-08-08 12:50:36,17.0479418195655,15.470147744741482,18.63324184139822
2023-08-08 13:03:56,17.140008234817696,15.61118497927907,18.79337578580781
2023-08-08 13:13:56,17.208117681338177,15.666267070801489,18.69760480871255
2023-08-08 13:23:56,17.274909983223573,15.726120170865931,18.780187415372684
2023-08-08 13:33:56,17.339952690846545,15.795055334111526,18.893057705691977
2023-08-08 13:47:16,17.4232648159376,15.900126122433438,18.998985890560963
2023-08-08 13:57:16,17.482721279322192,15.99014854594958,18.979206096588364
2023-08-08 14:07:16,17.539225146421206,15.984502744995897,19.06697547240671
2023-08-08 14:20:36,17.609491985256177,16.09213778933797,19.04226086951404
2023-08-08 14:30:36,17.658083421365525,16.0958565400234,19.204605458228343
2023-08-08 14:40:35,17.70286546231153,16.20757179218572,19.200456565704812
2023-08-08 14:53:55,17.756600617251934,16.190749951609167,19.1780181011655
2023-08-08 15:03:55,17.792191828703167,16.322390654089343,19.320556994609866
2023-08-08 15:13:55,17.823652243616543,16.232817407643022,19.265642364295992
2023-08-08 15:23:55,17.850926971022467,16.283317647204967,19.399812293746816
2023-08-08 15:37:15,17.880731410617635,16.307331121756718,19.379950259351777
2023-08-08 15:47:15,17.89815385951082,16.360912057971916,19.462662778709856
2023-08-08 15:57:15,17.911362751856416,16.2377899568403,19.528303745579453
2023-08-08 16:10:35,17.922470246289826,16.344079955687906,19.47297750503302
2023-08-08 16:20:35,17.925978151040717,16.434191412360057,19.392225380987558
2023-08-08 16:30:35,17.925413792506426,16.493091517832152,19.472604710241203
2023-08-08 16:43:55,17.918444200983643,16.350814339318706,19.458984147040667
2023-08-08 16:53:55,17.90865753863838,16.407349268083003,19.38447785767522
2023-08-08 17:03:55,17.895065132350183,16.480721779799353,19.377735092285608
2023-08-08 17:17:14,17.871240373897205,16.508195413714457,19.410858180414063
2023-08-08 17:27:14,17.84920915470744,16.428617385392567,19.486396908759584
2023-08-08 17:37:14,17.823781456215777,16.196031347592,19.238039450591128
2023-08-08 17:47:14,17.79511590713753,16.236276971252995,19.35289222693216
2023-08-08 18:00:34,17.752169169344317,16.288125259042438,19.26530566798021
2023-08-08 18:10:34,17.716676889371545,16.303382017315197,19.305819423713356
2023-08-08 18:20:34,17.678622298869055,16.272957001094507,19.1842412726867
2023-08-08 18:33:54,17.624332044813837,16.113648737414756,19.1228153111607
2023-08-08 18:43:54,17.581307793360423,16.018072562991737,19.07601759512344
2023-08-08 18:53:54,17.536636384550206,16.058213137305064,19.016392649186344
2023-08-08 19:07:14,17.475061103614266,15.97040145665096,19.02137195541316
2023-08-08 19:17:14,17.427801094137052,15.965185952747932,18.94410430513939
2023-08-08 20:57:13,16.979542110809053,15.483755859205568,18.541336404911426
2023-08-08 22:37:12,16.69925314923438,15.122266464005802,18.135453920038774
2023-08-09 00:50:31,16.25744664049715,14.7230227247453,17.74029192852384
2023-08-09 02:30:31,15.634135721732473,14.228248804783284,17.105738833705235
2023-08-09 04:10:30,15.182830784059417,13.778996489974862,16.528785649157694
2023-08-09 04:13:50,15.176553613988993,13.703588795727168,16.74722841533959
2023-08-09 04:27:10,15.157850246198155,13.764576354572503,16.63671245856705
2023-08-09 04:37:10,15.150429501652292,13.676606164547422,16.725898223337914
2023-08-09 04:47:10,15.148453655693483,13.658262206257351,16.655929454481424
2023-08-09 05:00:30,15.153782227192396,13.665223737517662,16.690358071642642
2023-08-09 05:10:30,15.16326673533625,13.574606438121245,16.576879062022613
2023-08-09 05:20:29,15.176937672655422,13.62357262563202,16.829294796355285
2023-08-09 05:30:29,15.194343270886165,13.757568278230245,16.695809879835046
2023-08-09 05:43:49,15.222399622476559,13.70421922767608,16.728606234915308
2023-08-09 05:53:49,15.24634894640343,13.80595500571096,16.66677061058938
2023-08-09 06:03:49,15.272155271461196,13.810503742215678,16.67583948335929
2023-08-09 06:17:09,15.308481152934636,13.738930343244968,16.861836152451946
2023-08-09 06:27:09,15.336468085189072,13.880678068565409,16.863835013878727
2023-08-09 06:37:09,15.364539768303334,13.798951365678043,16.87515181785291
2023-08-09 06:50:29,15.401343164468571,13.894052030222651,16.814970811911188
2023-08-09 07:00:29,15.427994613828767,13.834896822032833,16.79859687343322
2023-08-09 07:10:29,15.453501863238959,13.91265417160625,16.930820148806497
2023-08-09 07:20:29,15.477651612148858,13.913357435269553,16.946974020033025
2023-08-09 07:33:49,15.50752219622253,14.125363031230288,17.06034982069811
2023-08-09 07:43:49,15.52813098330272,14.025160567075188,17.090139653582238
2023-08-09 07:53:48,15.547228908261175,13.9179331258968,17.044998385740712
2023-08-09 08:07:08,15.570681515456428,14.231628944620825,17.19890340794249
2023-08-09 08:17:08,15.58701653992464,14.060992902111309,17.171807390780263
2023-08-09 08:27:08,15.602600418341645,14.099250690603622,17.060206738760566
2023-08-09 08:40:28,15.622825006272558,14.193002694675489,17.247124808758585
2023-08-09 08:50:28,15.638099491804834,14.121811029333934,17.149437455885497
2023-08-09 09:00:28,15.653949266770766,14.04774325407965,17.128792635406985
2023-08-09 09:10:28,15.67083012608818,14.19295767258741,17.09528958086461
2023-08-09 09:23:48,15.695737880557473,14.297612029346057,17.17794326197524
2023-08-09 09:33:48,15.716803576782944,14.191119701814209,17.243744841195234
2023-08-09 09:43:48,15.740389324102601,14.249420984442665,17.280418802842195
2023-08-09 09:57:08,15.776429498536807,14.195349337365391,17.347532204083556
2023-08-09 10:07:07,15.807290917325226,14.41675807019567,17.46883626036556
2023-08-09 10:17:07,15.841844727467773,14.37846572199056,17.36388650430958
2023-08-09 11:47:07,16.329513030220454,14.802099775402462,17.87659818814315
2023-08-09 11:57:07,16.40096368953747,14.918252464515751,17.92941035597401
2023-08-09 12:07:07,16.474721303679157,14.996890115942627,17.993154245039825
2023-08-09 12:20:27,16.575871415665183,15.144449798164437,18.186400720501737
2023-08-09 12:30:27,16.653218631602073,15.116424005094922,18.071235658411208
2023-08-09 12:40:27,16.73128898113751,15.077169844096389,18.160225571722954
2023-08-09 12:53:46,16.83551294678345,15.373975657723545,18.36438314132974
2023-08-09 13:03:46,16.91333278198674,15.277939736549769,18.5293316632508
2023-08-09 13:13:46,16.990234850003738,15.480355028976145,18.483410276480612
2023-08-09 13:23:46,17.06575842304943,15.54692684392992,18.680900434233784
2023-08-09 13:37:06,17.16356466238743,15.701137827540112,18.69234331524284
2023-08-09 13:47:06,17.234233248876855,15.835804019799015,18.817912281429102
2023-08-09 13:57:07,17.302308671468808,15.879294448088718,18.75899116470802
2023-08-09 14:10:27,17.388165006730354,15.81509571700606,18.905861924919726
2023-08-09 14:20:27,17.44863149611142,16.00940099866646,18.903236460191884
2023-08-09 14:30:27,17.505472365234628,16.004007197885528,19.086336718078176
2023-08-09 14:43:47,17.575290408373334,16.066420291837364,19.176321989803615
2023-08-09 14:53:47,17.622979066852512,16.201461897522485,19.143171285096685
2023-08-09 15:03:47,17.66653114561541,16.211054623444113,19.152592108472657
2023-08-09 15:13:47,17.70586265719831,16.229220966480227,19.19151465001909
2023-08-09 15:27:07,17.75164413843783,16.25689291785355,19.203268530313018
2023-08-09 15:37:06,17.780901068177073,16.207497114699606,19.324632341631432
2023-08-09 15:47:07,17.80592500275904,16.280300219334013,19.237724126090132
2023-08-09 16:00:26,17.83249725374609,16.213780342154827,19.218559573053685
2023-08-09 16:10:26,17.84746323141735,16.28005079823314,19.309551270081485
2023-08-09 16:20:26,17.858197186029862,16.33831396891746,19.412180949887787
2023-08-09 16:33:46,17.86602158110334,16.402376389027943,19.456219041100812
2023-08-09 16:43:46,17.86711113109267,16.29021071877609,19.373643135181105
2023-08-09 16:53:46,17.864192214449947,16.36808397617654,19.330291050595427
2023-08-09 17:07:06,17.85422454104439,16.402410650898194,19.25552285930424
2023-08-09 17:17:06,17.842329613344127,16.202589423567613,19.33168783175976
2023-08-09 17:27:06,17.826782043329217,16.304207906638656,19.28922121631076
2023-08-09 17:37:06,17.807720901684085,16.30122462807385,19.35028990552993
2023-08-09 17:50:26,17.777114435364616,16.298069897385478,19.262422889673662
2023-08-09 18:00:26,17.750498844268776,16.284548214803394,19.354989172751672
2023-08-09 18:10:25,17.721021891409954,16.19815409302972,19.21899157573516
2023-08-09 18:23:45,17.67751902493547,16.165374248666843,19.196551124888966
2023-08-09 18:33:45,17.642114993003247,16.119734088525952,19.159825539198938
2023-08-09 18:43:45,17.604636547724922,16.062239572040827,19.061540622145895
2023-08-09 18:57:05,17.551954386182203,16.043577258600905,19.166080417000448
2023-08-09 19:07:05,17.510821020489516,16.02550744342288,19.084151349583653
2023-08-09 20:47:05,17.0986376023138,15.694557954543003,18.52468515356249
2023-08-09 22:27:04,16.8330006953248,15.31628355244803,18.31957718939331
2023-08-10 00:40:23,16.439463042209844,14.958173569771704,17.898263779700176
2023-08-10 02:20:22,15.827860359846447,14.363994965126862,17.350344627446066
2023-08-10 04:00:22,15.318119707219413,13.754485095692742,16.85835644015159
2023-08-10 04:03:41,15.309165900608239,13.798319504973582,16.913822540517838
2023-08-10 04:17:01,15.279450777013793,13.617953937429535,16.7437592574305
2023-08-10 04:27:01,15.263745402339222,13.755713601463752,16.724167775840765
2023-08-10 04:37:01,15.25356513759716,13.714883718452034,16.872734374878412
2023-08-10 04:50:21,15.24822652004354,13.620387462318977,16.726277059430913
2023-08-10 05:00:21,15.25001366007827,13.635456405427536,16.773248119730887
2023-08-10 05:10:21,15.256345827839603,13.787895722237568,16.79929400324642
2023-08-10 05:20:21,15.266777857309165,13.620263951107367,16.764298510910773
2023-08-10 05:33:41,15.286201824457484,13.750422820528339,16.752362840804597
2023-08-10 05:43:41,15.304207466755068,13.925966636509708,16.860326714192905
2023-08-10 05:53:41,15.324534791435031,13.816472647868785,16.894249247421683
2023-08-10 06:07:00,15.35422654256518,13.828961665954623,16.856624102019975
2023-08-10 06:17:00,15.377768881525416,13.851784378013186,16.811121228208176
2023-08-10 06:27:00,15.401787936248628,13.852588522706332,16.842375495497304
