time,value_temp,value_hum,value_acid,value_PV,label
2024-01-01 00:00:00+00:00,10.215019,92.73212,9.746141,3.3868043,0
2024-01-01 00:10:00+00:00,9.38166223025996,93.16525,9.709514,3.3733115,0
2024-01-01 00:20:00+00:00,9.76055946051992,93.0059,9.784351,3.4699707,0
2024-01-01 00:30:00+00:00,9.418438690779878,93.013374,9.761334,3.2649744,0
2024-01-01 00:40:00+00:00,9.53061592103984,93.7011,9.758585,3.1960106,0
2024-01-01 00:50:00+00:00,8.8157851512998,93.02994,9.840472,3.129692,0
2024-01-01 01:00:00+00:00,8.44688138155976,92.17639,9.811809,3.0622277,0
2024-01-01 01:10:00+00:00,8.396615611819719,92.267746,9.766859,3.0850701,0
2024-01-01 01:20:00+00:00,8.258413842079678,91.9427,9.731824,3.162402,0
2024-01-01 01:30:00+00:00,8.268607072339638,92.04551,9.728712,3.28819,0
2024-01-01 01:40:00+00:00,8.281540302599597,91.887856,9.66516,3.365373,0
2024-01-01 01:50:00+00:00,8.390577532859558,92.176254,9.663174,3.3432496,0
2024-01-01 02:00:00+00:00,8.222104763119518,92.52735,9.674855,3.487306,0
2024-01-01 02:10:00+00:00,8.234896993379476,92.623566,9.644847,3.5552864,0
2024-01-01 02:20:00+00:00,8.413782223639435,92.36041,9.633966,3.6660943,0
2024-01-01 02:30:00+00:00,8.323545453899396,92.21697,9.628465,3.765596,0
2024-01-01 02:40:00+00:00,8.441019684159356,92.36356,9.612201,3.8718302,0
2024-01-01 02:50:00+00:00,8.334764914419317,92.14638,9.612352,3.9465241,0
2024-01-01 03:00:00+00:00,8.271164644679274,92.16096,9.647485,4.0290785,0
2024-01-01 03:10:00+00:00,8.290612374939235,91.90619,9.634705,4.0667667,0
2024-01-01 03:20:00+00:00,8.552643605199195,92.5869,9.683884,4.121099,0
2024-01-01 03:30:00+00:00,8.443472835459154,92.76677,9.705797,4.1470213,0
2024-01-01 03:40:00+00:00,8.547842065719113,92.92202,9.711724,4.1421833,0
2024-01-01 03:50:00+00:00,8.525849295979073,93.30452,9.722719,4.162722,0
2024-01-01 04:00:00+00:00,8.363607526239033,93.71286,9.736551,4.146543,0
2024-01-01 04:10:00+00:00,8.457547756498993,93.615036,9.735985,4.137567,0
2024-01-01 04:20:00+00:00,8.443965486758954,93.50472,9.729821,4.1451406,0
2024-01-01 04:30:00+00:00,8.545346217018912,93.64477,9.741623,4.1656027,0
2024-01-01 04:40:00+00:00,8.695959447278872,93.32163,9.752011,4.20796,0
2024-01-01 04:50:00+00:00,8.682162677538832,93.353615,9.778548,4.191898,1
2024-01-01 05:00:00+00:00,8.682358907798791,93.47467,9.794328,4.1891522,1
2024-01-01 05:10:00+00:00,8.996933138058752,93.14582,9.7805805,4.184992,1
2024-01-01 05:20:00+00:00,9.16876636831871,93.474556,9.7634115,4.1708436,1
2024-01-01 05:30:00+00:00,9.06000259857867,93.71395,9.778807,4.170805,1
2024-01-01 05:40:00+00:00,9.01930932883863,93.54876,9.781935,4.1955004,1
2024-01-01 05:50:00+00:00,9.18477955909859,93.3816,9.764994,4.1873517,1
2024-01-01 06:00:00+00:00,9.287213789358551,93.34863,9.734263,4.1826186,1
2024-01-01 06:10:00+00:00,9.301901519618507,93.42105,9.744423,4.167903,1
2024-01-01 06:20:00+00:00,9.32237374987847,93.214935,9.742236,4.1674995,1
2024-01-01 06:30:00+00:00,9.215314980138428,92.89765,9.74192,4.1740527,1
2024-01-01 06:40:00+00:00,9.28317421039839,92.917336,9.749374,4.171,1
2024-01-01 06:50:00+00:00,9.24996344065835,93.10936,9.717575,4.1764255,1
2024-01-01 07:00:00+00:00,9.415359670918308,93.35634,9.725226,4.165157,1
2024-01-01 07:10:00+00:00,9.580446901178268,93.23222,9.740408,4.177684,1
2024-01-01 07:20:00+00:00,9.637468131438228,93.66255,9.732411,4.1619596,1
2024-01-01 07:30:00+00:00,9.667031361698188,93.31554,9.745172,4.1586843,1
2024-01-01 07:40:00+00:00,9.643803091958148,93.15825,9.751108,4.195943,1
2024-01-01 07:50:00+00:00,9.633667822218106,93.46815,9.738836,4.1714587,1
2024-01-01 08:00:00+00:00,9.413539552478069,92.95229,9.736051,4.1849074,1
2024-01-01 08:10:00+00:00,9.418941282738029,92.848404,9.7224655,4.221458,1
2024-01-01 08:20:00+00:00,9.277284512997989,92.85732,9.728102,4.1659417,1
2024-01-01 08:30:00+00:00,8.922012743257946,93.25654,9.776185,4.1707993,1
2024-01-01 08:40:00+00:00,8.720100973517905,93.327415,9.816065,4.15269,1
2024-01-01 08:50:00+00:00,8.930724203777865,93.33095,9.831544,4.1558943,1
2024-01-01 09:00:00+00:00,9.058604434037823,93.664665,9.809536,4.141485,1
2024-01-01 09:10:00+00:00,8.949540664297785,93.544945,9.799378,4.1487813,1
2024-01-01 09:20:00+00:00,8.884395894557745,93.78381,9.796527,4.173286,1
2024-01-01 09:30:00+00:00,8.830803124817704,93.88176,9.784956,4.148514,1
2024-01-01 09:40:00+00:00,8.889652355077663,93.545074,9.764757,4.180556,1
2024-01-01 09:50:00+00:00,8.922353585337623,93.47898,9.746367,4.160619,1
2024-01-01 10:00:00+00:00,9.159719315597584,93.60349,9.722183,4.1617823,1
2024-01-01 10:10:00+00:00,9.245084045857544,93.90317,9.695462,4.168649,1
2024-01-01 10:20:00+00:00,9.280455276117502,94.03268,9.677507,4.1715393,1
2024-01-01 10:30:00+00:00,9.30494950637746,94.268555,9.6532135,4.18818,1
2024-01-01 10:40:00+00:00,9.374670736637423,94.37545,9.628332,4.1769934,1
2024-01-01 10:50:00+00:00,9.443563966897385,94.30498,9.628302,4.163024,1
