time,value_temp,value_hum,value_acid,value_PV
2024-01-01 00:00:00+00:00,18.646055,59.91923,3.151334,4.9760365
2024-01-01 00:10:00+00:00,18.681093,,,4.747117
2024-01-01 00:20:00+00:00,,,,4.6259933
2024-01-01 00:30:00+00:00,,58.524605,3.104945,
2024-01-01 00:40:00+00:00,18.397167,57.03283,3.1044447,
2024-01-01 00:50:00+00:00,,57.584007,,5.2053986
2024-01-01 01:00:00+00:00,18.773088,56.110012,3.109491,
2024-01-01 01:10:00+00:00,18.978926,54.935566,,
2024-01-01 01:20:00+00:00,,53.329586,,
2024-01-01 01:30:00+00:00,,51.870716,,
2024-01-01 01:40:00+00:00,,52.067936,3.116421,
2024-01-01 01:50:00+00:00,,,,5.6575212
2024-01-01 02:00:00+00:00,19.06314,49.785152,,
2024-01-01 02:10:00+00:00,,,3.1228983,
2024-01-01 02:20:00+00:00,19.139563,48.908794,3.1160808,5.6721244
2024-01-01 02:30:00+00:00,19.37836,,3.1146636,
2024-01-01 02:40:00+00:00,19.446186,48.685482,3.1145473,
2024-01-01 02:50:00+00:00,19.515778,,3.1205938,5.4659586
2024-01-01 03:00:00+00:00,,49.29888,,5.3817544
2024-01-01 03:10:00+00:00,19.598516,48.54653,,5.3121905
2024-01-01 03:20:00+00:00,,50.6654,,5.2722197
2024-01-01 03:30:00+00:00,19.898039,,,
2024-01-01 03:40:00+00:00,20.04028,49.92643,,5.195984
2024-01-01 03:50:00+00:00,20.123323,,3.1241965,5.102307
2024-01-01 04:00:00+00:00,,51.0718,3.1304476,
2024-01-01 04:10:00+00:00,,49.2354,,5.2331314
2024-01-01 04:20:00+00:00,20.341625,47.517967,,5.1825347
2024-01-01 04:30:00+00:00,20.53471,,,5.1191916
2024-01-01 04:40:00+00:00,20.511715,47.27602,,5.1557674
2024-01-01 04:50:00+00:00,,46.292244,,
2024-01-01 05:00:00+00:00,,45.27006,3.1180687,
2024-01-01 05:10:00+00:00,,45.35964,3.1260512,5.043974
2024-01-01 05:20:00+00:00,20.786068,,,4.9726396
2024-01-01 05:30:00+00:00,,44.999714,3.132635,
2024-01-01 05:40:00+00:00,,44.227127,,
2024-01-01 05:50:00+00:00,21.200333,43.558865,3.1408527,
2024-01-01 06:00:00+00:00,21.238363,,3.1464956,4.7787237
2024-01-01 06:10:00+00:00,,44.83244,,4.666839
2024-01-01 06:20:00+00:00,,45.207703,,
2024-01-01 06:30:00+00:00,,46.582436,3.1604638,4.3687816
2024-01-01 06:40:00+00:00,,48.54,3.16453,4.30841
2024-01-01 06:50:00+00:00,21.798038,,3.1773155,
2024-01-01 07:00:00+00:00,21.819487,49.54002,3.1982377,4.141919
2024-01-01 07:10:00+00:00,21.767553,,,
2024-01-01 07:20:00+00:00,,50.56498,3.235637,4.099791
2024-01-01 07:30:00+00:00,,50.5732,3.242382,4.037531
2024-01-01 07:40:00+00:00,,51.17653,,4.1017985
2024-01-01 07:50:00+00:00,,51.163235,,
2024-01-01 08:00:00+00:00,21.266073,51.44048,,
2024-01-01 08:10:00+00:00,21.164864,,3.2722447,4.0902014
2024-01-01 08:20:00+00:00,21.25736,51.860935,3.2757053,4.091175
2024-01-01 08:30:00+00:00,21.207253,51.150276,3.2796507,
2024-01-01 08:40:00+00:00,21.04479,,3.2831438,
2024-01-01 08:50:00+00:00,,,3.2882617,4.1330266
2024-01-01 09:00:00+00:00,,49.836414,3.2899163,
2024-01-01 09:10:00+00:00,,49.998096,,
2024-01-01 09:20:00+00:00,,,3.2942324,4.0823593
2024-01-01 09:30:00+00:00,,,,4.067964
2024-01-01 09:40:00+00:00,20.8312,,3.296071,4.1059275
2024-01-01 09:50:00+00:00,20.73186,52.523315,3.2965508,4.070735
2024-01-01 10:00:00+00:00,20.6877,,3.2985322,
2024-01-01 10:10:00+00:00,,,,
2024-01-01 10:20:00+00:00,,51.956863,3.3055105,
2024-01-01 10:30:00+00:00,20.754198,52.533863,3.3088846,
2024-01-01 10:40:00+00:00,20.730816,52.83917,,4.0614033
2024-01-01 10:50:00+00:00,,53.442547,3.3068645,4.0636563
2024-01-01 11:00:00+00:00,,53.364502,3.303736,4.11153
2024-01-01 11:10:00+00:00,,,3.3047523,4.148443
2024-01-01 11:20:00+00:00,,,3.3027053,
2024-01-01 11:30:00+00:00,20.817924,51.447037,3.30494,
2024-01-01 11:40:00+00:00,20.770512,,3.309451,
2024-01-01 11:50:00+00:00,20.7166,53.37144,3.3016677,
2024-01-01 12:00:00+00:00,20.724533,53.39001,3.3033838,
2024-01-01 12:10:00+00:00,20.589552,,,3.6538992
2024-01-01 12:20:00+00:00,,,,3.617702
2024-01-01 12:30:00+00:00,20.46818,57.01188,3.3161466,3.5857978
2024-01-01 12:40:00+00:00,20.366472,,3.3234034,3.5648139
2024-01-01 12:50:00+00:00,20.326452,57.04958,3.3223865,3.4438465
2024-01-01 13:00:00+00:00,20.16122,,3.33208,3.2498686
2024-01-01 13:10:00+00:00,20.324457,57.57361,,2.965507
2024-01-01 13:20:00+00:00,20.267756,56.892857,,2.5679517
2024-01-01 13:30:00+00:00,,,3.350221,
2024-01-01 13:40:00+00:00,20.431314,57.064053,3.35692,
2024-01-01 13:50:00+00:00,20.285389,57.18177,3.365232,1.2163638
2024-01-01 14:00:00+00:00,20.41261,,3.3737824,0.85834444
2024-01-01 14:10:00+00:00,20.263428,57.059177,3.374367,0.6954962
2024-01-01 14:20:00+00:00,20.267845,57.137688,,0.5421361
2024-01-01 14:30:00+00:00,20.3182,56.27197,3.3825073,0.502049
2024-01-01 14:40:00+00:00,20.27039,56.47385,,0.48021913
2024-01-01 14:50:00+00:00,20.277248,,,0.44576082
2024-01-01 15:00:00+00:00,20.33814,55.961624,3.3784404,0.43138438
2024-01-01 15:10:00+00:00,,,3.3761024,
2024-01-01 15:20:00+00:00,20.161528,,3.3785872,
2024-01-01 15:30:00+00:00,20.117865,56.02904,3.3822696,
2024-01-01 15:40:00+00:00,20.037827,55.27769,3.3825538,
2024-01-01 15:50:00+00:00,,,3.3800864,0.39140964
2024-01-01 16:00:00+00:00,,54.71204,3.3829653,
2024-01-01 16:10:00+00:00,19.99153,54.944027,,0.34511924
2024-01-01 16:20:00+00:00,,55.023617,3.3869882,
2024-01-01 16:30:00+00:00,19.916548,55.441982,,0.29732543
2024-01-01 16:40:00+00:00,19.841742,,,0.2948111
2024-01-01 16:50:00+00:00,,,3.3896036,
2024-01-01 17:00:00+00:00,19.739626,,,0.26501018
2024-01-01 17:10:00+00:00,,,,0.23841287
2024-01-01 17:20:00+00:00,19.702118,,3.3983917,
2024-01-01 17:30:00+00:00,19.65575,,,
2024-01-01 17:40:00+00:00,,,3.3965037,
2024-01-01 17:50:00+00:00,19.72817,56.067947,3.3955717,
2024-01-01 18:00:00+00:00,,56.29313,3.3960288,0.23128045
2024-01-01 18:10:00+00:00,19.618498,56.37412,3.3968751,
2024-01-01 18:20:00+00:00,,56.185673,3.3951712,0.23116018
2024-01-01 18:30:00+00:00,19.59917,56.00211,,0.20972551
2024-01-01 18:40:00+00:00,,,3.3874269,
2024-01-01 18:50:00+00:00,19.520395,,,0.27765244
2024-01-01 19:00:00+00:00,,55.018845,,0.31310016
2024-01-01 19:10:00+00:00,19.401196,,,
2024-01-01 19:20:00+00:00,,,3.3957176,
2024-01-01 19:30:00+00:00,,53.995678,3.4011793,
2024-01-01 19:40:00+00:00,19.3,53.057716,3.4024465,
2024-01-01 19:50:00+00:00,19.36327,52.49761,3.4017103,
2024-01-01 20:00:00+00:00,,52.40735,,1.0970504
2024-01-01 20:10:00+00:00,,,,1.2272477
2024-01-01 20:20:00+00:00,19.181463,53.442192,,1.4498179
2024-01-01 20:30:00+00:00,,,,1.6348703
2024-01-01 20:40:00+00:00,19.06342,,3.4168396,
2024-01-01 20:50:00+00:00,19.105206,,,2.3372343
2024-01-01 21:00:00+00:00,18.882927,54.031105,3.4192872,2.7893164
2024-01-01 21:10:00+00:00,18.76578,53.878124,3.4136903,3.1479008
2024-01-01 21:20:00+00:00,,,3.4094672,3.5274441
2024-01-01 21:30:00+00:00,18.8886,,3.413411,3.7514508
2024-01-01 21:40:00+00:00,18.95886,54.22303,,3.9664257
2024-01-01 21:50:00+00:00,18.769863,53.018192,,
2024-01-01 22:00:00+00:00,18.81259,51.676315,,3.9400785
2024-01-01 22:10:00+00:00,,53.586853,,3.9767303
2024-01-01 22:20:00+00:00,18.842287,54.813496,,
2024-01-01 22:30:00+00:00,,54.638268,,
2024-01-01 22:40:00+00:00,,55.619255,,
2024-01-01 22:50:00+00:00,18.48022,55.27487,3.3753273,4.239976
2024-01-01 23:00:00+00:00,18.510414,,,4.1397595
2024-01-01 23:10:00+00:00,,,3.338191,4.0632896
2024-01-01 23:20:00+00:00,18.407328,54.959335,3.3226948,4.022036
2024-01-01 23:30:00+00:00,,52.29758,3.3037171,3.8419151
2024-01-01 23:40:00+00:00,,49.597694,3.2947574,
2024-01-01 23:50:00+00:00,18.68931,50.294773,,4.3701334
2024-01-02 00:00:00+00:00,19.288813,31.24238,,
2024-01-02 00:10:00+00:00,19.522818,29.291618,3.1205277,
2024-01-02 00:20:00+00:00,,,3.122915,
2024-01-02 00:30:00+00:00,19.453451,30.370974,3.1113577,5.4716454
2024-01-02 00:40:00+00:00,,26.900524,,5.3617883
2024-01-02 00:50:00+00:00,19.853523,,3.1049283,5.6348205
2024-01-02 01:00:00+00:00,,,,5.649174
2024-01-02 01:10:00+00:00,19.972776,23.538431,3.1061103,5.7165966
2024-01-02 01:20:00+00:00,,,,5.5932646
2024-01-02 01:30:00+00:00,20.054522,24.123003,3.1138601,5.5847917
2024-01-02 01:40:00+00:00,,,3.111644,
2024-01-02 01:50:00+00:00,20.23726,,3.1070771,
2024-01-02 02:00:00+00:00,,23.79919,3.105747,5.57237
2024-01-02 02:10:00+00:00,,22.091156,,5.590778
2024-01-02 02:20:00+00:00,20.635508,,3.1028209,5.6505914
2024-01-02 02:30:00+00:00,20.750082,19.79882,,5.6676426
2024-01-02 02:40:00+00:00,,19.58143,,5.6523385
2024-01-02 02:50:00+00:00,,18.501856,,
2024-01-02 03:00:00+00:00,21.392761,18.505629,3.1042817,5.602924
2024-01-02 03:10:00+00:00,21.425785,,,
2024-01-02 03:20:00+00:00,21.58221,16.209732,3.102221,5.5965304
2024-01-02 03:30:00+00:00,,,3.106019,5.5342956
2024-01-02 03:40:00+00:00,,15.456425,3.099126,
2024-01-02 03:50:00+00:00,,14.846913,,5.5358286
2024-01-02 04:00:00+00:00,,14.531191,3.096291,
2024-01-02 04:10:00+00:00,22.25482,13.678366,3.097175,
2024-01-02 04:20:00+00:00,,13.288148,3.094011,
2024-01-02 04:30:00+00:00,22.395037,12.926538,3.0981839,
2024-01-02 04:40:00+00:00,22.608803,13.398795,3.0950804,
2024-01-02 04:50:00+00:00,,,,5.3483195
2024-01-02 05:00:00+00:00,22.739946,12.959387,,5.311353
2024-01-02 05:10:00+00:00,22.838396,13.265584,3.097359,5.241335
