time,value_temp,value_hum,value_acid,value_PV
2024-01-01 00:00:00+00:00,10.215019,92.73212,9.746141,3.3868043
2024-01-01 00:10:00+00:00,9.38166223025996,93.16525,9.709514,3.3733115
2024-01-01 00:20:00+00:00,9.76055946051992,93.0059,9.784351,3.4699707
2024-01-01 00:30:00+00:00,9.418438690779878,93.013374,9.761334,3.2649744
2024-01-01 00:40:00+00:00,9.53061592103984,93.7011,9.758585,3.1960106
2024-01-01 00:50:00+00:00,8.8157851512998,93.02994,9.840472,3.129692
2024-01-01 01:00:00+00:00,8.44688138155976,92.17639,9.811809,3.0622277
2024-01-01 01:10:00+00:00,8.396615611819719,92.267746,9.766859,3.0850701
2024-01-01 01:20:00+00:00,8.258413842079678,91.9427,9.731824,3.162402
2024-01-01 01:30:00+00:00,8.268607072339638,92.04551,9.728712,3.28819
2024-01-01 01:40:00+00:00,8.281540302599597,91.887856,9.66516,3.365373
2024-01-01 01:50:00+00:00,8.390577532859558,92.176254,9.663174,3.3432496
2024-01-01 02:00:00+00:00,8.222104763119518,92.52735,9.674855,3.487306
2024-01-01 02:10:00+00:00,8.234896993379476,92.623566,9.644847,3.5552864
2024-01-01 02:20:00+00:00,8.413782223639435,92.36041,9.633966,3.6660943
2024-01-01 02:30:00+00:00,8.323545453899396,92.21697,9.628465,3.765596
2024-01-01 02:40:00+00:00,8.441019684159356,92.36356,9.612201,3.8718302
2024-01-01 02:50:00+00:00,8.334764914419317,92.14638,9.612352,3.9465241
2024-01-01 03:00:00+00:00,8.271164644679274,92.16096,9.647485,4.0290785
2024-01-01 03:10:00+00:00,8.290612374939235,91.90619,9.634705,4.0667667
2024-01-01 03:20:00+00:00,8.552643605199195,92.5869,9.683884,4.121099
2024-01-01 03:30:00+00:00,8.443472835459154,92.76677,9.705797,4.1470213
2024-01-01 03:40:00+00:00,8.547842065719113,92.92202,9.711724,4.1421833
2024-01-01 03:50:00+00:00,8.525849295979073,93.30452,9.722719,4.162722
2024-01-01 04:00:00+00:00,8.363607526239033,93.71286,9.736551,4.146543
2024-01-01 04:10:00+00:00,8.457547756498993,93.615036,9.735985,4.137567
2024-01-01 04:20:00+00:00,8.443965486758954,93.50472,9.729821,4.1451406
2024-01-01 04:30:00+00:00,8.545346217018912,93.64477,9.741623,4.1656027
2024-01-01 04:40:00+00:00,8.695959447278872,93.32163,9.752011,4.20796
2024-01-01 04:50:00+00:00,8.682162677538832,93.353615,9.778548,4.191898
2024-01-01 05:00:00+00:00,8.682358907798791,93.47467,9.794328,4.1891522
