time,value_temp,value_hum,value_acid,value_PV
2024-01-01 00:00:00+00:00,7.3666143,27.806671,9.615265,3.839805
2024-01-01 00:10:00+00:00,7.43484223025996,29.411554,9.651044,3.942446
2024-01-01 00:20:00+00:00,7.460521860519919,31.068245,9.540983,3.9954157
2024-01-01 00:30:00+00:00,7.3974230907798795,30.088524,9.471957,3.991063
2024-01-01 00:40:00+00:00,7.548767921039839,30.570942,9.484596,4.0193267
2024-01-01 00:50:00+00:00,7.475161551299799,30.803717,9.525076,3.980003
2024-01-01 01:00:00+00:00,7.517881981559759,30.053583,9.518018,4.0144415
2024-01-01 01:10:00+00:00,7.617661211819718,29.182644,9.59321,4.073092
2024-01-01 01:20:00+00:00,7.633498842079678,27.68661,9.629016,4.1383667
2024-01-01 01:30:00+00:00,7.655464572339637,28.251047,9.676023,4.2679954
2024-01-01 01:40:00+00:00,7.607921302599597,26.963219,9.712953,4.479057
2024-01-01 01:50:00+00:00,7.744200532859557,27.246536,9.664634,4.5633245
2024-01-01 02:00:00+00:00,7.903086763119517,27.627632,9.587965,4.748867
2024-01-01 02:10:00+00:00,7.686730593379477,27.052532,9.590602,4.855794
2024-01-01 02:20:00+00:00,7.607984223639436,27.090261,9.539922,5.0759864
2024-01-01 02:30:00+00:00,7.776214453899396,25.443495,9.488455,5.159975
2024-01-01 02:40:00+00:00,7.686999684159355,24.356413,9.543091,5.2896914
2024-01-01 02:50:00+00:00,7.914498514419315,24.597816,9.475535,5.301385
2024-01-01 03:00:00+00:00,7.762489544679275,23.547966,9.465208,5.299976
2024-01-01 03:10:00+00:00,7.911001374939235,23.842974,9.475107,5.4325423
2024-01-01 03:20:00+00:00,8.152335605199195,23.672432,9.473002,5.4229755
2024-01-01 03:30:00+00:00,8.155787835459154,23.272308,9.428336,5.418533
2024-01-01 03:40:00+00:00,8.352108065719113,23.767685,9.458153,5.49262
2024-01-01 03:50:00+00:00,8.357800295979073,22.560732,9.408865,5.524701
2024-01-01 04:00:00+00:00,8.507402526239034,21.895668,9.487959,5.6903934
2024-01-01 04:10:00+00:00,8.729153756498993,20.562153,9.463624,5.774582
2024-01-01 04:20:00+00:00,8.955884986758953,19.447771,9.517705,5.8724537
2024-01-01 04:30:00+00:00,9.137887217018912,19.191727,9.511519,5.9823337
2024-01-01 04:40:00+00:00,9.422290447278872,19.9302,9.444672,6.0619316
2024-01-01 04:50:00+00:00,9.719896677538832,19.536842,9.447943,6.093366
2024-01-01 05:00:00+00:00,9.879892907798792,19.289045,9.478954,6.098895
2024-01-01 05:10:00+00:00,10.205610138058752,19.534813,9.460499,6.1040983
2024-01-01 05:20:00+00:00,10.26779836831871,19.205687,9.509543,6.101741
2024-01-01 05:30:00+00:00,10.42055659857867,18.870144,9.55049,6.239146
2024-01-01 05:40:00+00:00,10.695447828838631,19.309275,9.584899,6.3206763
2024-01-01 05:50:00+00:00,10.861364059098591,18.281307,9.616728,6.3023725
2024-01-01 06:00:00+00:00,11.07949828935855,18.772602,9.654872,6.225743
2024-01-01 06:10:00+00:00,11.47657951961851,19.881151,9.664495,6.152197
2024-01-01 06:20:00+00:00,11.78993474987847,20.194242,9.668993,6.077574
2024-01-01 06:30:00+00:00,11.74184198013843,20.698408,9.686019,5.9644976
2024-01-01 06:40:00+00:00,11.87334221039839,20.56458,9.7226,5.808736
2024-01-01 06:50:00+00:00,11.84387244065835,20.390232,9.720598,5.7060885
2024-01-01 07:00:00+00:00,11.795346670918308,20.39737,9.799909,5.6207075
2024-01-01 07:10:00+00:00,12.037469901178268,20.042196,9.768356,5.5007596
2024-01-01 07:20:00+00:00,12.045438131438228,20.406054,9.744673,5.3009086
2024-01-01 07:30:00+00:00,12.143080361698187,21.76994,9.704943,5.0388827
2024-01-01 07:40:00+00:00,12.184658591958147,21.667341,9.655081,4.872814
2024-01-01 07:50:00+00:00,12.518569822218106,23.105434,9.649272,4.660525
2024-01-01 08:00:00+00:00,12.489604052478066,23.76046,9.613283,4.398202
2024-01-01 08:10:00+00:00,12.361714282738026,24.570076,9.602607,4.2181697
2024-01-01 08:20:00+00:00,12.320418512997987,25.504013,9.587834,4.209625
2024-01-01 08:30:00+00:00,12.229949743257947,25.351313,9.529672,4.162875
2024-01-01 08:40:00+00:00,12.156568973517905,24.23947,9.513153,4.097734
2024-01-01 08:50:00+00:00,12.218114203777866,24.57143,9.504941,4.083469
2024-01-01 09:00:00+00:00,11.989265434037826,24.78106,9.44384,3.9803195
2024-01-01 09:10:00+00:00,11.621323664297785,25.124146,9.386061,3.9235206
2024-01-01 09:20:00+00:00,11.426477894557745,25.077763,9.363466,3.963605
2024-01-01 09:30:00+00:00,11.221485124817704,25.366701,9.343953,3.9315946
2024-01-01 09:40:00+00:00,10.916573355077663,23.985266,9.340613,3.9345067
2024-01-01 09:50:00+00:00,10.744329585337624,23.639587,9.341438,3.9618096
2024-01-01 10:00:00+00:00,10.670243815597583,22.819534,9.322599,3.9423707
2024-01-01 10:10:00+00:00,10.569080045857543,22.8329,9.358499,3.9440956
2024-01-01 10:20:00+00:00,10.590007276117502,21.643744,9.344781,3.9293709
2024-01-01 10:30:00+00:00,10.689788506377463,22.021708,9.335611,3.9341521
2024-01-01 10:40:00+00:00,10.625440736637422,21.602566,9.354014,3.9417949
2024-01-01 10:50:00+00:00,10.661387966897383,21.851006,9.35914,3.9956088
2024-01-01 11:00:00+00:00,10.76487919715734,22.025024,9.360422,4.0043535
2024-01-01 11:10:00+00:00,10.700735427417301,22.507666,9.421291,4.049607
2024-01-01 11:20:00+00:00,10.562306657677262,21.787752,9.454011,4.045932
2024-01-01 11:30:00+00:00,10.56798238793722,22.043447,9.470105,4.012775
2024-01-01 11:40:00+00:00,10.451609118197181,22.503092,9.52225,4.0258145
2024-01-01 11:50:00+00:00,10.34681534845714,22.52394,9.509808,3.9648514
2024-01-01 12:00:00+00:00,10.0889545787171,21.829338,9.508496,3.9163847
2024-01-01 12:10:00+00:00,10.022310808977059,22.12364,9.527858,3.9115045
2024-01-01 12:20:00+00:00,9.85342903923702,21.90794,9.515632,3.7642086
2024-01-01 12:30:00+00:00,9.83284226949698,22.442286,9.508403,3.6378531
2024-01-01 12:40:00+00:00,9.959484499756938,22.282768,9.475753,3.291076
2024-01-01 12:50:00+00:00,10.195420730016899,23.466404,9.440438,2.802174
2024-01-01 13:00:00+00:00,10.224085960276858,22.99187,9.415713,2.1571012
2024-01-01 13:10:00+00:00,10.125154190536819,23.16513,9.471316,1.5903767
2024-01-01 13:20:00+00:00,10.212801420796778,23.857376,9.454906,1.1029654
2024-01-01 13:30:00+00:00,10.242787651056737,24.326231,9.47767,0.72564113
2024-01-01 13:40:00+00:00,10.238338881316697,23.244926,9.432716,0.64508414
2024-01-01 13:50:00+00:00,10.352081111576657,23.67752,9.421173,0.6840869
2024-01-01 14:00:00+00:00,10.526404341836617,23.6372,9.410696,0.65338457
2024-01-01 14:10:00+00:00,10.370091572096577,23.304886,9.426389,0.70027786
2024-01-01 14:20:00+00:00,10.363137802356535,24.038385,9.432525,0.7027262
2024-01-01 14:30:00+00:00,10.320736032616496,24.25217,9.432902,0.66337246
2024-01-01 14:40:00+00:00,10.266460262876455,24.075886,9.427795,0.585603
2024-01-01 14:50:00+00:00,10.162027993136416,23.938065,9.443239,0.56118375
2024-01-01 15:00:00+00:00,10.202926723396375,24.248962,9.4145155,0.5994132
2024-01-01 15:10:00+00:00,10.255000953656333,23.899036,9.430714,0.6298886
2024-01-01 15:20:00+00:00,10.233369183916293,24.134527,9.375327,0.5882177
2024-01-01 15:30:00+00:00,10.167810414176254,24.244665,9.393587,0.6092893
2024-01-01 15:40:00+00:00,10.124495644436214,24.482933,9.404089,0.53475547
2024-01-01 15:50:00+00:00,9.960525874696174,24.2556,9.3983345,0.54894555
2024-01-01 16:00:00+00:00,9.917432104956132,24.613081,9.403105,0.5120881
2024-01-01 16:10:00+00:00,9.703455335216093,24.174229,9.422412,0.5334768
2024-01-01 16:20:00+00:00,9.607449565476053,24.401377,9.409778,0.5370345
2024-01-01 16:30:00+00:00,9.561057795736012,24.40112,9.4370365,0.523891
2024-01-01 16:40:00+00:00,9.513340025995973,24.621279,9.428622,0.5152349
2024-01-01 16:50:00+00:00,9.471070256255931,24.767506,9.424976,0.5058095
2024-01-01 17:00:00+00:00,9.41022148651589,24.493673,9.432804,0.52640545
2024-01-01 17:10:00+00:00,9.533222216775851,24.995146,9.442652,0.54672986
2024-01-01 17:20:00+00:00,9.548939947035812,24.849047,9.440104,0.5573119
2024-01-01 17:30:00+00:00,9.52800717729577,24.989866,9.436752,0.557078
2024-01-01 17:40:00+00:00,9.51674340755573,24.999626,9.432207,0.5606383
2024-01-01 17:50:00+00:00,9.49895863781569,25.4497,9.45534,0.5532729
2024-01-01 18:00:00+00:00,9.615078868075651,25.706926,9.448197,0.5760552
2024-01-01 18:10:00+00:00,9.50834309833561,26.060907,9.433735,0.5642892
2024-01-01 18:20:00+00:00,9.442222328595568,26.579357,9.422902,0.536431
2024-01-01 18:30:00+00:00,9.274627558855528,26.45709,9.386187,0.5118929
2024-01-01 18:40:00+00:00,9.24243178911549,26.569902,9.363332,0.47587982
2024-01-01 18:50:00+00:00,9.172581019375448,26.58481,9.352241,0.52963394
2024-01-01 19:00:00+00:00,9.153446249635408,26.223055,9.333389,0.56249315
2024-01-01 19:10:00+00:00,9.196138479895367,25.869955,9.352606,0.5684754
2024-01-01 19:20:00+00:00,9.148738710155326,25.682955,9.334621,0.56116366
2024-01-01 19:30:00+00:00,9.116899940415287,25.647387,9.368308,0.5791893
2024-01-01 19:40:00+00:00,9.024684170675247,25.400328,9.399812,0.55577517
2024-01-01 19:50:00+00:00,9.073623400935208,25.784729,9.409261,0.5380707
2024-01-01 20:00:00+00:00,8.945536631195166,26.385185,9.423268,0.5003357
2024-01-01 20:10:00+00:00,8.868321861455126,26.352728,9.425662,0.54007226
2024-01-01 20:20:00+00:00,8.756994091715086,26.119,9.404429,0.5541818
2024-01-01 20:30:00+00:00,8.696221321975045,26.656479,9.380417,0.57557935
2024-01-01 20:40:00+00:00,8.460481552235006,26.147295,9.38589,0.66309315
2024-01-01 20:50:00+00:00,8.276777782494964,25.462511,9.362097,0.63377446
2024-01-01 21:00:00+00:00,8.197956012754924,26.5259,9.4190445,0.60282254
2024-01-01 21:10:00+00:00,8.296928243014884,26.220852,9.369899,0.6702999
2024-01-01 21:20:00+00:00,8.040164473274844,25.704567,9.391874,0.7045444
2024-01-01 21:30:00+00:00,8.323810703534805,25.935785,9.403894,0.7562058
2024-01-01 21:40:00+00:00,8.548361433794764,25.22243,9.416114,0.8493478
2024-01-01 21:50:00+00:00,8.721570164054723,24.396536,9.39317,0.9699579
2024-01-01 22:00:00+00:00,8.534722394314683,23.91004,9.47616,1.276572
2024-01-01 22:10:00+00:00,8.709344624574644,24.70793,9.458289,1.6619083
2024-01-01 22:20:00+00:00,8.527207854834604,24.272482,9.500384,2.1570506
2024-01-01 22:30:00+00:00,8.393180085094562,24.85548,9.557774,2.599823
2024-01-01 22:40:00+00:00,8.388833315354521,24.697681,9.481036,2.9745173
2024-01-01 22:50:00+00:00,8.090345545614483,24.994785,9.476702,3.286212
2024-01-01 23:00:00+00:00,8.305769775874442,26.12426,9.514706,3.6581352
2024-01-01 23:10:00+00:00,8.271445006134401,24.521523,9.45474,3.8759594
2024-01-01 23:20:00+00:00,7.765618936394361,24.569576,9.435034,4.043203
2024-01-01 23:30:00+00:00,8.014671066654321,26.327042,9.58323,4.099245
2024-01-01 23:40:00+00:00,8.17696969691428,25.136415,9.422328,4.0722814
2024-01-01 23:50:00+00:00,7.79330092717424,26.011633,9.474114,4.117773
2024-01-02 00:00:00+00:00,7.2977018574342,24.749779,9.628564,4.570554
2024-01-02 00:10:00+00:00,7.00612838769416,24.464182,9.699399,4.565482
2024-01-02 00:20:00+00:00,7.362619117954119,23.534906,9.662729,4.659031
2024-01-02 00:30:00+00:00,7.126633448214079,22.020605,9.679314,4.728385
2024-01-02 00:40:00+00:00,7.320830078474039,23.009386,9.702431,4.8871126
2024-01-02 00:50:00+00:00,7.371215308733999,22.639746,9.692817,4.784582
2024-01-02 01:00:00+00:00,7.525525138993959,23.003006,9.760699,4.815868
2024-01-02 01:10:00+00:00,7.607949469253918,22.998236,9.746483,4.8166428
2024-01-02 01:20:00+00:00,7.665312599513878,21.939789,9.729849,4.8173304
2024-01-02 01:30:00+00:00,7.540343629773837,21.442614,9.740151,4.889591
2024-01-02 01:40:00+00:00,7.429040860033798,21.15527,9.764449,4.8776937
2024-01-02 01:50:00+00:00,7.510666690293757,20.47301,9.789704,4.8522267
2024-01-02 02:00:00+00:00,7.609456220553716,20.14003,9.800674,4.7430034
2024-01-02 02:10:00+00:00,7.869735550813677,20.927385,9.768423,4.7150416
2024-01-02 02:20:00+00:00,8.140197381073637,21.442244,9.729745,4.673935
2024-01-02 02:30:00+00:00,8.271010611333596,21.200218,9.682422,4.5446296
2024-01-02 02:40:00+00:00,8.278921841593554,22.505764,9.744168,4.54497
2024-01-02 02:50:00+00:00,8.530398071853515,22.579216,9.728102,4.4223666
2024-01-02 03:00:00+00:00,8.495338302113476,22.741095,9.705178,4.3184385
2024-01-02 03:10:00+00:00,8.458496532373434,22.764572,9.710626,4.255329
2024-01-02 03:20:00+00:00,8.393155762633393,22.307611,9.718578,4.17431
2024-01-02 03:30:00+00:00,8.298224492893354,22.148785,9.722676,4.1746883
2024-01-02 03:40:00+00:00,8.150700723153314,21.192362,9.746302,4.16286
2024-01-02 03:50:00+00:00,8.117940453413274,21.460981,9.700595,4.12904
2024-01-02 04:00:00+00:00,8.149903683673234,21.564106,9.637327,4.125131
2024-01-02 04:10:00+00:00,8.078793913933191,22.209444,9.601979,4.071307
2024-01-02 04:20:00+00:00,7.8548761441931525,22.199932,9.562881,4.0123954
2024-01-02 04:30:00+00:00,7.698804074453112,22.878693,9.521185,3.9920793
2024-01-02 04:40:00+00:00,7.695914004713073,22.876444,9.493065,3.9492173
2024-01-02 04:50:00+00:00,7.556854134973031,22.410078,9.496347,4.0175285
2024-01-02 05:00:00+00:00,7.680168065232992,22.380575,9.474001,4.049175
2024-01-02 05:10:00+00:00,7.867716795492951,22.541489,9.479015,4.072826
2024-01-02 05:20:00+00:00,7.905545825752911,22.276329,9.4659605,4.0687857
