time,value_temp,value_hum,value_acid,value_PV,label
2023-06-07 06:30:00+00:00,19.5,100.0,11.5,4.2,0
2023-06-07 06:40:00+00:00,19.1,100.0,11.5,4.2,0
2023-06-07 06:50:00+00:00,18.7,100.0,11.5,4.2,0
2023-06-07 07:00:00+00:00,18.8,100.0,11.5,4.2,0
2023-06-07 07:10:00+00:00,18.7,100.0,11.5,4.2,0
2023-06-07 07:20:00+00:00,18.8,100.0,11.5,4.2,0
2023-06-07 07:30:00+00:00,19.2,100.0,11.5,4.2,0
2023-06-07 07:40:00+00:00,19.6,100.0,11.5,4.2,0
2023-06-07 07:50:00+00:00,21.1,100.0,11.5,4.2,0
2023-06-07 08:00:00+00:00,21.2,100.0,11.5,4.2,0
2023-06-07 08:10:00+00:00,20.9,100.0,11.5,4.2,0
2023-06-07 08:20:00+00:00,20.8,99.0,11.5,4.2,0
2023-06-07 08:30:00+00:00,21.1,99.0,11.5,4.2,0
2023-06-07 08:40:00+00:00,21.0,97.0,11.5,4.2,0
2023-06-07 08:50:00+00:00,20.9,97.0,11.5,4.2,0
2023-06-07 09:00:00+00:00,21.3,97.0,11.6,4.2,0
2023-06-07 09:10:00+00:00,22.9,98.0,11.6,4.2,0
2023-06-07 09:20:00+00:00,22.9,98.0,11.6,4.2,0
2023-06-07 09:30:00+00:00,23.9,99.0,11.6,4.2,0
2023-06-07 09:40:00+00:00,25.0,100.0,11.6,4.2,0
2023-06-07 09:50:00+00:00,25.6,100.0,11.6,4.2,0
2023-06-07 10:00:00+00:00,26.0,100.0,11.6,4.2,0
2023-06-07 10:10:00+00:00,26.3,100.0,11.6,4.2,0
2023-06-07 10:20:00+00:00,26.6,100.0,11.6,4.2,0
2023-06-07 10:30:00+00:00,25.9,100.0,11.6,4.2,0
2023-06-07 10:40:00+00:00,25.0,100.0,11.5,4.2,0
2023-06-07 10:50:00+00:00,24.3,98.0,11.5,4.2,0
2023-06-07 11:00:00+00:00,23.8,97.0,11.5,4.2,0
2023-06-07 11:10:00+00:00,23.3,96.0,11.5,4.2,0
2023-06-07 11:20:00+00:00,23.0,95.0,11.5,4.2,0
2023-06-07 11:30:00+00:00,22.6,95.0,11.5,4.2,0
2023-06-07 11:40:00+00:00,22.3,94.0,11.5,4.2,0
2023-06-07 11:50:00+00:00,22.0,93.0,11.5,4.2,0
2023-06-07 12:00:00+00:00,21.8,92.0,11.5,4.2,0
2023-06-07 12:10:00+00:00,21.5,93.0,11.5,4.2,0
2023-06-07 12:20:00+00:00,21.3,92.0,11.5,4.2,0
2023-06-07 12:30:00+00:00,21.1,92.0,11.5,4.2,0
2023-06-07 12:40:00+00:00,21.0,91.0,11.5,4.2,0
2023-06-07 12:50:00+00:00,20.8,92.0,11.5,4.2,0
2023-06-07 13:00:00+00:00,20.7,91.0,11.5,4.2,0
2023-06-07 13:10:00+00:00,20.5,91.0,11.5,4.2,0
2023-06-07 13:20:00+00:00,20.4,91.0,11.5,4.2,0
2023-06-07 13:30:00+00:00,20.3,90.0,11.5,4.2,0
2023-06-07 13:40:00+00:00,20.1,91.0,11.5,4.2,0
2023-06-07 13:50:00+00:00,20.0,90.0,11.5,4.2,0
2023-06-07 14:00:00+00:00,19.9,90.0,11.5,4.2,0
2023-06-07 14:10:00+00:00,19.3,90.0,11.5,4.2,1
2023-06-07 14:20:00+00:00,19.002705369257907,90.0,11.5,4.2,1
2023-06-07 14:30:00+00:00,18.70541073851581,90.0,11.5,4.2,1
2023-06-07 14:40:00+00:00,18.408116107773715,90.0,11.5,4.2,1
2023-06-07 14:50:00+00:00,18.11082147703162,90.0,11.5,4.2,1
2023-06-07 15:00:00+00:00,17.713526846289525,90.0,11.5,4.2,1
2023-06-07 15:10:00+00:00,17.516232215547433,90.0,11.5,4.2,1
2023-06-07 15:20:00+00:00,17.318937584805337,90.0,11.5,4.2,1
2023-06-07 15:30:00+00:00,17.02164295406324,90.0,11.5,4.2,1
2023-06-07 15:40:00+00:00,16.724348323321145,90.0,11.5,4.2,1
2023-06-07 15:50:00+00:00,16.42705369257905,90.0,11.5,4.2,1
2023-06-07 16:00:00+00:00,16.129759061836957,90.0,11.5,4.2,1
2023-06-07 16:10:00+00:00,15.832464431094863,89.0,11.5,4.2,1
2023-06-07 16:20:00+00:00,18.5,90.0,11.5,4.2,0
2023-06-07 16:30:00+00:00,18.5,90.0,11.5,4.2,0
2023-06-07 16:40:00+00:00,18.4,90.0,11.5,4.2,0
2023-06-07 16:50:00+00:00,18.4,89.0,11.5,4.2,0
2023-06-07 17:00:00+00:00,18.3,89.0,11.5,4.2,0
2023-06-07 17:10:00+00:00,18.2,89.0,11.5,4.2,0
2023-06-07 17:20:00+00:00,18.2,89.0,11.5,4.2,0
2023-06-07 17:30:00+00:00,18.1,89.0,11.5,4.2,0
2023-06-07 17:40:00+00:00,18.0,89.0,11.5,4.2,0
2023-06-07 17:50:00+00:00,17.9,89.0,11.5,4.2,0
2023-06-07 18:00:00+00:00,17.9,89.0,11.4,4.2,0
2023-06-07 18:10:00+00:00,17.8,89.0,11.5,4.2,0
2023-06-07 18:20:00+00:00,17.6,89.0,11.5,4.1,0
2023-06-07 18:30:00+00:00,17.6,89.0,11.4,3.9,0
2023-06-07 18:40:00+00:00,17.5,89.0,11.4,3.6,0
2023-06-07 18:50:00+00:00,17.3,89.0,11.4,3.5,0
2023-06-07 19:00:00+00:00,17.3,89.0,11.4,3.5,0
2023-06-07 19:10:00+00:00,17.2,89.0,11.4,3.2,0
2023-06-07 19:20:00+00:00,17.0,89.0,11.4,2.7,0
2023-06-07 19:30:00+00:00,16.8,89.0,11.4,2.2,0
2023-06-07 19:40:00+00:00,16.8,89.0,11.4,1.5,0
2023-06-07 19:50:00+00:00,16.7,88.0,11.4,1.0,0
2023-06-07 20:00:00+00:00,16.6,89.0,11.4,0.7,0
2023-06-07 20:10:00+00:00,16.6,89.0,11.4,0.6,0
2023-06-07 20:20:00+00:00,16.5,89.0,11.4,0.6,0
2023-06-07 20:30:00+00:00,16.5,89.0,11.4,0.6,0
2023-06-07 20:40:00+00:00,16.3,89.0,11.4,0.4,0
2023-06-07 20:50:00+00:00,16.3,88.0,11.4,0.6,0
2023-06-07 21:00:00+00:00,16.2,89.0,11.4,0.6,0
2023-06-07 21:10:00+00:00,16.1,89.0,11.4,0.6,0
2023-06-07 21:20:00+00:00,16.1,89.0,11.4,0.6,0
2023-06-07 21:30:00+00:00,16.0,89.0,11.4,0.6,0
2023-06-07 21:40:00+00:00,16.0,89.0,11.4,0.6,0
2023-06-07 21:50:00+00:00,15.9,88.0,11.4,0.4,0
2023-06-07 22:00:00+00:00,15.9,89.0,11.4,0.6,0
2023-06-07 22:10:00+00:00,15.8,89.0,11.4,0.6,0
2023-06-07 22:20:00+00:00,15.6,88.0,11.4,0.6,0
2023-06-07 22:30:00+00:00,15.6,88.0,11.4,0.6,0
2023-06-07 22:40:00+00:00,15.6,88.0,11.4,0.6,0
2023-06-07 22:50:00+00:00,15.5,89.0,11.4,0.6,0
2023-06-07 23:00:00+00:00,15.4,88.0,11.4,0.6,0
2023-06-07 23:10:00+00:00,15.3,88.0,11.4,0.6,0
2023-06-07 23:20:00+00:00,15.3,88.0,11.4,0.6,0
2023-06-07 23:30:00+00:00,15.2,88.0,11.4,0.6,0
2023-06-07 23:40:00+00:00,15.1,88.0,11.4,0.6,0
2023-06-07 23:50:00+00:00,15.1,88.0,11.4,0.4,0
2023-06-08 00:00:00+00:00,15.1,88.0,11.4,0.6,0
2023-06-08 00:10:00+00:00,15.0,88.0,11.4,0.6,0
2023-06-08 00:20:00+00:00,15.0,88.0,11.4,0.6,0
2023-06-08 00:30:00+00:00,14.9,88.0,11.4,0.6,0
2023-06-08 00:40:00+00:00,14.9,88.0,11.4,0.6,0
2023-06-08 00:50:00+00:00,14.8,88.0,11.4,0.6,0
2023-06-08 01:00:00+00:00,14.8,88.0,11.4,0.6,0
2023-06-08 01:10:00+00:00,14.7,88.0,11.4,0.7,0
2023-06-08 01:20:00+00:00,14.742105263157894,88.10526315789474,11.4,0.8842105263157894,0
2023-06-08 01:30:00+00:00,14.784210526315787,88.21052631578948,11.4,1.068421052631579,0
2023-06-08 01:40:00+00:00,14.826315789473684,88.3157894736842,11.4,1.2526315789473683,0
2023-06-08 01:50:00+00:00,14.86842105263158,88.42105263157895,11.4,1.4368421052631577,0
2023-06-08 02:00:00+00:00,14.910526315789474,88.52631578947368,11.4,1.6210526315789473,0
2023-06-08 02:10:00+00:00,14.952631578947368,88.63157894736842,11.4,1.805263157894737,0
2023-06-08 02:20:00+00:00,14.994736842105263,88.73684210526316,11.4,1.9894736842105265,0
2023-06-08 02:30:00+00:00,15.036842105263158,88.84210526315789,11.4,2.173684210526316,0
2023-06-08 02:40:00+00:00,15.078947368421051,88.94736842105263,11.4,2.357894736842105,0
2023-06-08 02:50:00+00:00,15.121052631578948,89.05263157894737,11.4,2.542105263157895,0
2023-06-08 03:00:00+00:00,15.16315789473684,89.15789473684211,11.4,2.726315789473684,0
2023-06-08 03:10:00+00:00,15.205263157894736,89.26315789473684,11.4,2.9105263157894736,0
2023-06-08 03:20:00+00:00,15.24736842105263,89.36842105263158,11.4,3.094736842105263,0
2023-06-08 03:30:00+00:00,15.289473684210526,89.47368421052632,11.4,3.2789473684210524,0
2023-06-08 03:40:00+00:00,15.33157894736842,89.57894736842105,11.4,3.4631578947368418,0
2023-06-08 03:50:00+00:00,15.373684210526315,89.6842105263158,11.4,3.647368421052631,0
2023-06-08 04:00:00+00:00,15.41578947368421,89.78947368421052,11.4,3.831578947368421,0
2023-06-08 04:10:00+00:00,15.457894736842103,89.89473684210526,11.4,4.01578947368421,0
2023-06-08 04:20:00+00:00,15.5,90.0,11.4,4.2,0
2023-06-08 04:30:00+00:00,15.5,90.0,11.4,4.2,0
2023-06-08 04:40:00+00:00,15.5,90.0,11.4,4.2,0
2023-06-08 04:50:00+00:00,15.6,90.0,11.4,4.2,0
2023-06-08 05:00:00+00:00,15.8,90.0,11.4,4.2,0
2023-06-08 05:10:00+00:00,16.6,90.0,11.4,4.2,0
2023-06-08 05:20:00+00:00,18.0,90.0,11.4,4.2,0
2023-06-08 05:30:00+00:00,18.9,93.0,11.5,4.2,0
2023-06-08 05:40:00+00:00,19.1,97.0,11.5,4.2,0
2023-06-08 05:50:00+00:00,18.8,98.0,11.5,4.2,0
2023-06-08 06:00:00+00:00,18.6,98.0,11.5,4.2,0
2023-06-08 06:10:00+00:00,19.0,98.0,11.5,4.2,0
2023-06-08 06:20:00+00:00,19.3,97.0,11.5,4.2,0
2023-06-08 06:30:00+00:00,20.1,97.0,11.5,4.2,0
2023-06-08 06:40:00+00:00,20.6,98.0,11.5,4.2,0
2023-06-08 06:50:00+00:00,20.0,99.0,11.5,4.2,0
2023-06-08 07:00:00+00:00,19.7,99.0,11.5,4.2,0
2023-06-08 07:10:00+00:00,19.7,98.0,11.5,4.2,0
2023-06-08 07:20:00+00:00,19.8,99.0,11.5,4.2,0
2023-06-08 07:30:00+00:00,20.3,99.0,11.5,4.2,0
2023-06-08 07:40:00+00:00,20.4,99.0,11.5,4.2,0
2023-06-08 07:50:00+00:00,21.0,98.0,11.5,4.2,0
2023-06-08 08:00:00+00:00,22.6,99.0,11.5,4.2,0
2023-06-08 08:10:00+00:00,22.1,98.0,11.5,4.2,0
2023-06-08 08:20:00+00:00,22.0,98.0,11.5,4.2,0
2023-06-08 08:30:00+00:00,22.15,97.5,11.55,4.2,0
2023-06-08 08:40:00+00:00,22.1,97.0,11.5,4.2,0
2023-06-08 08:50:00+00:00,22.1,96.0,11.6,4.2,0
2023-06-08 09:00:00+00:00,23.2,96.0,11.6,4.2,0
2023-06-08 09:10:00+00:00,24.1,96.0,11.6,4.2,0
2023-06-08 09:20:00+00:00,24.5,96.0,11.6,4.2,0
2023-06-08 09:30:00+00:00,25.3,96.0,11.6,4.2,0
2023-06-08 09:40:00+00:00,26.2,98.0,11.7,4.2,0
2023-06-08 09:50:00+00:00,27.0,98.0,11.6,4.2,0
2023-06-08 10:00:00+00:00,27.3,99.0,11.6,4.2,0
2023-06-08 10:10:00+00:00,27.6,99.0,11.6,4.2,0
2023-06-08 10:20:00+00:00,27.0,99.0,11.6,4.2,0
2023-06-08 10:30:00+00:00,26.5,97.0,11.6,4.2,0
2023-06-08 10:40:00+00:00,25.6,96.0,11.5,4.2,0
2023-06-08 10:50:00+00:00,25.1,94.0,11.5,4.2,0
2023-06-08 11:00:00+00:00,24.6,94.0,11.5,4.2,0
2023-06-08 11:10:00+00:00,24.1,93.0,11.5,4.2,0
