time,value_temp,value_hum,value_acid,value_PV,label
2023-07-15 19:00:00+00:00,21.9,26.0,3.3,3.2,0
2023-07-15 19:10:00+00:00,21.9,26.0,3.3,2.8,0
2023-07-15 19:20:00+00:00,21.8,27.0,3.3,2.0,0
2023-07-15 19:30:00+00:00,21.8,27.0,3.3,1.5,0
2023-07-15 19:40:00+00:00,21.8,27.0,3.3,0.9,0
2023-07-15 19:50:00+00:00,21.76,27.2,3.3,0.87,0
2023-07-15 20:00:00+00:00,21.72,27.4,3.3,0.84,0
2023-07-15 20:10:00+00:00,21.68,27.6,3.3,0.81,0
2023-07-15 20:20:00+00:00,21.64,27.8,3.3,0.78,0
2023-07-15 20:30:00+00:00,21.6,28.0,3.3,0.75,0
2023-07-15 20:40:00+00:00,21.56,28.2,3.3,0.72,0
2023-07-15 20:50:00+00:00,21.52,28.4,3.3,0.69,0
2023-07-15 21:00:00+00:00,21.48,28.6,3.3,0.6599999999999999,0
2023-07-15 21:10:00+00:00,21.44,28.8,3.3,0.6299999999999999,0
2023-07-15 21:20:00+00:00,21.4,29.0,3.3,0.6,0
2023-07-15 21:30:00+00:00,21.37692307692308,29.07692307692308,3.3,0.6,0
2023-07-15 21:40:00+00:00,21.353846153846156,29.153846153846157,3.3,0.6,0
2023-07-15 21:50:00+00:00,21.33076923076923,29.23076923076923,3.3,0.6,0
2023-07-15 22:00:00+00:00,21.307692307692307,29.307692307692307,3.3,0.6,0
2023-07-15 22:10:00+00:00,21.284615384615385,29.384615384615383,3.3,0.6,0
2023-07-15 22:20:00+00:00,21.26153846153846,29.46153846153846,3.3,0.6,0
2023-07-15 22:30:00+00:00,21.23846153846154,29.53846153846154,3.3,0.6,0
2023-07-15 22:40:00+00:00,21.21538461538461,29.615384615384617,3.3,0.6,0
2023-07-15 22:50:00+00:00,21.192307692307693,29.692307692307693,3.3,0.6,0
2023-07-15 23:00:00+00:00,21.16923076923077,29.76923076923077,3.3,0.6,0
2023-07-15 23:10:00+00:00,21.146153846153847,29.846153846153847,3.3,0.6,0
2023-07-15 23:20:00+00:00,21.123076923076923,29.923076923076923,3.3,0.6,0
2023-07-15 23:30:00+00:00,21.1,30.0,3.3,0.6,0
2023-07-15 23:40:00+00:00,21.07,30.2,3.3,0.6,0
2023-07-15 23:50:00+00:00,21.040000000000003,30.4,3.3,0.6,0
2023-07-16 00:00:00+00:00,21.01,30.6,3.3,0.6,0
2023-07-16 00:10:00+00:00,20.98,30.8,3.3,0.6,0
2023-07-16 00:20:00+00:00,20.950000000000003,31.0,3.3,0.6,0
2023-07-16 00:30:00+00:00,20.92,31.2,3.3,0.6,0
2023-07-16 00:40:00+00:00,20.89,31.4,3.3,0.6,0
2023-07-16 00:50:00+00:00,20.86,31.6,3.3,0.6,0
2023-07-16 01:00:00+00:00,20.83,31.8,3.3,0.6,0
2023-07-16 01:10:00+00:00,20.8,32.0,3.3,0.6,0
2023-07-16 01:20:00+00:00,20.78,32.1,3.3,0.8799999999999999,0
2023-07-16 01:30:00+00:00,20.76,32.2,3.3,1.16,0
2023-07-16 01:40:00+00:00,20.74,32.3,3.3,1.44,0
2023-07-16 01:50:00+00:00,20.72,32.4,3.3,1.7199999999999998,0
2023-07-16 02:00:00+00:00,20.700000000000003,32.5,3.3,2.0,0
2023-07-16 02:10:00+00:00,20.68,32.6,3.3,2.28,0
2023-07-16 02:20:00+00:00,20.66,32.7,3.3,2.56,0
2023-07-16 02:30:00+00:00,20.64,32.8,3.3,2.84,0
2023-07-16 02:40:00+00:00,20.62,32.9,3.3,3.12,0
2023-07-16 02:50:00+00:00,20.6,33.0,3.3,3.4,0
2023-07-16 03:00:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 03:10:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 03:20:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 03:30:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 03:40:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 03:50:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 04:00:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 04:10:00+00:00,20.5,33.0,3.3,4.1,0
2023-07-16 04:20:00+00:00,20.5,33.0,3.25,4.1,0
2023-07-16 04:30:00+00:00,20.5,33.0,3.2,4.1,0
2023-07-16 04:40:00+00:00,20.5,33.0,3.2,4.1,0
2023-07-16 04:50:00+00:00,20.5,33.0,3.2,4.1,0
2023-07-16 05:00:00+00:00,20.5,32.0,3.2,4.1,0
2023-07-16 05:10:00+00:00,20.5,33.0,3.2,4.1,0
