value_temp,value_hum,value_acid,label
10.425851531716344,41.33218468241873,3.266632333222948,good
10.32813161112979,31.565648789181942,3.1916588652286837,good
12.294354413823934,28.86806423133057,3.2817084196574813,good
10.393209956366082,34.838983013783086,3.2591490241327112,good
8.340040936817642,45.96745714083414,3.352753932820113,good
8.352354051747389,54.88029055803412,3.4174642749470685,good
8.086864897417803,57.07652337940856,3.4371745545207872,good
7.623166248554464,58.59997903038335,3.384467197287103,good
8.272558292476566,48.257423675737385,3.4203742269871342,good
8.206027022733233,41.761078996706686,3.359452893855825,good
9.764707807922088,38.97778840049225,3.274738149289309,good
9.738971739556122,36.50966121302967,3.175433536858943,good
11.51439091705122,41.090182708718906,3.2300793085095374,good
12.257219399913543,45.690974991427154,3.276242370651558,good
10.210631158534106,47.47531229539405,3.320850555574953,good
10.29667687624002,47.14531861583036,3.42956685440542,good
12.318561964967246,46.84635807759916,3.334091971901249,good
12.05980883836238,47.55769333744214,3.318536331124291,good
12.255913264193955,42.39348835482956,3.250564757604572,good
12.036956488005291,45.768892838521296,3.2617487857108456,good
9.20596051887786,40.61305820818053,3.2666509970127358,good
9.436980702797964,32.97236443302424,3.100420308689184,good
9.52104831505093,34.05780450950778,3.1783188355645486,good
8.794985313731937,39.72722003995574,2.9311281913700573,good
7.634196578007174,46.058394826675006,2.982600674119469,good
5.518263806015644,56.419625906294655,3.03635217979223,good
5.792477379452524,59.90742162487578,3.1085873083325897,good
5.217390462608207,63.55440084757913,3.134655817782176,good
4.741661340200472,67.36773036051783,3.162861930778833,good
4.763345291711772,65.07007740909157,3.2233592510881195,good
6.311307502743284,63.14496967384444,3.24948393579732,good
10.297971041265642,28.35196562968721,3.208267608143303,error
9.12254128965754,30.36446044786325,3.2502071002748005,good
8.925945178655217,35.71882982919692,3.210660576080149,good
8.304788129800746,34.08586526087491,3.2343005481053604,good
8.03640347150125,38.09399021898592,3.2835176800386408,good
7.365906429075485,42.86188457750891,3.278047215510128,good
5.347806296437241,55.183900819150765,3.401046503384457,good
3.302720007684889,62.61683321199561,3.47441740245763,good
2.828540499000595,67.48762597579936,3.570042412729854,good
2.6483811853203822,65.03891376913019,3.5921566990468925,good
10.20186277298909,27.49741171809128,3.2461594152474373,error
9.658410794314658,28.526583480883072,3.2230685625176263,good
10.462937031932936,24.65904928202704,3.3522503179380685,good
11.00494131034763,22.79329170852611,3.411646088014612,good
10.618694972677998,20.16815788537373,3.409124456655636,good
12.690239376932768,18.09301077003765,3.438066122123706,good
13.085054736367631,20.237131611768,3.413944490175993,good
13.206277668374833,15.776969805288717,3.3999363674133445,good
12.976591381839276,14.51490054385067,3.352034570598196,good
14.468295025881083,21.082560832278645,3.3151254625770967,good
9.119517817491252,34.57219606142372,3.1769985943102066,good
11.847981792722262,37.61280182092869,3.140023253450261,good
12.979676421797008,43.52395636853995,3.1207415248745605,good
11.12609404384082,49.861100521888126,3.087501716125562,good
8.544156638747364,51.05612753120353,3.093724904602226,good
8.769805697902541,52.3327161835676,3.10718010581391,good
8.292677703843554,52.10524903547447,3.1525798958149265,good
10.030645346023253,46.91183387335415,3.2519330789937806,good
9.155878903868675,50.098194307966594,3.29888161354316,good
10.8282803950329,50.79710784777854,3.371582825023551,good
8.142969249356204,31.554609834513787,3.2015988198452883,good
8.416452906033747,41.15351095095083,3.196620195471914,good
10.467500378702509,42.91578713073114,3.2304644402020903,good
11.320446832014955,44.39333965258759,3.2353243360791613,good
14.327324882417487,48.044276388058,3.1943605517865983,good
16.46581221528037,48.87612547679577,3.2313441104246974,good
16.98618419351144,50.1779545025514,3.317303419094502,good
15.430833404147622,51.33723623526113,3.412460261318804,good
14.374297737760518,53.57398037012201,3.449352443169976,good
12.364399008353622,53.17308007142909,3.3512195387201675,good
9.65550445760564,30.14621603031445,3.219683819145754,good
9.298577534258722,31.27440577910341,3.233927313793119,good
9.98917457631502,36.9096506218366,3.232564021193527,good
9.7601261799816,51.53986136175556,3.1021556090669646,good
8.421186207100396,60.763866158998624,3.022268502531934,good
8.576765178581326,70.94866947546052,3.0351008697516506,good
9.208531927392569,68.70836736167826,2.992426438415766,good
9.566503086887286,62.32184247988057,3.1463760865762955,good
9.067989108146351,57.16702370571425,3.2005484160825435,good
9.132775789640917,51.67507401719106,3.314131479380777,good
10.03457875349607,32.489945754415054,3.1434888254162057,good
9.73308086499348,32.758472688492795,3.2061355239994693,good
10.54960500404565,30.5353197967011,3.263682907258571,good
10.126317053435846,33.33068269813953,3.3433304716931067,good
9.971811084714828,29.893192546116904,3.4533645587098105,good
9.233550456105608,28.2134359449726,3.413511278348575,good
11.693925390063583,25.57015264675215,3.38042208798125,good
12.71631110503545,24.92284138541789,3.3535601336529623,good
12.448959399396292,24.41247070429897,3.360597986047438,good
12.369882842374778,25.771390279672502,3.273101584902772,good
