value_temp,value_hum,value_acid,label
19.89787725950768,48.92775359780941,3.515578933440496,good
24.598906576946465,53.534823598225564,3.70675242827222,good
22.522197560182665,54.92767464800511,3.695623380171302,good
22.24566512068758,52.37535462911733,3.733121807025388,good
19.750776036302504,49.31371238715568,3.742898077538955,good
17.268640663484305,41.76601417254834,3.63839757566704,good
16.87754044164421,41.41772525229395,3.610739496245425,good
19.16818487180804,47.28574105812219,3.453700780996602,good
20.109322595869152,54.22945572953666,3.2444829900720427,good
21.20994453849701,61.124685534023,3.1502249470757904,good
20.92310650246433,65.05877354132198,2.9982782365622644,good
23.16223861898009,51.93154939251586,3.6528907259595167,error
20.185288367984743,48.02444664100157,3.541651787861146,good
20.00829473641472,47.31640547311704,3.6007822500028137,good
19.03502956767542,49.49365745716666,3.600479515338045,good
16.735688623261982,50.632267872106105,3.61218282564632,good
14.740050135014895,51.32966590290131,3.512231912914735,good
16.67631350654488,56.28472154200593,3.5048651136092728,good
14.949019940972068,52.538923852270905,3.417950080882721,good
15.9463740412691,51.999514650480194,3.313274614489723,good
16.94367591143307,45.93910900212887,3.22038546423408,good
24.603384571750848,45.93391156843625,3.6508056041852335,error
23.06762452131822,42.83470651966007,3.6704745324303394,good
23.28850476856188,43.096791773422325,3.7087738568217232,good
22.77766627684592,46.03446523650384,3.7338275484196406,good
23.674989324850632,51.56022654673896,3.7394467488829375,good
25.385657644880236,53.57191855358933,3.750927132904483,good
25.9682481560053,51.572133982714575,3.7959788344088703,good
26.074220221359187,54.39769902928195,3.760813651530019,good
27.209320831870315,59.64672222810774,3.792691343144307,good
25.694691013923865,60.00315377334764,3.691657389795373,good
24.69000745905429,50.06576526885625,3.68507601236416,good
25.397991327629867,50.52511068004153,3.707673933662867,good
21.29541432242883,50.28706564926807,3.675836529931723,good
18.4925595219031,51.4230382303011,3.620952026979325,good
17.769755579730333,53.3575532602231,3.601592739893241,good
17.76694796370972,55.58062555469988,3.6219083206373206,good
18.764392333444263,57.10026723228541,3.6080567069221487,good
19.931800257386158,57.9493432803516,3.650875436516016,good
19.090389566823973,56.00699295113113,3.681567129589365,good
19.68857980256813,55.66336574470229,3.66727247705765,good
25.08914988954313,51.163625806583326,3.699688363631527,good
22.90795897549707,45.70267934110134,3.619344732288935,good
20.17729696053146,41.03107118170103,3.616677802322833,good
18.20659658696776,42.11543666336169,3.5360950016422104,good
17.657872426224692,47.55489210823774,3.549071409057842,good
14.491966857713985,46.29875676853524,3.506482384346917,good
13.34465117612898,40.25244388112497,3.547771709157807,good
13.723645832789272,43.15024457038405,3.5603862930133903,good
13.495445483123312,46.18406738683901,3.4831032618093376,good
14.726532385294004,45.15831853446825,3.4356520651441005,good
25.801246220829597,55.65695771090768,3.711060418011728,error
25.68979775014267,54.17280382908469,3.648517891912853,good
24.95823987999289,55.405323749463406,3.594644295082269,good
24.659749458950024,51.96845890638717,3.533340589415568,good
24.072754210216825,53.43302065678749,3.494172965218895,good
22.00966651651325,56.321434519594646,3.3352417426466303,good
17.92104124416513,55.56623085696983,3.4114946830226094,good
16.55556108516084,52.48651935448102,3.381289002507825,good
15.53083701547559,51.06632906171234,3.3879441771091154,good
14.524779206967224,48.69782369034403,3.4762117316269348,good
25.30143093811528,50.90798970073801,3.7172385329173743,error
24.56002538187372,55.20300803218427,3.721687722094949,good
21.838861071689404,49.13127888251245,3.7289891655010896,good
18.781096515471603,50.06896851228818,3.771699181759488,good
17.80014612611567,45.72504136613257,3.724937355539162,good
16.792228235038362,44.14800855807733,3.651885063657413,good
15.840915489772309,46.465659183642806,3.5348128237738927,good
11.878516849490202,49.37233865306332,3.473117877997546,good
12.982921042131094,44.04647347657278,3.285031145731121,good
13.73960263117672,42.97599677021149,3.320775067248791,good
26.01546727097259,52.47689785736779,3.6677116789329416,error
24.288155122312624,51.56499527774032,3.647304267394901,good
22.527577460982855,47.76968629449162,3.5650779768780807,good
21.01945434490159,42.03346740277747,3.4881383519160662,good
21.09307340728397,43.07468270960643,3.467027756944608,good
20.834591209037903,49.21135068038642,3.424582361734543,good
19.513404765102862,52.99052317895028,3.4068981553009645,good
20.908979138397928,56.12649239984686,3.30687318960322,good
18.552793282298257,58.25554205372428,3.260678335401871,good
14.601005637011022,62.86322044733053,3.407542505635188,good
22.54680711776486,50.93426596773293,3.7268542913885736,good
22.664972570803613,48.73773367926256,3.850337292715644,good
23.216403730650583,51.829170694867976,3.8218591310504726,good
23.71196441570889,58.676758297587504,3.7667248432225806,good
23.429011907386315,57.36403509022189,3.6917043283766873,good
21.849602346374677,51.440858396939774,3.638513451292845,good
20.8854199977748,54.81650421674934,3.612773075108892,good
20.431957982533262,56.56274271834658,3.599162165508252,good
20.47840732388665,53.934729603163454,3.4816798845029524,good
21.19240960171173,52.88081583352084,3.472778180798718,good
25.662909628368805,57.10150445988374,3.67140307221328,good
24.818723241295626,67.03481716324728,3.6717641283850777,good
23.17955921512498,72.04749090052862,3.68983880754005,good
23.55293863974404,73.16606447315692,3.637721762414551,good
25.78514260649453,73.70043616473012,3.560285253560425,good
24.76251737021477,73.57632635521753,3.5315120311129893,good
24.48323516203512,70.28163776093442,3.572395407539436,good
20.56945134413262,67.10049927189647,3.604879080075429,good
15.5332701512969,67.92795410991918,3.600526070225234,good
11.52917708271844,60.08859823919976,3.4673306195074187,good
23.565699151082956,47.64162325275283,3.5970153968778558,error
21.2712729636432,49.62479508715085,3.531985253867381,good
20.943115570797996,52.49349797748315,3.549384503463991,good
20.84197733823219,58.15232627000954,3.520878332127681,good
20.08651280983432,55.71687433260875,3.460680688725839,good
21.372028438026334,59.84014848252751,3.5205417044818543,good
21.193678005565765,64.29410602270222,3.6125983663838928,good
23.65888795739677,60.01815963551776,3.559417209551221,good
22.717381074697077,54.97221103761712,3.577447891779839,good
21.97169737782066,52.96530002943607,3.578547814938696,good
24.22395403984805,47.68469059705124,3.631965838944647,good
23.21668360532586,46.37240144957555,3.553076408336497,good
20.71718624644601,43.14844658039231,3.620225054510145,good
17.31443101823433,37.00237536287096,3.602966109065311,good
13.70454044430499,27.78911137007408,3.636806651925991,good
10.89212417881666,25.61456103082393,3.669402746840663,good
10.524716727902392,24.66748026347781,3.687458113391334,good
10.59044785762342,29.319829135159843,3.7222199058465777,good
12.601781993592644,34.28131436365135,3.815645204693142,good
16.11381399312277,38.66374284076967,3.7844859163792375,good
25.634623611429884,48.36755740079879,3.645399353961412,good
23.988907502306752,46.92495052833074,3.596030198262428,good
19.672849170511576,45.6185355016484,3.4814600277692227,good
19.27411211483849,43.13471503411902,3.4902014752271726,good
18.46041473287884,46.38819884577411,3.4011656371726966,good
18.11878787854898,47.004052736644105,3.468495386973431,good
19.658422123738312,50.29663889989386,3.5775441990052603,good
20.568526969324846,55.791081678006506,3.564263266352276,good
20.223468693800257,60.57538469282869,3.543862889206531,good
19.05943582192836,59.37386868802332,3.31850730707092,good
21.456149896145803,45.643063546710245,3.701865827791938,error
17.33577382736207,38.53816122809564,3.60545807451033,good
13.64561105757249,36.11951504482074,3.545097361105285,good
13.449145933849652,36.62944237774921,3.4627700311354994,good
10.16844316459814,38.55490548538471,3.3018125198881454,good
