time,value_temp,value_hum,value_acid,value_PV,label
2023-03-25 13:22:12+00:00,0.0,85.0,9.6,0.7,good
2023-03-25 13:22:13+00:00,0.0,85.0,9.6,0.7,good
2023-03-25 16:05:37+00:00,0.0,194.0,3.3,0.6,error
2023-03-25 20:45:21+00:00,13.2,2.0,9.5,0.6,error
2023-03-26 10:55:20+00:00,17.6,2.0,9.0,0.6,error
2023-03-26 11:08:12+00:00,17.6,2.0,8.9,0.6,good
2023-03-26 11:19:09+00:00,18.5,2.0,8.9,0.6,error
2023-03-26 11:32:02+00:00,18.6,1.0,8.7,0.6,good
2023-03-26 11:42:59+00:00,18.0,1.0,8.7,0.6,good
2023-03-26 11:55:51+00:00,17.8,1.0,8.7,0.6,good
2023-03-26 12:08:44+00:00,17.8,2.0,8.7,0.6,good
2023-03-26 12:19:41+00:00,17.7,2.0,8.7,0.6,good
2023-03-26 12:32:33+00:00,17.6,2.0,8.8,0.6,good
2023-03-26 12:43:31+00:00,17.6,2.0,8.8,0.6,good
2023-03-26 12:56:23+00:00,17.6,2.0,8.9,0.6,good
2023-03-26 15:47:58+00:00,18.0,1.0,8.9,0.6,error
2023-03-26 15:50:59+00:00,18.6,2.0,8.9,0.6,good
2023-03-26 15:51:42+00:00,18.7,2.0,9.2,0.4,good
2023-03-26 16:03:47+00:00,18.6,1.0,9.2,3.6,good
2023-03-26 16:33:57+00:00,7.3,17.0,9.5,3.8,error
2023-03-26 16:44:01+00:00,7.2,17.0,9.5,4.0,good
2023-03-26 16:54:04+00:00,7.2,17.0,9.5,4.0,good
2023-03-26 17:04:08+00:00,7.1,18.0,9.5,4.0,good
2023-03-26 17:14:11+00:00,7.1,18.0,9.4,3.7,good
2023-03-26 17:24:15+00:00,7.1,18.0,9.4,3.3,good
2023-03-26 17:34:18+00:00,7.0,18.0,9.4,2.0,good
2023-03-26 17:44:22+00:00,7.0,18.0,9.4,1.2,good
2023-03-26 17:54:25+00:00,7.0,19.0,9.4,0.8,good
2023-03-26 18:04:29+00:00,6.9,19.0,9.5,0.7,good
2023-03-26 18:14:32+00:00,6.9,19.0,9.4,0.7,good
2023-03-26 18:24:36+00:00,6.9,19.0,9.4,0.7,good
2023-03-26 18:34:39+00:00,6.8,19.0,9.4,0.7,good
2023-03-26 18:44:43+00:00,6.8,19.0,9.4,0.7,good
2023-03-26 18:54:46+00:00,6.8,19.0,9.4,0.7,good
2023-03-26 19:04:50+00:00,6.8,19.0,9.4,0.7,good
2023-03-26 19:14:53+00:00,6.7,19.0,9.4,0.7,good
2023-03-26 19:22:24+00:00,6.7,19.0,9.4,0.5,good
2023-03-26 19:33:15+00:00,6.6,19.0,9.4,0.7,good
2023-03-26 19:43:18+00:00,6.6,19.0,9.4,0.7,good
2023-03-26 19:53:21+00:00,6.6,19.0,9.4,0.7,good
2023-03-26 20:03:25+00:00,6.6,19.0,9.4,0.7,good
2023-03-26 20:13:28+00:00,6.6,19.0,9.4,0.7,good
2023-03-26 20:23:32+00:00,6.5,20.0,9.4,0.5,good
2023-03-26 20:33:35+00:00,6.5,19.0,9.4,0.7,good
2023-03-26 20:43:39+00:00,6.5,19.0,9.4,0.7,good
2023-03-26 20:53:42+00:00,6.5,20.0,9.4,0.5,good
2023-03-26 21:03:46+00:00,6.5,19.0,9.4,0.7,good
2023-03-26 21:13:49+00:00,6.4,19.0,9.4,0.7,good
2023-03-26 21:23:53+00:00,6.4,20.0,9.4,0.5,good
2023-03-26 21:33:56+00:00,6.4,20.0,9.4,0.7,good
2023-03-26 21:44:00+00:00,6.3,19.0,9.4,0.7,good
2023-03-26 21:54:03+00:00,6.3,20.0,9.4,0.5,good
2023-03-26 22:04:07+00:00,6.3,20.0,9.5,0.7,good
2023-03-26 22:14:10+00:00,6.3,20.0,9.4,0.7,good
2023-03-26 22:24:14+00:00,6.3,20.0,9.4,0.7,good
2023-03-26 22:34:17+00:00,6.3,20.0,9.4,0.7,good
2023-03-26 22:44:21+00:00,6.2,20.0,9.4,0.7,good
2023-03-26 22:54:24+00:00,6.2,20.0,9.4,0.7,good
2023-03-26 23:04:28+00:00,6.2,20.0,9.4,0.7,good
2023-03-26 23:14:31+00:00,6.1,20.0,9.4,0.7,good
2023-03-26 23:24:35+00:00,6.1,20.0,9.4,0.7,good
2023-03-26 23:34:38+00:00,6.1,20.0,9.4,0.5,good
2023-03-26 23:44:42+00:00,6.1,20.0,9.4,0.7,good
2023-03-26 23:54:45+00:00,6.1,20.0,9.4,0.7,good
2023-03-27 00:04:49+00:00,6.1,20.0,9.4,0.7,good
2023-03-27 00:14:52+00:00,6.0,20.0,9.4,0.7,good
2023-03-27 00:24:56+00:00,6.0,20.0,9.4,0.7,good
2023-03-27 00:34:59+00:00,6.0,20.0,9.4,0.7,good
2023-03-27 00:45:02+00:00,6.0,20.0,9.4,0.7,good
2023-03-27 00:55:06+00:00,6.0,20.0,9.4,0.7,good
2023-03-27 01:05:09+00:00,5.9,20.0,9.4,0.7,good
2023-03-27 01:15:13+00:00,5.9,20.0,9.4,0.7,good
2023-03-27 01:25:16+00:00,5.9,20.0,9.4,0.7,good
2023-03-27 01:35:20+00:00,5.8,20.0,9.4,0.7,good
2023-03-27 01:45:23+00:00,5.8,20.0,9.4,0.7,good
2023-03-27 01:55:27+00:00,5.8,20.0,9.4,0.5,good
2023-03-27 02:05:30+00:00,5.8,20.0,9.4,0.7,good
2023-03-27 02:15:34+00:00,5.8,20.0,9.4,0.7,good
2023-03-27 02:22:17+00:00,5.8,20.0,9.4,0.7,good
2023-03-27 02:32:21+00:00,5.7,20.0,9.4,0.7,good
2023-03-27 02:42:24+00:00,5.7,20.0,9.4,0.7,good
2023-03-27 02:52:28+00:00,5.7,20.0,9.4,0.7,good
2023-03-27 03:02:31+00:00,5.6,20.0,9.4,0.7,good
2023-03-27 03:12:35+00:00,5.6,20.0,9.4,0.7,good
2023-03-27 03:22:38+00:00,5.6,20.0,9.4,0.7,good
2023-03-27 03:32:42+00:00,5.6,20.0,9.4,0.7,good
2023-03-27 03:42:45+00:00,5.6,20.0,9.4,0.7,good
2023-03-27 03:52:49+00:00,5.6,20.0,9.4,0.9,good
