time,value_temp,value_hum,value_acid,value_PV,label
2023-03-25 09:08:14+00:00,0.0,5.0,8.6,0.8,good
2023-03-25 09:18:11+00:00,0.0,5.0,8.7,0.9,good
2023-03-25 09:28:08+00:00,0.0,5.0,8.7,0.9,good
2023-03-25 09:38:05+00:00,18.6,5.0,8.5,0.8,error
2023-03-25 09:48:18+00:00,18.7,5.0,8.5,0.8,good
2023-03-25 09:58:15+00:00,18.7,5.0,8.5,0.8,good
2023-03-25 10:08:12+00:00,18.7,5.0,8.6,0.8,good
2023-03-25 10:18:09+00:00,18.6,5.0,8.5,0.6,good
2023-03-25 10:28:07+00:00,18.6,6.0,8.7,0.8,good
2023-03-25 10:38:20+00:00,18.6,6.0,8.7,0.7,good
2023-03-25 10:48:17+00:00,18.6,5.0,8.5,0.7,good
2023-03-25 10:58:14+00:00,18.6,5.0,8.6,0.8,good
2023-03-25 11:08:11+00:00,18.6,5.0,8.6,0.7,good
2023-03-25 11:18:24+00:00,18.6,6.0,8.6,0.9,good
2023-03-25 11:28:21+00:00,18.6,5.0,8.7,0.9,good
2023-03-25 11:38:18+00:00,18.5,5.0,8.7,0.9,good
2023-03-25 11:48:15+00:00,18.6,5.0,8.6,0.9,good
2023-03-25 11:58:28+00:00,18.5,5.0,8.7,0.7,good
2023-03-25 12:08:25+00:00,18.5,5.0,8.5,0.7,good
2023-03-25 12:18:22+00:00,18.6,5.0,8.6,0.8,good
2023-03-25 12:28:19+00:00,18.5,5.0,8.7,0.8,good
2023-03-25 12:38:31+00:00,18.5,5.0,8.7,0.8,good
2023-03-25 12:48:29+00:00,18.5,5.0,8.6,0.9,good
2023-03-25 12:58:26+00:00,18.5,5.0,8.6,0.8,good
2023-04-04 05:55:17+00:00,10.1,80.0,11.3,4.2,error
2023-04-04 06:07:22+00:00,17.8,72.0,11.4,4.2,error
2023-04-04 06:17:26+00:00,19.6,67.0,11.5,4.2,error
2023-04-04 14:00:03+00:00,19.6,82.0,11.5,0.9,error
2023-04-04 14:10:44+00:00,19.3,82.0,11.5,1.0,good
2023-04-04 14:20:47+00:00,18.8,83.0,11.4,1.0,good
2023-04-04 14:30:51+00:00,18.7,82.0,11.5,1.0,good
2023-04-04 14:40:54+00:00,18.6,82.0,11.5,1.2,good
2023-04-04 14:50:58+00:00,18.6,82.0,11.5,1.1,good
2023-04-04 15:01:01+00:00,18.5,82.0,11.5,1.1,good
2023-04-04 15:11:05+00:00,18.5,81.0,11.5,1.2,good
2023-04-04 15:21:08+00:00,20.2,80.0,11.5,1.1,error
2023-04-04 15:31:12+00:00,19.1,81.0,11.5,1.1,good
2023-04-04 15:41:15+00:00,18.7,81.0,11.5,0.8,good
2023-04-04 15:51:19+00:00,18.1,80.0,11.5,0.8,good
2023-04-04 16:01:22+00:00,19.5,80.0,11.5,2.3,good
2023-04-04 16:11:25+00:00,2.6,90.0,11.3,4.2,error
2023-04-04 16:21:29+00:00,2.4,88.0,11.2,4.2,good
2023-04-04 16:31:32+00:00,2.3,87.0,11.2,4.2,good
2023-04-04 16:41:36+00:00,2.2,86.0,11.2,4.2,good
2023-04-04 16:51:39+00:00,2.2,85.0,11.2,4.2,good
2023-04-04 17:01:43+00:00,2.0,85.0,11.2,4.2,good
2023-04-04 17:11:46+00:00,2.0,84.0,11.2,4.2,good
2023-04-04 17:21:50+00:00,2.0,83.0,11.2,4.0,good
2023-04-04 17:31:53+00:00,1.8,83.0,11.2,3.6,good
2023-04-04 17:41:57+00:00,1.7,82.0,11.2,3.6,good
2023-04-04 17:52:00+00:00,1.7,82.0,11.2,2.4,good
2023-04-04 18:02:04+00:00,1.6,81.0,11.2,1.1,good
2023-04-04 18:12:07+00:00,1.6,80.0,11.2,0.8,good
2023-04-04 18:22:11+00:00,1.5,80.0,11.1,0.6,good
2023-04-04 18:32:14+00:00,1.6,79.0,11.2,0.6,good
2023-04-04 18:42:18+00:00,1.6,79.0,11.1,0.6,good
2023-04-04 18:52:21+00:00,1.6,79.0,11.1,0.6,good
2023-04-04 19:02:25+00:00,1.6,78.0,11.1,0.4,good
2023-04-04 19:12:28+00:00,1.6,78.0,11.1,0.6,good
2023-04-04 19:22:32+00:00,1.6,77.0,11.2,0.6,good
2023-04-04 19:32:35+00:00,1.6,77.0,11.2,0.6,good
2023-04-04 19:42:39+00:00,1.6,77.0,11.2,0.6,good
2023-04-04 19:52:42+00:00,1.6,76.0,11.1,0.6,good
2023-04-04 20:02:46+00:00,1.5,76.0,11.2,0.6,good
2023-04-04 20:12:49+00:00,1.5,76.0,11.2,0.6,good
2023-04-04 20:22:53+00:00,1.6,76.0,11.1,0.4,good
2023-04-04 20:32:56+00:00,1.6,76.0,11.1,0.6,good
2023-04-04 20:43:00+00:00,1.5,75.0,11.1,0.6,good
2023-04-04 20:53:03+00:00,1.5,75.0,11.2,0.5,good
