time,value_temp,value_hum,value_acid
2023-04-13T06:09:14Z,19.52800498410177,130.54634523835244,3.234052326458277
2023-04-13T06:19:14Z,27.053996950241423,76.01462739216134,3.2470013076166047
2023-04-13T06:29:08Z,27.157171281040632,71.3609962888606,3.357068934527553
2023-04-13T06:39:15Z,26.42381277562237,59.38959469261322,3.337529375699717
2023-04-13T06:49:05Z,57.208698278411006,55.38251656982804,3.3224510812487456
2023-04-13T06:59:06Z,24.85009950057298,51.62361232728717,3.2649232047273014
2023-04-13T07:09:03Z,24.09319245619277,44.33402502407596,3.3372257786659407
2023-04-13T07:18:53Z,22.57151026195032,37.46319150845846,3.3831156793359765
2023-04-13T07:28:54Z,21.788969654170376,39.23964418900211,3.335345895086
2023-04-13T07:38:44Z,22.247123839829108,40.32623815942864,3.272021733248899
2023-04-13T07:48:45Z,59.12750103219099,39.85591086248922,3.1662947379111284
2023-04-13T07:58:44Z,27.66622162149617,61.746817344643866,3.2559327024783995
2023-04-13T08:08:41Z,26.512137033195053,59.58067480733329,3.187088313690426
2023-04-13T08:18:39Z,24.848163560979064,59.96443134717728,3.18216641469904
2023-04-13T08:28:32Z,24.05414219744388,59.72804374694045,3.1981630230097
2023-04-13T08:38:27Z,20.39896220394141,60.62061103264503,3.171577729303749
2023-04-13T08:48:25Z,17.03865284339035,59.699720069284965,3.14768679210508
2023-04-13T08:58:26Z,17.004841153281223,51.53045439360346,3.1719861076146705
2023-04-13T09:08:20Z,15.780482108216582,43.61643898782944,3.232003614148052
2023-04-13T09:18:22Z,14.335173680958595,39.28069292108419,3.3151158545087784
2023-04-13T09:28:20Z,13.18951356208364,28.004735939693244,3.280709175803908
2023-04-13T09:38:15Z,26.350466606716267,66.95781050600704,3.2355132495924943
2023-04-13T09:48:18Z,23.007485513954023,63.55052888318722,3.2203749074096213
2023-04-13T09:58:27Z,20.62131458268431,62.13773089058365,3.161154275922417
2023-04-13T10:08:23Z,19.177566984384704,56.66773393720206,3.076186869616358
2023-04-13T10:18:30Z,18.0653235042976,61.92050164113524,3.0277687847977948
2023-04-13T10:28:35Z,14.246088667412945,72.1816426876983,3.058494819640525
2023-04-13T10:38:32Z,14.951153691261409,68.5484599031458,3.009838558918915
2023-04-13T10:48:30Z,14.61202658750574,64.13440114306223,3.0776558225209354
2023-04-13T10:58:26Z,15.104229494066365,58.65491876043125,3.196143162390292
2023-04-13T11:08:28Z,13.7646471469635,62.79647612180656,3.171185874194225
2023-04-13T11:18:35Z,26.418555018775567,79.73340250765949,3.1521781475153805
2023-04-13T11:28:42Z,22.65475472389045,73.4434463645744,3.038498118907405
2023-04-13T11:38:40Z,21.26882947064797,75.07304716407934,3.0606053563651536
2023-04-13T11:48:44Z,19.04169284482608,70.26545888370242,3.063660536603727
2023-04-13T11:58:44Z,18.916002563970864,65.76367736557893,3.0485792867834
2023-04-13T12:08:42Z,19.03534192453741,58.78205743954963,3.077887550345389
2023-04-13T12:18:33Z,18.56127187362325,60.44075944776011,3.122536867561033
2023-04-13T12:28:34Z,16.721088957587547,59.79945861470088,3.1290801896487386
2023-04-13T12:38:42Z,14.025759139554642,48.690529165738624,3.113186750595574
2023-04-13T12:48:41Z,13.986003808257111,43.90843853427667,3.0607018088741142
2023-04-13T12:58:46Z,27.706713441328365,76.49302880559063,3.205200026114718
2023-04-13T13:08:37Z,25.20040495770345,80.6986640202769,3.205856924121429
2023-04-13T13:18:39Z,23.31087420587081,78.80997540909952,3.1527917896615265
2023-04-13T13:28:42Z,22.220900333122948,85.35796427069202,2.990866162337364
2023-04-13T13:38:39Z,22.10036547201036,75.81710878171344,2.878990252385856
2023-04-13T13:48:46Z,22.485105577559665,69.79612393040769,2.9735479665849818
2023-04-13T13:58:42Z,23.050398998385624,75.29742471725035,2.9468491598287923
2023-04-13T14:08:47Z,22.53095974877896,77.83017221508172,3.04286508013484
2023-04-13T14:18:40Z,20.36796233864136,75.09220376336414,3.1432083328519664
2023-04-13T14:28:34Z,18.79419037025282,65.33572673980898,3.1530710720656074
2023-04-13T14:38:27Z,24.679630340571045,75.33050849326942,3.2274578530746183
2023-04-13T14:48:25Z,22.7101826817013,75.14158324135096,3.1470226400099515
2023-04-13T14:58:17Z,18.72198533530617,78.67065839676867,4.956463488660068
2023-04-13T15:08:26Z,17.16190509323427,77.83527205787703,3.265633030712467
2023-04-13T15:18:18Z,14.249652594689866,76.03778074672664,3.2782904746564983
2023-04-13T15:28:22Z,12.23693759827646,74.33677653907405,3.2969915145972406
2023-04-13T15:38:17Z,9.688262117881044,79.21040458262668,3.370583435584635
2023-04-13T15:48:10Z,11.830585928017346,75.34337237076858,7.253163450743378
2023-04-13T15:58:09Z,14.381152011164575,73.90230997853398,3.3860295391853765
2023-04-13T16:08:10Z,14.792668507150154,78.2850011997931,3.264097313327453
2023-04-13T16:18:08Z,28.06841532956896,76.30415080619322,3.2149891497644165
2023-04-13T16:28:01Z,25.70963372967244,72.34087117110678,3.268233487075229
2023-04-13T16:37:52Z,18.67718275308017,77.46571110022104,3.3766158817787773
2023-04-13T16:48:00Z,12.948393988144108,79.68840357037838,3.492913964630677
2023-04-13T16:57:53Z,12.694684504834928,75.2010617499291,3.536337878243619
2023-04-13T17:07:46Z,16.547244742464194,72.5388556762608,3.492372997703678
2023-04-13T17:17:55Z,18.14350604197448,67.14666040782042,3.4612087621865326
2023-04-13T17:27:58Z,19.7472324946191,63.90463984595593,3.46888103536798
2023-04-13T17:37:51Z,21.65231077337999,65.5000435118661,3.401226182745533
2023-04-13T17:47:46Z,21.53249518785164,65.9553837675688,3.362020118542551
2023-04-13T17:57:42Z,26.899900127890653,64.65797126095079,3.1486921550257803
2023-04-13T18:07:45Z,21.41485078557303,48.32803094284516,3.070465811884292
2023-04-13T18:17:46Z,50.97893192566429,42.06963547665031,3.013031969842336
2023-04-13T18:27:37Z,13.493907189313878,42.70203462746255,3.034585209880928
2023-04-13T18:37:41Z,13.689882743814026,37.99916736617397,2.971745191278221
2023-04-13T18:47:44Z,14.283561166432545,42.259811479391374,2.910295002282351
2023-04-13T18:57:45Z,15.656967431423524,53.80322332332656,2.8391041845612044
2023-04-13T19:07:47Z,14.095031388740024,58.91361715534493,2.7823336886045524
2023-04-13T19:17:37Z,15.75614976862126,54.45597405316788,2.871843497609777
2023-04-13T19:27:45Z,14.92650813240422,57.64169204596261,3.021867180865112
2023-04-13T19:37:39Z,26.22389649013268,70.67468338880812,3.305596072475329
2023-04-13T19:47:44Z,23.497776184000006,71.86380150438141,3.281611369467112
2023-04-13T19:57:48Z,22.6169891344144,67.93151179759782,3.138014674214859
2023-04-13T20:07:52Z,19.098029044436505,68.74456397092494,3.340343021660977
2023-04-13T20:17:52Z,13.889872772217023,78.51573514597588,3.413409692912944
2023-04-13T20:27:46Z,8.898045662928757,82.75067784764944,3.521039274440703
2023-04-13T20:37:52Z,7.4237827956165425,85.0394849833644,7.713819236404471
2023-04-13T20:47:57Z,20.98061180367224,80.45471764475232,3.7208978734505465
2023-04-13T20:58:06Z,0.9098455198211016,83.98584659044747,3.788751944834538
2023-04-13T21:08:12Z,0.1798649853792455,86.25300230562999,3.741928147448213
2023-04-13T21:18:18Z,70.17499750670315,72.88971861083654,3.2449833276867865
2023-04-13T21:28:08Z,27.773047731461364,68.98697469531585,3.1794236976023083
2023-04-13T21:38:05Z,23.200644540653165,72.87022729054789,3.1782203249348004
2023-04-13T21:48:01Z,21.68063717589323,72.21825594042011,3.146120715016688
2023-04-13T21:58:10Z,18.797683752650943,72.85841422592758,3.19239494803789
2023-04-13T22:08:03Z,14.52752510988525,68.68571056137766,3.1509604010060075
2023-04-13T22:17:54Z,11.834400054464409,59.46801032289481,2.994018601094723
2023-04-13T22:27:44Z,12.753814281645791,50.977885205666176,2.978042411699609
2023-04-13T22:37:34Z,12.658225030274885,43.52377210538034,8.146307736246047
2023-04-13T22:47:33Z,29.49756994147952,41.90855754198764,2.852165842432065
2023-04-13T22:57:38Z,25.986132030628816,67.75421788064074,3.261084985944532
2023-04-13T23:07:28Z,23.366585189735403,63.88546101281655,3.38207055326395
2023-04-13T23:17:28Z,21.353904713282688,64.86422249547196,3.422889308790155
2023-04-13T23:27:33Z,20.33262123555988,65.94212643461145,3.4119526958207587
2023-04-13T23:37:31Z,18.874210837172,62.00869890697248,3.3441273721204965
2023-04-13T23:47:30Z,17.54228778270993,59.68958051777597,3.2867284571709217
2023-04-13T23:57:25Z,16.59435273132934,58.66761545467957,3.2333184848412384
2023-04-14T00:07:32Z,14.938362493837593,56.405379180047376,3.123080521187446
2023-04-14T00:17:39Z,12.82488401434297,59.65801931569727,3.112958649815329
2023-04-14T00:27:36Z,8.993112882196556,62.73262764456693,3.142724323952544
2023-04-14T00:37:28Z,27.80097767175576,68.32104646116707,3.312001163878186
2023-04-14T00:47:18Z,26.21013356051836,62.78067897732987,3.329719946513188
2023-04-14T00:57:22Z,23.711219214849795,52.70991744404628,3.428415983819621
2023-04-14T01:07:17Z,23.483321632393945,52.43678791990856,3.504158876357824
2023-04-14T01:17:24Z,22.1719600586058,47.65070848189384,3.464636587633821
2023-04-14T01:27:31Z,22.013153189847223,43.50675599842716,3.3800919334805464
2023-04-14T01:37:32Z,35.249695647022214,42.1657528474538,3.36877783924349
2023-04-14T01:47:36Z,23.301275117182723,39.3926972435955,3.2421264258649627
2023-04-14T01:57:30Z,23.22500133580647,37.47030256056171,3.2396909328462167
2023-04-14T02:07:30Z,22.936484068699524,38.17126900716216,3.1632453340762954
2023-04-14T02:17:35Z,23.52028056469589,79.764219255059,3.2764449808290568
2023-04-14T02:27:30Z,64.58719024651087,67.93777125657071,3.267392953163575
2023-04-14T02:37:24Z,21.215646533060017,70.47876366218763,3.300145296704306
2023-04-14T02:47:30Z,20.8800449801672,66.74673252670334,3.2605847225136544
2023-04-14T02:57:33Z,52.235385611556694,66.12480405874065,3.173552856377915
2023-04-14T03:07:26Z,18.33030417804208,67.91559753608873,3.239224656162926
2023-04-14T03:17:26Z,15.123568196841104,66.17012283580986,3.2359415094790784
2023-04-14T03:27:24Z,14.890613016874566,61.248961505417086,3.3143087700048275
2023-04-14T03:37:25Z,15.074328812037846,60.2186309775181,3.417018870570674
2023-04-14T03:47:33Z,15.609206667279892,55.742320838381495,3.376732887538255
2023-04-14T03:57:33Z,28.31169027529941,76.94560213201316,3.225550699495626
2023-04-14T04:07:37Z,27.3769145339262,78.54866551443816,3.2566037056570334
2023-04-14T04:17:39Z,24.468036902383524,77.44962799061362,3.262416782844028
2023-04-14T04:27:33Z,20.475802037425144,75.75807557388791,3.222937481310648
2023-04-14T04:37:31Z,17.390070746229558,72.87079830172951,3.2208073316802963
2023-04-14T04:47:23Z,13.102736776972288,70.0211619448633,3.302182352199964
2023-04-14T04:57:31Z,6.7332772941537895,65.91397738212763,3.2307654487231328
2023-04-14T05:07:25Z,2.066634798775374,66.20941271165162,3.1564412678104663
2023-04-14T05:17:19Z,0.0,72.11300501665295,3.1063222335929312
2023-04-14T05:27:10Z,0.8020520044179756,71.44417038942149,3.011861374907678
2023-04-14T05:37:13Z,26.55581729342928,60.2420249734478,3.3155767577932416
2023-04-14T05:47:17Z,25.810267786416013,44.72169815705583,3.3530923507249653
