value_temp,value_hum,value_acid
-0.2004382237529338,-5.596514551605018,3.111614090927961
-0.006325636,-1.1447029,3.210097
-0.04186278,-1.8563077,3.162389
0.1955171,-3.1300783,3.123161
0.18377517,-4.019057,3.0893626
0.31095842,-3.521862,3.0755734
0.22473505,-3.091221,3.0491538
0.11132775,-5.7994623,2.9993134
0.035333876,-6.3364034,3.0223916
-0.038151294,-7.905431,3.1155589
0.012122448,-8.942684,3.1781275
-0.342135,-2.3600328,3.209119
-0.48806375,-5.0911345,3.1627038
-0.3453419,-9.202843,3.2244349
-0.45180497,-12.827122,3.3059812
-0.30712292,-12.762548,3.3707914
-0.04130431,-11.173389,3.3204627
-0.3843915,-11.181662,3.2762315
-0.6598262,-14.24002,3.2561574
-0.7845969,-18.787117,3.2627027
-0.78081983,-19.74739,3.2188797
0.017017188,-1.4404308,3.2131937
-0.1952751,-3.352165,3.1643713
-0.26379162,-1.8107878,3.172101
-0.45028645,0.25776297,3.1388888
-0.458411,1.3072517,3.0680714
-0.70895964,3.7256145,3.0248837
-0.756687,5.9293704,2.9398496
-0.6868629,3.6518633,2.9770322
-0.50874376,1.505029,3.0427723
-0.38957128,0.3181674,3.0373492
-0.05613796,-0.6179238,3.259369
-0.042976707,-0.5469827,3.22315
0.080422275,-0.5027956,3.2035797
0.040083133,1.3864944,3.113473
0.21797958,0.83448577,3.1142976
0.27335423,0.20617571,3.0928066
0.2475122,1.0422348,3.0569386
0.27614322,1.6676909,3.0783346
0.29492065,0.8314424,3.110842
0.32840872,-0.33484253,3.1709812
-0.06395898,0.23539022,3.215405
-0.3169372,-0.38289282,3.1577628
-0.5448487,-0.82870823,3.1335704
-0.5314097,-0.81757927,3.0719666
-0.6015952,-0.5466426,2.9639473
-0.6168885,0.3530526,2.9601772
-0.29896638,0.000938609,3.0123074
-0.2098821,-2.0409095,2.9822505
-0.115735896,-4.03818,3.0129158
0.077435374,-6.6861305,2.9598398
-0.18804154,-2.597154,3.2408867
-0.07765113,-3.7809439,3.137293
-0.17978685,-6.7782884,2.9298835
-0.12591547,-9.343458,2.8096156
0.020130847,-9.696264,2.740394
0.10823521,-10.81294,2.7024002
0.24696526,-11.325136,2.7314737
0.3706482,-12.17092,2.6909175
0.41657865,-13.280532,2.749406
0.45857736,-14.882118,2.806214
0.08909982,-1.3943101,3.1901138
-0.035821993,-6.0319614,3.0753062
-0.10664319,-7.301439,3.0098078
-0.21173769,-10.313882,2.9902723
-0.086965926,-13.133613,2.9000657
-0.22445498,-14.578793,2.86567
-0.36505592,-13.74162,2.8698123
-0.049259838,-10.657941,2.9368327
0.02891531,-12.343881,3.0961807
0.24111477,-11.445871,3.0720568
0.028760908,0.016384572,3.1925275
0.34709743,0.6850812,3.1345432
0.4105127,-2.5814502,3.0663605
0.3403474,-5.3201246,3.0233839
0.30366385,-7.3153286,3.0326107
0.38887122,-6.7838006,3.1678674
0.45757467,-5.922527,3.2267869
0.20837823,-6.527593,3.1469254
-0.24205206,-9.6343355,3.0287676
-0.3723406,-9.887263,2.976776
-0.05377077,-2.2519317,3.1393464
-0.1874001,-3.3271646,3.0882719
-0.1036953,-3.3629854,3.124707
-0.018628707,-2.6730678,3.1231737
-0.21148977,-2.480741,3.1248014
-0.13009427,0.41428608,3.1866145
-0.074677475,2.3399875,3.1642632
0.04335408,3.099141,3.0940657
-0.06635988,-0.84293777,2.9015636
-0.02263223,-4.5627418,2.866838
-0.07753218,-3.3605022,3.2239115
-0.1392284,-5.471276,3.154762
-0.07367344,-7.0030527,3.1127381
-0.08114616,-6.118813,3.16005
-0.42533112,-8.020274,3.1386235
-0.73658144,-13.328686,3.098667
-0.8981854,-14.56468,3.1770785
-0.623369,-16.181316,3.153439
-0.64600015,-15.456396,3.1892984
-0.7661773,-14.111994,3.2000644
-0.26237738,0.056370508,3.264211
-0.30259338,-0.39151376,3.2340462
-0.3222892,-0.3859028,3.1710756
-0.031814385,-2.2743242,3.130111
0.18921204,-5.1723413,3.0984802
0.11480902,-6.4239655,3.0342536
-0.43528008,-8.302419,2.938357
-0.84035367,-10.530524,2.8988779
-1.3542839,-12.293929,2.8064287
-1.6568148,-13.84416,2.706341
-0.06278792,1.0854462,3.2953336
-0.07894969,0.30774435,3.2685437
0.04605963,-1.2308342,3.2169724
0.13403128,-3.0641432,3.0825305
-0.14906883,-3.6424034,3.0482862
-0.19654086,-1.4541986,2.9844534
-0.2683844,-2.4191687,2.9690268
-0.45325708,-8.580973,2.8939202
-0.33968213,-12.4521675,2.7686152
-0.3543196,-15.680263,2.7128797
0.026693994,-0.59036136,3.244145
0.025913259,-2.6699336,3.1324165
0.10587221,-2.2119489,3.1164088
0.23299664,0.0850674,3.1560564
0.32638282,-0.44186908,3.2243598
0.3367258,-1.6515166,3.2198315
0.14122838,-2.682783,3.2912576
-0.19516754,-6.0556817,3.1850114
-0.050003983,-7.7435303,3.219034
0.007156467,-7.961258,3.2283473
-0.07870364,-3.6602776,3.3077004
-0.18982251,-5.098677,3.2162244
-0.29887113,-10.629959,3.1085236
-0.39048624,-11.891266,3.067679
-0.39535883,-10.153061,2.985883
-0.67922145,-10.496173,2.8505902
-0.8083717,-13.77663,2.7576454
-0.87418544,-14.786056,2.9873421
-0.83505344,-16.512451,3.146713
-0.5335911,-17.657152,3.2468555
-0.12472188,-0.1387784,3.1466699
-0.2935942,-1.4887165,3.0135586
-0.26741767,-3.9135084,3.1038225
-0.17867248,-5.6987147,3.0708609
-0.10024603,-5.9043474,3.031741
-0.06507754,-8.178698,2.9636443
-0.029486114,-10.583823,2.9396446
-0.061349764,-8.121745,2.961871
-0.106567204,-7.957855,2.9317873
-0.25235522,-10.159067,2.9244738
-0.043399435,-0.5357621,3.2416925
-0.11523184,-3.4984,3.245068
-0.18693118,-5.0180917,3.1884308
-0.2522434,-4.2417274,3.1639726
-0.36307812,-5.034484,3.1760805
-0.53328925,-5.92471,3.1514654
-0.73073184,-7.167791,3.0986595
-0.7831045,-6.514652,3.0240457
-0.77636844,-7.2789745,2.9744012
-0.6751646,-11.015284,2.9202454
-0.07821244,-1.450878,3.2191238
-0.17596973,-3.703859,3.1503158
-0.22065556,-3.353834,3.1466274
-0.4005768,-7.045422,3.0579479
-0.442832,-7.206729,3.0027192
-0.26639238,-5.3468585,3.03618
-0.3253556,-6.6760874,3.1218882
-0.21359564,-7.7654743,3.1741414
-0.35649654,-9.412267,3.252176
-0.24839471,-5.4468894,3.2514546
-0.1595,1.8257322,3.2788732
-0.4518493,3.014724,3.2451303
-0.56242377,2.1674023,3.284207
-0.6356974,-0.78117156,3.3011367
-0.74363196,-2.5920863,3.291333
-0.75211614,-1.6158284,3.3341537
-0.6527748,-3.3749738,3.2411487
-0.52817905,-5.1333766,3.1382935
-0.5359107,-6.569257,2.9422622
-0.5958996,-6.9901733,2.8648024
-0.18910177,-0.78702044,3.2986083
-0.4737656,-1.5565174,3.3162708
-0.49072707,-3.1534564,3.3571126
-0.41350913,-6.095219,3.2828662
-0.099871404,-4.9958014,3.2825167
0.11612386,-2.2185137,3.2354517
0.14500745,-3.5054502,3.171627
0.08785571,-4.9711194,3.1657162
0.2384727,-4.526301,3.1012647
0.4681812,-3.0656772,3.1473045
-0.1009832,-1.2663673,3.2461402
-0.025877152,0.07227836,3.2158413
-0.19543773,-0.86844635,3.1239636
-0.23273051,-2.0993824,3.1108217
-0.4433034,-3.2107246,3.0976741
-0.45848128,-5.419554,3.0314028
-0.3851859,-8.853101,2.9706407
-0.25058433,-11.016385,2.9918668
-0.21117607,-11.676092,2.982849
-0.2982868,-12.252886,2.99845
-0.036596283,-0.42294484,3.2800558
0.061674427,-0.12783441,3.3094134
-0.03828808,-3.787554,3.1855872
-0.23387791,-6.4881635,3.1106992
-0.4551235,-9.78109,3.0620952
-0.7481575,-14.010188,2.9891784
-1.0062273,-14.964541,3.0006402
-1.0803988,-18.240782,3.0740478
-1.3577558,-18.672358,3.1652246
-1.3641001,-20.831509,3.1032665
-0.004101333,0.13521332,3.2105424
0.16544531,0.9195227,3.2124481
0.3153369,0.9276326,3.1978738
0.5858416,0.23967157,3.1131763
0.349163,-0.35178947,3.1610992
-0.10305068,-2.5652342,3.2072566
-0.28585494,-3.500917,3.2613916
-0.22473784,-3.7279747,3.2872357
-0.1867258,-3.9428358,3.2778819
-0.14651483,-3.7692084,3.2202778
-0.0668897,-2.951909,3.2064517
-0.09599784,-3.2975435,3.1620195
-0.398639,-1.5278163,3.1042132
-0.772528,-2.9712467,3.0422955
-0.7922582,-4.6826015,2.966788
-0.92972803,-11.020584,2.8537138
-0.78916204,-13.270429,2.8874762
-0.6924345,-13.33448,2.997195
-0.72927225,-9.957918,3.0813227
-0.66942424,-8.430327,3.1477659
0.090479486,-3.791823,3.2717564
0.16966474,-4.738897,3.2500293
-0.10899905,-3.150012,3.1609457
-0.36934927,-3.975685,3.152871
-0.3906454,-4.8657985,3.123588
-0.43126503,-7.0668535,3.092264
-0.61800146,-8.819023,3.0599177
-0.542136,-9.948172,3.0168996
-0.5777776,-10.65261,2.9725807
-0.79905236,-16.170944,2.9310286
0.08189206,-0.9678733,3.3293989
0.069883354,-1.4765462,3.2370582
0.058972437,-0.54898983,3.1716726
0.30219844,0.98149186,3.171107
0.2903477,0.9006061,3.1569464
0.28470695,1.3033701,3.123641
-0.05904295,2.2405956,3.0272272
-0.35760656,3.2273195,2.9933422
-0.25453356,2.8607795,2.9908884
-0.3765365,2.1231735,3.124528
0.033686966,0.52715725,3.2552953
-0.12371801,-1.3043731,3.1958864
-0.23945531,-6.3488746,3.0910437
-0.23784946,-4.157864,3.094492
-0.3436277,-5.3394766,3.0437248
-0.49009117,-8.993971,2.922203
-0.56365967,-8.553117,2.9626749
-0.7387259,-7.149985,2.9063454
-0.8274335,-6.4841204,2.8752992
-0.92880434,-6.6999307,2.8412664
0.0064659114,2.10132,3.2717695
0.1456883,1.5795785,3.2791605
0.26824686,0.097300075,3.1816244
0.035668872,-4.0500016,3.0420933
-0.487804,-5.4484034,2.903345
-0.80096257,-7.8724875,2.742411
-1.0614744,-10.579212,2.7245677
-1.233095,-12.306518,2.7997909
-1.106173,-11.753916,2.9178865
-0.8680086,-10.503549,3.102371
-0.033859584,-2.7199337,3.2150185
-0.2541984,-4.3789315,3.1367595
-0.28166723,-6.495224,3.0346942
-0.34745625,-8.47888,2.9490135
-0.37331948,-12.925899,2.8544683
-0.31306705,-16.455418,2.7724524
-0.23697783,-18.86276,2.707215
-0.20861475,-21.01493,2.5746312
0.13381578,-18.968784,2.5907667
0.4083725,-16.9934,2.5875573
-0.08199454,0.05109467,3.2940836
0.0075869756,-0.0658874,3.1763027
0.17482321,-4.6128035,3.2262347
-0.04345726,-9.579436,3.1850705
-0.12934868,-12.413585,3.1960196
-0.12119503,-11.555554,3.2750401
-0.13146524,-14.452484,3.3107235
-0.16149446,-12.744564,3.270344
-0.09501467,-10.385977,3.221322
0.31276265,-8.114477,3.1850545
-0.23680612,-4.491416,3.1656191
-0.42421076,-6.4444556,3.0625408
-0.75698996,-7.42714,3.0113542
-0.84840864,-10.593313,3.008797
-1.0174199,-11.587685,3.0132246
-1.1449527,-14.030019,3.0030978
-1.162646,-14.614428,2.9850628
-1.0050625,-15.91997,3.024979
-1.0436488,-19.27589,3.0354273
-0.8844405,-20.244787,3.0234172
0.0018178192,-1.2089996,3.312154
0.0072324257,-0.8830404,3.224449
-0.10163113,0.9167276,3.193294
-0.18846293,1.9022024,3.1471853
-0.24704804,2.1215441,3.1973586
-0.07302918,1.2056974,3.1866493
-0.072087,-2.469147,3.1411905
-0.07547862,-6.057233,3.14491
-0.110698946,-8.064502,3.1329286
-0.36439398,-11.894562,3.1131594
0.21373968,0.41431868,3.259372
0.36028087,-0.025289187,3.225795
0.60149026,0.74643767,3.272336
0.83441484,-0.56470287,3.299575
0.8169885,-2.9177756,3.3018234
0.64810145,-8.237837,3.3095753
0.3307183,-10.322629,3.3753386
0.11453913,-11.828226,3.424758
0.40068957,-7.1602616,3.457263
0.5825365,-6.2558537,3.404085
0.026051076,-0.698908,3.226669
0.08575239,-1.5046332,3.1807282
0.033332977,-3.2374039,3.1872165
-0.035241976,-3.7028427,3.1411862
-0.1969952,-4.0965548,3.1122947
-0.2516021,-3.6121793,3.103966
-0.09284872,-2.9828079,3.0527399
0.019791001,-1.9222124,2.9566188
0.25268775,0.30295086,2.9253407
0.52247465,2.3749723,2.9275649
0.021856582,-1.2331816,3.2688708
-0.13678142,-2.6085367,3.2391374
-0.24901387,-3.1655343,3.2268672
-0.21589808,-5.918782,3.1918333
-0.13981384,-8.379175,3.1972606
-0.12519768,-10.3974085,3.1786385
-0.20358478,-11.255432,3.1362715
-0.064938106,-9.207716,3.1686425
0.09298887,-11.5685005,3.1444585
-0.1797652,-12.784989,3.070162
0.21856183,1.1991237,3.2835891
0.26765606,-0.29008237,3.22135
0.08894285,-2.745266,3.142853
-0.08801827,-5.1088285,3.0629542
-0.109693795,-5.163691,3.0222728
-0.3083663,-7.79618,3.0827396
-0.37018904,-9.581822,3.1601117
-0.29321027,-9.89701,3.1749852
-0.24108116,-10.045017,3.1608195
0.059436005,-7.113229,3.0965066
-0.16365114,-1.5022607,3.170078
-0.083776824,-4.514472,3.1818967
-0.258192,-3.8215272,3.1879742
-0.43343866,-5.380481,3.2594397
-0.5725016,-8.224569,3.281883
-0.48851344,-8.723652,3.27926
-0.45313722,-10.573122,3.292534
-0.32094917,-11.744194,3.214637
0.16132893,-8.893991,3.1243489
