value_temp,value_hum,value_acid
0.2535015777587216,-6.763007453251422,3.2661234748473746
-0.0042214543,-2.549069,3.2491524
0.083566554,-3.968521,3.2460983
0.24099906,-5.198118,3.312657
0.43619952,-6.649028,3.2414248
0.37390274,-12.237854,3.287625
0.47354832,-13.951527,3.272444
-0.11469238,-18.02358,3.2195473
-0.31087333,-17.081654,3.2522712
-0.6861822,-19.843113,3.2142332
-0.7356734,-22.752327,3.085454
-0.10414191,0.062455118,3.3794866
-0.2261228,-2.147477,3.37273
-0.10692301,-6.6016483,3.4596627
-0.03795351,-5.306271,3.4690118
-0.21857469,-6.761497,3.3997302
-0.17103861,-7.324667,3.385305
-0.19198959,-7.5289674,3.4009585
-0.3873298,-8.549651,3.2958972
-0.347606,-9.273386,3.2666304
-0.18598285,-9.323107,3.2785835
-0.12739198,-2.4822693,3.3308065
0.02522674,-7.1832476,3.3267941
0.2043715,-8.764968,3.358146
0.2701125,-9.973603,3.3454971
0.46511152,-11.817704,3.3469694
0.6627305,-12.2222395,3.327047
0.77449965,-13.574127,3.2687035
0.76123494,-10.289677,3.2431588
0.5866206,-8.601493,3.2847373
0.54969984,-9.293497,3.3485475
0.16271079,-1.2168695,3.2778294
0.17101276,-2.4105554,3.2460587
0.16766335,-3.2294357,3.2334638
0.13962682,-4.318144,3.2924519
0.4569308,-5.008778,3.2842824
0.4136877,-6.084,3.1985064
0.391232,-8.782452,3.1562612
0.335664,-8.86465,3.1138453
0.46220955,-10.162108,3.0962098
0.4543535,-9.42782,3.0741186
0.058946595,-2.5941813,3.2898965
-0.12967935,-2.7907836,3.3573208
-0.24800318,-4.285454,3.3466709
-0.39134964,-6.6684065,3.285688
-0.69937915,-8.796699,3.140773
-1.0051267,-7.8013897,3.084057
-1.191203,-8.710542,3.0445483
-1.1904397,-9.171925,3.073025
-1.0478354,-9.343694,3.102233
-0.60256183,-10.621188,3.1159573
0.0922774,-1.39359,3.2816262
0.27566797,-3.7551756,3.303532
0.4280168,-6.545242,3.2706854
0.43279785,-7.7369165,3.2472835
0.4281305,-6.8145013,3.2530618
0.26133528,-5.585967,3.2934465
0.12191075,-4.9113126,3.3783214
0.10379983,-5.7540884,3.495025
0.009881076,-5.558617,3.4618642
-0.04584641,-7.118697,3.3829691
0.093269914,-1.5017577,3.263646
0.013960879,-1.0403284,3.2968917
0.035715614,0.05020402,3.3221197
-0.0150047,-2.156772,3.3246074
-0.48022994,-4.7582774,3.3147006
-0.25729316,-7.34365,3.2603476
-0.10587023,-7.6159015,3.2076252
0.21415345,-8.065092,3.143852
0.2021214,-6.7898173,3.1306393
0.095300354,-5.0891824,3.1983652
0.14364678,-1.1596506,3.2822862
0.12710693,-3.1031044,3.2746923
0.019551348,-5.9915004,3.2236865
0.13557252,-7.291812,3.2011938
0.13803183,-9.372551,3.1575863
-0.10206957,-10.610404,3.1332705
-0.36269248,-11.500723,3.115129
-0.5077615,-12.0458555,3.103695
-0.40736118,-9.61273,3.1079676
-0.40015787,-11.563492,3.1215212
0.085160404,-1.738725,3.1948802
-0.02655424,-0.6786063,3.163243
-0.013110038,-4.2215433,3.1383646
0.36653426,-4.046223,3.240367
0.567122,-3.7459567,3.2564476
0.5940232,-4.6467204,3.2327263
0.46189553,-5.9062476,3.1906252
0.18041821,-9.0070095,3.1608748
-0.12943049,-12.136324,3.0914557
-0.25283712,-13.207543,3.1215699
0.13533182,-4.870231,3.2408352
0.11163107,-5.0880723,3.2374644
0.027306763,-3.9132955,3.237196
0.15304591,-5.560357,3.267742
0.3531301,-6.788729,3.2510412
0.5687966,-9.4788685,3.228984
0.7574117,-14.042333,3.2505794
0.82867306,-14.754462,3.2160964
0.6730239,-12.724962,3.1837313
0.63589114,-12.224898,3.1576161
0.13641475,-0.7987781,3.330208
0.21485507,-2.383611,3.2522607
0.43252805,-3.9225793,3.2757006
0.69914955,-6.41697,3.276835
1.0433954,-9.836555,3.3418612
1.1922358,-8.9217615,3.3286903
1.1498666,-6.645914,3.2971797
0.71053094,-7.298108,3.287417
0.29418418,-8.941617,3.33315
0.0038781029,-9.624796,3.4351063
0.05891687,-1.0240225,3.2740078
0.124762826,-1.6303453,3.3149328
0.14911029,-3.2048116,3.315558
0.20341957,-5.119611,3.2376404
0.2901641,-7.115258,3.1640117
0.39597476,-8.993433,3.0679698
0.6509761,-11.283907,3.0487776
0.5049643,-9.565117,2.9942765
0.37180164,-7.156327,2.9529343
0.3973838,-7.0012465,2.899043
0.13861439,-2.0288897,3.2777033
0.26252145,-2.8997078,3.2868993
0.24738026,-2.7880292,3.347989
0.1619792,-5.3838344,3.3776615
0.17930003,-5.5250783,3.3635263
0.28199854,-5.3423924,3.364902
0.13537997,-6.3141932,3.39912
0.17799789,-5.7800245,3.4298644
0.0870999,-8.037464,3.3488593
-0.16114706,-10.020283,3.3367383
0.11495471,-1.132919,3.3073895
0.12774625,-2.7574804,3.2822256
0.19006734,-4.717781,3.2765875
0.12723371,-5.5957828,3.30177
0.044825945,-5.8512583,3.3120575
-0.17331953,-6.1498313,3.2937796
-0.073418394,-5.377613,3.3024094
0.05241452,-6.8265653,3.3140235
0.19986227,-6.626521,3.2902622
0.2095945,-8.907907,3.2468617
0.21053156,-1.529168,3.3441484
0.1728152,-2.9154913,3.2967968
0.10511765,-2.0880277,3.3604538
-0.054544438,-3.059513,3.3717437
-0.044191435,-4.28038,3.3709762
-0.05576865,-3.6451483,3.449555
-0.27410084,-3.4212887,3.552341
-0.47717643,-4.2634006,3.5559208
-0.48476586,-5.4141254,3.4793248
-0.30616948,-5.2064204,3.4152567
0.030901024,-3.2907028,3.2436113
0.09499122,-5.048755,3.278847
0.10068905,-5.8794446,3.3498366
0.11433184,-6.26277,3.3527133
0.14326453,-8.078992,3.2994232
0.2039544,-7.833522,3.295889
0.36446103,-7.786473,3.2834516
0.5240672,-7.8626246,3.348381
0.6650122,-7.5787644,3.4259212
