value_temp,value_hum,value_acid
-0.15316303908722712,5.737687021105739,3.285861724065934
-0.11034897,2.6202297,3.2496111
-0.1553872,1.9912863,3.243821
-0.12697211,2.5421724,3.301804
0.07269302,3.054032,3.2458057
0.16040698,3.1067412,3.2433639
0.09002253,2.7718534,3.2162843
-0.04462537,3.6497846,3.2674828
-0.38139293,3.1819165,3.3531735
-0.38473004,4.4352574,3.5038464
-0.37449697,5.883916,3.5506148
0.070310034,0.83973765,3.2665758
0.17699791,2.7451606,3.1056387
0.41808456,4.411095,3.138458
0.4172572,4.910859,3.1892464
0.3852435,3.3771775,3.1943586
0.29274902,3.7463255,3.2610033
0.025695698,3.683245,3.311462
0.16687563,3.455937,3.4117672
0.386551,3.3582656,3.3792036
0.2842907,2.669616,3.383927
-0.075938135,2.4714892,3.3308177
0.043971017,4.379731,3.396182
0.04551169,6.3167295,3.5149353
-0.14950535,8.308314,3.4693286
-0.113522016,9.19544,3.2950597
-0.19990349,8.340138,3.140706
0.10814111,8.569951,3.1602194
0.24025854,8.814028,3.055952
0.17917527,7.9784393,3.145711
0.17400815,8.60176,3.3698766
-0.12400665,1.1214856,3.3141732
-0.24384964,2.2183912,3.2608025
-0.3581089,2.363244,3.208787
-0.4502443,-0.10731384,3.200791
-0.44283274,0.6501178,3.1562352
-0.54860866,2.213849,3.1093364
-0.632891,0.41516817,3.2215834
-0.9620934,-1.7986232,3.2536244
-1.0375012,1.4070345,3.1718261
-0.85079336,3.928584,3.1497297
-0.0656456,0.66136813,3.340856
-0.09833028,1.4278276,3.330142
-0.06763786,1.7472433,3.2977016
0.06286166,2.7469378,3.2679942
0.03189707,3.7652285,3.320928
0.3579933,3.968602,3.3608463
0.21502641,4.0264044,3.4112728
0.32912168,3.5520973,3.4553442
0.33630955,3.1802106,3.4903874
0.10306728,2.4245145,3.5204241
-0.12521136,1.4632863,3.3161058
-0.11315108,4.0298505,3.2026405
0.019886645,4.577336,3.146146
-0.26586804,7.7284265,3.1682005
-0.54900444,6.269788,3.2186697
-0.61486435,5.8081,3.2624125
-0.5510781,6.2432356,3.3208282
-0.44297,4.8226476,3.364369
-0.38946873,4.229442,3.5218587
-0.32521412,6.460624,3.5990226
-0.032835785,3.471236,3.206545
0.05593121,6.0357966,3.3047771
0.35269594,4.5276513,3.3460991
0.38950655,4.7462077,3.283688
0.1917879,5.5023813,3.2153392
-0.05556032,5.439741,3.2513192
-0.19278878,5.1928463,3.290449
-0.012245323,5.861863,3.2406843
-0.0818811,4.4685903,3.3101695
-0.0697664,4.4862576,3.3847456
0.013934958,1.4563671,3.3662343
-0.035229456,1.726992,3.311916
-0.003988794,4.1648808,3.2882888
-0.085582376,4.1435122,3.2541783
-0.1664921,4.5803323,3.2823086
-0.51628584,1.3404459,3.1807735
-0.8025055,1.0926473,3.207693
-1.0822563,1.7934688,3.2517385
-1.2699852,4.5533614,3.3330553
-1.2211012,6.138835,3.4248214
0.06074463,1.4204332,3.269476
-0.15258116,3.269425,3.1731672
-0.02700154,3.4449522,3.150241
0.21069594,4.702126,3.133837
0.31080213,6.9979815,3.202956
0.08610995,8.482713,3.2797341
-0.19144513,8.8079,3.31608
-0.5674417,6.813528,3.316915
-0.64563984,5.8978953,3.3327935
-1.001973,4.1765184,3.2566159
0.10429427,0.35354644,3.2899144
-0.053684,1.797176,3.2884276
-0.21328433,3.0441198,3.3401048
-0.031573556,4.1658573,3.3269708
-0.2636745,3.1905742,3.3631582
-0.24001409,3.6432881,3.3293035
-0.094309226,3.0774045,3.3471756
-0.06787133,0.64899284,3.4066577
-0.2537712,0.94402516,3.3827672
-0.25294808,-0.107855074,3.425989
0.03449147,2.7712004,3.3165064
-0.15762995,3.9956703,3.3492332
0.09920221,5.4102125,3.372855
0.16817233,6.8649187,3.4784791
0.2660919,8.941489,3.5476913
0.22967345,9.481175,3.542892
0.13965337,10.679333,3.5070453
0.26162776,11.094623,3.4465292
0.32306263,10.231737,3.4542868
0.19254895,10.773108,3.439183
-0.24686031,2.59884,3.3279376
-0.4252955,4.4137964,3.4143841
-0.7376324,7.723838,3.4398391
-0.8346278,7.7574134,3.3835092
-1.1302265,4.994599,3.390508
-1.179935,3.9293237,3.3982096
-1.2928941,5.124541,3.3649101
-0.78399503,5.435485,3.2445521
-0.89783865,5.955288,3.1408882
-0.7504302,5.4582114,3.1065905
-0.08352544,1.5414515,3.369823
-0.24353874,4.2656636,3.3764484
-0.36012986,4.105451,3.400831
-0.3064303,3.2055736,3.3304615
-0.16913708,5.847701,3.290922
-0.23664543,7.89294,3.2540777
-0.6937081,11.008748,3.0934846
-0.577326,10.513433,3.0733995
-0.08005912,10.911194,3.1116347
0.05505136,9.843425,3.0566173
-0.0003489811,1.8218524,3.3025193
0.007171464,3.8702958,3.3140683
0.079902366,6.5719905,3.2831059
0.013992792,7.3473105,3.1786191
0.19338334,10.190631,3.2259612
0.20437305,12.254121,3.2539668
-0.013784493,15.4056225,3.2569098
-0.106076166,15.85393,3.4029186
-0.028594578,15.449232,3.3932981
0.0015367686,14.4051485,3.4893894
0.04430825,0.6015996,3.3563824
0.24970396,3.494176,3.3600736
0.2299705,3.6530726,3.2530372
0.109643176,3.3805683,3.293489
-0.03630252,4.99036,3.30122
-0.46955594,3.7681823,3.3491206
-0.4664777,4.738735,3.2583554
-0.74623096,3.6081698,3.238241
-0.6343484,4.587467,3.2933633
-0.81635314,4.9898663,3.3216755
0.090328746,2.7188897,3.2144806
-0.11654843,3.7184258,3.2016234
-0.61675346,4.2268305,3.315511
-0.4590986,6.03678,3.2018557
-0.4633313,6.3361506,3.2008274
