time,value_temp,value_hum,value_acid,value_PV
2023-08-06T11:23:22Z,22.6,4.0,7.9,2.3
2023-08-06T11:33:22Z,22.7,4.0,8.0,2.3
2023-08-06T11:43:22Z,22.6,4.0,7.9,2.3
2023-08-06T11:56:42Z,22.6,4.0,7.9,2.3
2023-08-06T12:06:42Z,22.6,4.0,7.9,2.3
2023-08-06T12:16:42Z,22.6,4.0,7.8,2.3
2023-08-06T12:30:02Z,22.6,4.0,7.8,2.3
2023-08-06T12:39:26Z,22.6,4.0,7.7,0.6
2023-08-06T14:19:25Z,22.7,4.0,7.2,0.6
2023-08-06T15:59:24Z,23.0,4.0,6.8,0.4
2023-08-28T07:23:05Z,18.3,64.0,9.2,4.1
2023-08-28T07:36:25Z,18.3,47.0,9.3,4.1
2023-08-28T07:46:25Z,18.3,44.0,9.3,4.1
2023-08-28T07:56:25Z,18.3,44.0,9.3,4.1
2023-08-28T08:09:45Z,18.3,47.0,9.2,4.1
2023-08-28T08:29:45Z,18.3,82.0,9.3,4.1
2023-08-28T08:43:05Z,18.3,44.0,9.3,4.1
2023-08-28T08:53:05Z,18.3,66.0,9.3,4.2
2023-08-28T09:03:04Z,18.4,72.0,9.3,6.0
2023-08-28T09:13:04Z,18.4,59.0,9.3,4.2
2023-08-28T09:26:24Z,18.4,44.0,9.3,6.3
2023-08-28T09:36:24Z,18.4,44.0,9.3,6.2
2023-08-28T09:46:24Z,18.5,43.0,9.3,6.1
2023-08-28T09:59:44Z,18.5,44.0,9.3,6.3
2023-08-28T10:09:44Z,18.5,44.0,9.3,6.3
2023-08-28T10:19:44Z,18.5,43.0,9.3,6.3
2023-08-28T10:33:04Z,18.6,43.0,9.3,6.3
2023-08-28T10:43:04Z,18.6,43.0,9.3,6.0
2023-08-28T10:53:04Z,18.6,44.0,9.3,6.2
2023-08-28T11:06:24Z,18.7,43.0,9.3,6.2
2023-08-28T11:16:24Z,18.7,44.0,9.3,6.2
2023-08-28T11:26:23Z,18.8,44.0,9.3,6.3
2023-08-28T11:36:23Z,18.8,44.0,9.3,6.1
2023-08-28T11:49:43Z,18.8,44.0,9.3,6.3
2023-08-28T11:59:43Z,18.9,58.0,9.3,6.0
2023-08-28T12:09:43Z,18.9,43.0,9.3,5.9
2023-08-28T12:23:03Z,19.0,77.0,9.4,6.2
2023-08-28T12:33:03Z,19.0,67.0,9.3,6.0
2023-08-28T12:43:03Z,19.0,48.0,9.3,6.0
2023-08-28T12:56:23Z,19.1,44.0,9.3,6.0
2023-08-28T13:06:23Z,19.1,44.0,9.3,5.5
2023-08-28T13:16:23Z,19.1,44.0,9.4,6.2
2023-08-28T13:26:23Z,19.2,56.0,9.4,6.0
2023-08-28T13:39:43Z,19.2,50.0,9.4,5.9
2023-08-28T13:49:43Z,19.3,56.0,9.4,5.9
2023-08-28T13:59:42Z,19.3,44.0,9.4,6.1
2023-08-28T14:13:02Z,19.3,43.0,9.4,5.7
2023-08-28T14:23:02Z,19.3,55.0,9.4,6.0
2023-08-28T14:33:02Z,19.4,44.0,9.4,6.1
2023-08-28T14:46:22Z,19.4,44.0,9.4,6.1
2023-08-28T14:56:22Z,19.4,43.0,9.4,5.9
2023-08-28T15:06:22Z,19.5,44.0,9.4,4.1
2023-08-28T15:16:22Z,19.5,44.0,9.4,6.0
2023-08-28T15:29:42Z,19.5,45.0,9.4,4.1
2023-08-28T15:39:42Z,19.5,45.0,9.4,5.4
2023-08-28T15:49:42Z,19.5,46.0,9.4,5.3
2023-08-28T16:03:02Z,19.5,45.0,9.4,4.2
2023-08-28T16:13:01Z,19.5,45.0,9.4,5.1
2023-08-28T16:23:01Z,19.5,45.0,9.4,5.6
2023-08-28T16:36:21Z,19.5,45.0,9.4,5.0
2023-08-28T16:46:21Z,19.5,46.0,9.4,4.6
2023-08-28T16:56:21Z,19.5,46.0,9.4,4.2
2023-08-28T17:09:41Z,19.5,45.0,9.4,4.1
2023-08-28T17:19:41Z,19.5,46.0,9.4,4.0
2023-08-28T17:29:41Z,19.5,47.0,9.4,3.4
2023-08-28T17:39:41Z,19.5,47.0,9.4,3.1
2023-08-28T17:53:01Z,19.5,47.0,9.4,3.1
2023-08-28T18:03:01Z,19.5,47.0,9.4,1.6
2023-08-28T18:13:01Z,19.5,47.0,9.4,1.0
2023-08-28T18:26:21Z,19.5,47.0,9.4,0.7
2023-08-28T20:06:20Z,19.3,47.0,9.4,0.6
2023-08-28T21:46:19Z,19.1,47.0,9.5,0.6
2023-08-28T23:59:38Z,18.9,47.0,9.5,0.6
2023-08-29T01:39:38Z,18.7,48.0,9.5,0.6
2023-08-29T03:19:37Z,18.5,47.0,9.0,0.6
2023-08-29T04:59:37Z,18.4,47.0,9.0,3.4
2023-08-29T05:02:56Z,18.3,47.0,8.7,3.7
2023-08-29T05:16:16Z,18.3,52.0,8.7,3.8
2023-08-29T05:26:16Z,18.3,57.0,8.7,3.8
2023-08-29T05:36:16Z,18.2,55.0,8.8,4.1
2023-08-29T05:49:36Z,18.2,63.0,8.8,4.1
2023-08-29T05:59:36Z,18.1,63.0,8.8,4.1
2023-08-29T06:09:36Z,18.1,62.0,8.8,4.1
2023-08-29T06:22:56Z,18.1,62.0,8.9,4.1
2023-08-29T06:32:56Z,18.1,74.0,8.9,4.1
2023-08-29T06:42:56Z,18.1,85.0,8.9,4.1
2023-08-29T09:06:14Z,17.9,94.0,9.0,4.1
2023-08-29T09:16:15Z,17.8,80.0,9.0,4.1
2023-08-29T09:29:34Z,17.8,71.0,9.0,4.1
2023-08-29T09:39:34Z,17.8,65.0,9.0,4.1
2023-08-29T09:49:34Z,17.8,63.0,9.0,4.1
2023-08-29T10:02:54Z,17.8,63.0,9.1,4.1
2023-08-29T10:12:54Z,17.8,66.0,9.1,4.1
2023-08-29T10:22:54Z,17.8,68.0,9.1,4.1
2023-08-29T10:32:54Z,17.8,84.0,9.1,3.9
2023-08-29T10:46:14Z,17.8,98.0,9.1,4.1
2023-08-29T10:56:14Z,17.8,74.0,9.1,4.1
2023-08-29T11:19:34Z,17.8,77.0,9.1,4.1
2023-08-29T11:29:33Z,17.8,60.0,9.1,4.1
2023-08-29T11:39:34Z,17.8,51.0,9.1,4.1
2023-08-29T11:52:53Z,17.8,46.0,9.1,4.1
2023-08-29T12:02:53Z,17.8,46.0,9.1,4.1
2023-08-29T12:12:53Z,17.8,46.0,9.1,4.1
2023-08-29T12:26:13Z,17.8,46.0,9.1,4.1
2023-08-29T12:36:13Z,17.9,46.0,9.1,4.1
2023-08-29T12:46:13Z,17.9,46.0,9.1,4.1
2023-08-29T12:56:13Z,17.9,46.0,9.1,3.9
2023-08-29T13:09:33Z,17.9,45.0,9.1,4.1
2023-08-29T13:19:33Z,17.9,46.0,9.1,4.1
2023-08-29T13:29:33Z,17.9,46.0,9.1,4.1
2023-08-29T13:42:53Z,17.9,46.0,9.1,4.1
2023-08-29T13:52:53Z,17.9,46.0,9.1,4.1
2023-08-29T14:02:52Z,18.0,46.0,9.1,4.1
2023-08-29T14:16:12Z,18.0,46.0,9.1,4.1
2023-08-29T14:26:12Z,18.0,45.0,9.2,4.1
2023-08-29T14:36:12Z,18.0,47.0,9.1,4.1
2023-08-29T14:46:12Z,18.0,46.0,9.1,4.1
2023-08-29T14:59:32Z,18.0,46.0,9.2,4.1
2023-08-29T15:09:32Z,18.0,46.0,9.1,4.1
2023-08-29T15:19:32Z,18.0,46.0,9.2,4.1
2023-08-29T15:32:52Z,18.0,46.0,9.1,4.1
2023-08-29T15:42:52Z,18.0,46.0,9.2,4.1
2023-08-29T15:52:52Z,18.0,46.0,9.2,4.1
2023-08-29T16:06:12Z,18.0,46.0,9.2,4.1
2023-08-29T16:16:12Z,18.0,46.0,9.2,4.1
2023-08-29T16:26:11Z,18.0,46.0,9.2,4.1
2023-08-29T16:39:31Z,18.0,46.0,9.2,4.1
2023-08-29T16:49:31Z,18.0,46.0,9.2,4.1
2023-08-29T16:59:31Z,18.0,46.0,9.2,3.9
2023-08-29T17:09:31Z,18.0,46.0,9.2,3.8
2023-08-29T17:22:51Z,18.0,47.0,9.2,3.8
2023-08-29T17:32:51Z,18.0,47.0,9.2,3.5
2023-08-29T17:42:51Z,18.1,46.0,9.2,2.9
2023-08-29T17:56:11Z,18.1,47.0,9.2,1.6
2023-08-29T18:06:11Z,18.1,46.0,9.2,1.2
