time,value_temp,value_hum,value_acid,value_PV
2023-08-08T10:19:06Z,24.7,0.0,8.1,4.2
2023-08-08T11:15:46Z,19.2,0.0,7.5,4.1
2023-08-08T11:25:46Z,23.3,0.0,7.7,4.2
2023-08-08T11:35:45Z,22.0,0.0,7.6,4.2
2023-08-08T11:49:05Z,23.7,0.0,7.6,4.2
2023-08-08T11:59:05Z,17.6,0.0,7.3,4.1
2023-08-08T12:09:05Z,17.7,0.0,7.6,4.1
2023-08-08T12:19:05Z,19.2,0.0,7.7,4.1
2023-08-08T12:32:25Z,19.2,0.0,7.8,4.1
2023-08-08T12:42:25Z,19.8,0.0,7.9,4.1
2023-08-08T12:52:25Z,19.4,0.0,7.9,4.1
2023-08-08T13:05:45Z,18.3,0.0,7.9,4.1
2023-08-08T13:15:45Z,19.4,0.0,8.0,4.1
2023-08-08T13:25:45Z,18.5,0.0,7.9,4.1
2023-08-08T13:39:05Z,12.7,1.0,7.7,4.1
2023-08-08T13:49:05Z,13.4,1.0,7.9,4.1
2023-08-08T13:59:04Z,14.9,1.0,7.8,4.1
2023-08-08T14:09:04Z,15.5,1.0,7.7,4.1
2023-08-08T14:22:24Z,15.7,1.0,7.7,4.1
2023-08-08T14:32:24Z,16.3,1.0,7.7,4.1
2023-08-08T14:42:24Z,16.9,1.0,7.7,4.1
2023-08-08T14:55:44Z,17.2,0.0,7.7,4.1
2023-08-08T15:05:44Z,17.4,0.0,7.7,4.1
2023-08-08T15:15:44Z,17.3,0.0,7.7,4.1
2023-08-08T15:29:04Z,17.3,1.0,7.7,4.1
2023-08-08T15:39:04Z,18.1,0.0,7.7,4.1
2023-08-08T15:49:04Z,17.8,0.0,7.8,4.1
2023-08-08T16:02:24Z,17.5,0.0,7.8,4.1
2023-08-08T16:12:23Z,17.1,0.0,7.8,4.1
2023-08-08T16:22:23Z,15.3,1.0,7.7,4.1
2023-08-08T16:32:23Z,14.6,1.0,7.7,4.1
2023-08-08T16:45:43Z,11.8,2.0,7.7,4.1
2023-08-08T16:55:43Z,11.6,1.0,7.6,4.1
2023-08-08T17:05:43Z,11.5,2.0,7.6,4.1
2023-08-08T17:19:03Z,11.3,2.0,7.4,4.1
2023-08-08T17:29:03Z,11.5,3.0,7.3,4.1
2023-08-08T17:39:03Z,11.5,2.0,7.3,4.1
2023-08-08T17:52:23Z,11.5,3.0,7.2,4.1
2023-08-08T18:02:23Z,11.3,2.0,7.2,4.1
2023-08-08T18:12:23Z,11.3,2.0,7.2,4.1
2023-08-08T18:22:23Z,11.4,2.0,7.1,4.0
2023-08-08T18:35:42Z,11.5,2.0,7.0,3.5
2023-08-08T18:45:42Z,11.5,3.0,7.0,3.3
2023-08-08T18:55:42Z,11.6,3.0,6.9,2.3
2023-08-08T19:09:02Z,11.6,2.0,6.8,1.3
2023-08-08T19:19:02Z,11.6,2.0,6.6,0.9
2023-08-08T20:59:02Z,11.1,9.0,6.2,0.7
2023-08-08T23:12:21Z,10.0,9.0,6.1,0.7
2023-08-09T00:52:20Z,10.1,9.0,5.8,0.7
2023-08-09T02:32:19Z,10.1,10.0,3.8,0.8
2023-08-09T04:12:19Z,10.3,10.0,3.7,3.9
2023-08-09T04:15:38Z,11.1,10.0,3.8,4.1
2023-08-09T04:28:58Z,11.5,10.0,3.9,4.1
2023-08-09T04:38:58Z,11.8,10.0,3.9,4.1
2023-08-09T04:48:58Z,12.1,10.0,4.0,4.1
2023-08-09T05:02:18Z,12.3,10.0,4.1,4.1
2023-08-09T05:12:18Z,12.6,10.0,4.5,4.1
2023-08-09T05:22:18Z,12.9,9.0,5.0,4.1
2023-08-09T05:35:38Z,13.2,9.0,5.2,4.1
2023-08-09T05:45:38Z,13.5,10.0,5.6,4.1
2023-08-09T06:05:38Z,18.6,9.0,6.2,4.1
2023-08-09T06:18:58Z,17.8,6.0,6.7,4.1
2023-08-09T06:28:58Z,19.5,5.0,7.0,4.1
2023-08-09T06:38:57Z,19.8,3.0,7.2,4.1
2023-08-09T06:52:17Z,20.0,0.0,7.2,4.1
2023-08-09T07:02:17Z,19.7,0.0,7.3,4.1
2023-08-09T07:12:17Z,21.7,0.0,7.3,4.2
2023-08-09T07:25:37Z,22.0,0.0,7.3,4.2
2023-08-09T07:35:37Z,24.0,0.0,7.3,4.2
2023-08-09T07:45:37Z,20.9,0.0,7.3,4.2
2023-08-09T07:55:37Z,24.4,0.0,7.2,4.2
2023-08-09T08:08:57Z,20.5,0.0,7.2,4.1
2023-08-09T08:18:57Z,23.0,0.0,7.2,4.1
2023-08-09T08:28:57Z,23.6,0.0,7.2,5.8
2023-08-09T12:08:55Z,21.1,0.0,7.3,4.1
2023-08-09T12:22:15Z,20.6,0.0,7.5,4.1
2023-08-09T12:32:15Z,20.3,0.0,7.6,4.1
2023-08-09T12:42:15Z,20.4,0.0,7.6,4.1
2023-08-09T12:55:51Z,20.8,0.0,7.6,4.1
2023-08-09T13:05:35Z,19.5,0.0,7.6,4.1
2023-08-09T13:15:35Z,20.1,0.0,7.7,4.1
2023-08-09T13:28:55Z,18.5,0.0,7.6,4.1
2023-08-09T13:38:54Z,17.1,0.0,7.6,4.1
2023-08-09T13:48:56Z,18.5,0.0,7.7,4.1
2023-08-09T13:58:56Z,18.8,0.0,7.6,4.1
2023-08-09T14:12:15Z,20.1,0.0,7.6,4.1
2023-08-09T14:22:15Z,19.6,0.0,7.6,4.1
2023-08-09T14:32:15Z,18.3,0.0,7.6,4.1
2023-08-09T14:45:35Z,17.1,0.0,7.6,4.1
2023-08-09T14:55:35Z,15.1,1.0,7.6,4.1
2023-08-09T15:05:35Z,15.3,1.0,7.6,4.1
2023-08-09T15:18:55Z,16.6,0.0,7.6,4.1
2023-08-09T15:28:55Z,16.5,0.0,7.6,4.1
2023-08-09T15:38:55Z,16.8,0.0,7.6,4.1
2023-08-09T15:52:15Z,17.1,0.0,7.6,4.1
2023-08-09T16:02:15Z,16.4,0.0,7.6,4.1
2023-08-09T16:12:15Z,16.3,0.0,7.6,4.1
