value_temp,value_hum,value_acid
11.772330963487526,64.12592373095126,3.1496206347227815
8.95204592054381,79.46735000904584,3.068390890940403
11.778036608873139,66.6485363499564,3.120336668463269
13.001695157987927,56.5053929232307,3.145856945906887
14.017935142078292,46.429960540272994,3.138074879425041
14.676529197080027,34.268849045343316,3.156966279016424
14.286205882568785,31.211825099925683,3.326656116063304
12.537898515621428,38.47250026356298,3.597388562603858
8.79950062229664,37.42320846784584,3.619274252128691
8.678479300871215,43.99704827633446,3.6853883347490908
8.932094317921976,48.20434690638385,3.8104783189014437
9.92827599816868,74.91271080325684,3.004793212015165
13.045281789679938,68.82649180165839,3.075101735631507
15.000323700335885,60.922086150595604,3.039245809418185
14.74966334801768,58.115330071920326,3.1098514356480953
16.20351828478204,50.12396885101212,3.0795453384241185
16.23360345175728,43.514944917949364,3.067510236614565
16.05527246812751,46.95794043599336,3.0995740550821504
15.996200862488829,37.83280418608413,3.041023207051496
14.187709428849468,42.935669602810485,3.0638314039962853
13.639283349980952,38.504709226557466,3.1290301540128636
9.831200992186943,76.5637256217872,3.117895491628185
10.391830900688372,76.81551218360462,3.193646874247867
10.171162964845125,71.40903561568199,3.2226018231425213
9.88175753515164,65.60806897432917,3.248185260709989
11.678650578675203,73.01443053295228,3.344548802990637
12.514993937612227,72.21334215979742,3.357459014949925
12.1908064163728,67.50634265839817,3.346542967038677
11.09755376277481,62.30955843106057,3.258884107369166
11.929269841758854,60.61809277062535,3.1834044980879113
11.647469626118484,65.73881369906108,3.228312215820208
9.428496630283137,82.76345112565805,3.0539802727343286
8.771537905018691,79.33358901553993,3.170566360417974
11.0771360098713,76.63796248943534,3.1780288214538306
10.306318645088485,66.35959251823627,3.1789100193263455
9.768174247999797,66.60627769994665,3.2149333579161374
9.69075733453736,69.37447931833461,3.237213553619031
9.000291657272335,65.68227200235324,3.1982868061001586
8.140077305888969,61.22756256912424,3.105561330437027
9.195600233064242,64.35551118703906,3.1068381215809553
9.303541434260604,65.39397884528391,3.0786620750742317
10.25415831409599,80.76902589712364,3.1662437511156294
11.797990064325178,77.73968730642996,3.3356750773629984
10.719783481895197,75.70315491130361,3.467421660248105
11.159027399289776,71.05908848044236,3.5819902113766053
12.163681745095758,66.65677141551966,3.452752205114513
