time,value_temp,value_hum,value_acid,value_PV,label
2024-01-01 00:00:00+00:00,19.054762,21.128065,3.5248318,0.59100825,0
2024-01-01 00:10:00+00:00,19.133179,21.458239,3.5220995,0.5716118,0
2024-01-01 00:20:00+00:00,19.297623,23.284508,3.5012386,0.59527403,0
2024-01-01 00:30:00+00:00,19.203384,22.536678,3.5121005,0.589984,0
2024-01-01 00:40:00+00:00,19.202444,24.203943,3.519992,0.5697856,0
2024-01-01 00:50:00+00:00,18.99906,23.755537,3.519992,0.5902059,1
2024-01-01 01:00:00+00:00,18.903135,23.882313,3.5259106,0.56976616,0
2024-01-01 01:10:00+00:00,18.858942,23.882313,3.5259106,0.5804881,1
2024-01-01 01:20:00+00:00,18.736555,23.861814,3.5259106,0.59298986,1
2024-01-01 01:30:00+00:00,18.702763,24.601704,3.5394013,0.58868295,0
2024-01-01 01:40:00+00:00,18.573896,24.330978,3.5600846,0.58868295,1
2024-01-01 01:50:00+00:00,18.329521,24.205338,3.545187,0.58183175,0
2024-01-01 02:00:00+00:00,18.392345,24.205338,3.542284,0.58390725,1
2024-01-01 02:10:00+00:00,18.290066,25.080025,3.5634801,0.5763567,0
2024-01-01 02:20:00+00:00,18.210606,25.303774,3.5634801,0.5763567,1
2024-01-01 02:30:00+00:00,18.125683,25.83908,3.5538266,0.6181308,0
2024-01-01 02:40:00+00:00,18.132977,25.824978,3.5663614,0.6362235,0
2024-01-01 02:50:00+00:00,17.915052,26.475746,3.5764623,0.62195003,0
2024-01-01 03:00:00+00:00,17.864813,26.475746,3.5915234,0.6203497,1
2024-01-01 03:10:00+00:00,17.82851,26.475746,3.5899365,0.6203497,1
2024-01-01 03:20:00+00:00,17.883802,26.468626,3.6003637,0.7058573,0
2024-01-01 03:30:00+00:00,17.776932,26.613607,3.6010685,0.830809,0
2024-01-01 03:40:00+00:00,17.751291,26.154093,3.595984,0.96537656,0
2024-01-01 03:50:00+00:00,17.568916,26.60974,3.5960875,1.0971841,0
2024-01-01 04:00:00+00:00,17.364054,26.971851,3.6014729,1.2710055,0
