time,value_temp,value_hum,value_acid
2023-04-13T06:09:14Z,15.585688156437946,40.20459908284695,3.315898873999751
2023-04-13T06:19:12Z,15.81170071339306,36.24896985091402,3.389818581449348
2023-04-13T06:29:11Z,16.575543395041045,36.60076926768425,3.519669788832931
2023-04-13T06:39:16Z,16.343057940126755,36.36005173787132,3.634060107319119
2023-04-13T06:49:15Z,17.474048843741727,40.04310900619962,3.827005665224552
2023-04-13T06:59:05Z,18.61273493903936,36.12920785768009,3.932159708091301
2023-04-13T07:09:10Z,18.623508185420743,35.72919258624548,3.927809819142578
2023-04-13T07:19:02Z,19.24635758033734,31.269632258921003,3.9697388533314073
2023-04-13T07:28:55Z,17.8234744694691,26.77300066422892,3.9021688492686617
2023-04-13T07:38:58Z,17.18167972753878,25.79462336740291,3.861255229588618
2023-04-13T07:48:57Z,17.998148332827498,26.182703653886957,3.8631142945133794
2023-04-13T07:58:57Z,16.128472095691777,40.15469195206609,3.3055050853916024
2023-04-13T08:08:58Z,15.107832337157465,40.761233362321406,3.34154911963698
2023-04-13T08:19:00Z,14.057385494588948,40.77828029742745,3.4514347494364785
2023-04-13T08:29:09Z,13.213251269942486,40.734859863844285,3.4701842763919686
2023-04-13T08:39:00Z,13.339619726109714,46.36999008365875,3.5640637111570643
2023-04-13T08:48:51Z,15.691869017007145,52.85358024320376,3.5959743150967967
2023-04-13T08:59:00Z,16.563032616172897,56.79156409091459,3.635858165813954
2023-04-13T09:09:00Z,17.28959966537486,59.58021831199743,3.497920017851721
2023-04-13T09:19:04Z,17.355515775501864,57.92969662768154,3.44799457401635
2023-04-13T09:28:59Z,16.823590962733256,50.76579741331947,3.4774712823921305
2023-04-13T09:39:01Z,17.22144353568776,36.63677178691034,3.2884745043146006
2023-04-13T09:48:58Z,17.098836854604222,40.213320749910416,3.289680115340213
2023-04-13T09:59:03Z,16.807291490223456,45.50152815258697,3.279178364096813
2023-04-13T10:09:12Z,16.956760746355293,40.68294623647716,3.42406357848711
2023-04-13T10:19:03Z,18.32209340095031,42.75324204035337,3.510633496858114
2023-04-13T10:29:00Z,19.214405801399717,54.63671449099928,3.6593472725232257
2023-04-13T10:39:06Z,20.91093407286242,53.65715819905608,3.623702553091906
2023-04-13T10:49:10Z,22.894738952797777,50.825489997770944,3.4496893783129425
2023-04-13T10:59:13Z,21.25295500758975,43.129521443471255,3.410268458740513
2023-04-13T11:09:08Z,20.362884868082404,47.3079462925397,3.345607352177396
2023-04-13T11:18:58Z,15.582886872874052,35.68548699057656,3.1791108546641973
2023-04-13T11:29:07Z,16.81248605774349,35.5847708421445,3.2863435203559206
2023-04-13T11:39:15Z,14.564055272332851,37.04932505192512,3.242384146505908
2023-04-13T11:49:12Z,13.446402019763491,36.41705102206487,3.2624839708595883
2023-04-13T11:59:07Z,15.32790176652762,35.39052419255373,3.3036164959646586
2023-04-13T12:08:57Z,16.316610204228354,40.10802073237406,3.2999774787314835
2023-04-13T12:18:53Z,14.6596472467644,41.75898278790466,3.3340264069757426
2023-04-13T12:28:47Z,15.176830863888307,40.02898405043297,3.5313384919471518
2023-04-13T12:38:43Z,15.004784032043265,37.85643719000221,3.482230273282707
2023-04-13T12:48:34Z,15.736487944166736,37.54673092629212,3.483845801844155
2023-04-13T12:58:27Z,16.172678850286783,41.084531987712886,3.3062619566077904
2023-04-13T13:08:33Z,15.5531999884415,42.57634259680766,3.301024375168012
2023-04-13T13:18:38Z,14.79158630622559,46.32037866430337,3.309881399585373
2023-04-13T13:28:45Z,13.516760208350371,46.65103157307438,3.2036157021198486
2023-04-13T13:38:44Z,14.937188676347851,40.79905707300643,3.218615780416871
