time,value_temp,value_hum,value_acid,value_PV
2024-01-01 00:00:00+00:00,18.646055,59.91923,3.151334,4.9760365
2024-01-01 00:10:00+00:00,18.681093,58.716564,3.1386516,4.747117
2024-01-01 00:20:00+00:00,18.066002,60.56113,3.140939,4.6259933
2024-01-01 00:30:00+00:00,18.058023,58.524605,3.104945,5.028735
2024-01-01 00:40:00+00:00,18.397167,57.03283,3.1044447,5.0233946
2024-01-01 00:50:00+00:00,18.50395,57.584007,3.1030173,5.2053986
2024-01-01 01:00:00+00:00,18.773088,56.110012,3.109491,5.264198
2024-01-01 01:10:00+00:00,18.978926,54.935566,3.1099472,5.4125905
2024-01-01 01:20:00+00:00,18.960516,53.329586,3.1120365,5.4482336
2024-01-01 01:30:00+00:00,19.02616,51.870716,3.120223,5.533036
2024-01-01 01:40:00+00:00,19.18805,52.067936,3.116421,5.611709
2024-01-01 01:50:00+00:00,19.104073,50.4816,3.1125896,5.6575212
2024-01-01 02:00:00+00:00,19.06314,49.785152,3.1187668,5.6246014
2024-01-01 02:10:00+00:00,19.19779,49.21142,3.1228983,5.651614
2024-01-01 02:20:00+00:00,19.139563,48.908794,3.1160808,5.6721244
2024-01-01 02:30:00+00:00,19.37836,49.374718,3.1146636,5.6226315
2024-01-01 02:40:00+00:00,19.446186,48.685482,3.1145473,5.497143
2024-01-01 02:50:00+00:00,19.515778,48.703487,3.1205938,5.4659586
2024-01-01 03:00:00+00:00,19.68694,49.29888,3.1240528,5.3817544
2024-01-01 03:10:00+00:00,19.598516,48.54653,3.1252782,5.3121905
2024-01-01 03:20:00+00:00,19.73935,50.6654,3.128678,5.2722197
2024-01-01 03:30:00+00:00,19.898039,50.30966,3.1270068,5.195272
2024-01-01 03:40:00+00:00,20.04028,49.92643,3.1190586,5.195984
2024-01-01 03:50:00+00:00,20.123323,50.536835,3.1241965,5.102307
2024-01-01 04:00:00+00:00,20.2133,51.0718,3.1304476,5.147493
2024-01-01 04:10:00+00:00,20.317337,49.2354,3.1325743,5.2331314
2024-01-01 04:20:00+00:00,20.341625,47.517967,3.1276083,5.1825347
2024-01-01 04:30:00+00:00,20.53471,47.884438,3.125541,5.1191916
2024-01-01 04:40:00+00:00,20.511715,47.27602,3.1200285,5.1557674
2024-01-01 04:50:00+00:00,20.652971,46.292244,3.121322,5.1378927
2024-01-01 05:00:00+00:00,20.74265,45.27006,3.1180687,5.100053
