time,value_temp,value_hum,value_acid,value_PV
2024-01-01 00:00:00+00:00,10.215019,92.73212,9.746141,3.3868043
2024-01-01 00:10:00+00:00,9.381315,93.16525,9.709514,3.3733115
2024-01-01 00:20:00+00:00,9.759865,93.0059,9.784351,3.4699707
2024-01-01 00:30:00+00:00,9.417397,93.013374,9.761334,3.2649744
2024-01-01 00:40:00+00:00,9.529227,93.7011,9.758585,3.1960106
2024-01-01 00:50:00+00:00,8.814049,93.02994,9.840472,3.129692
2024-01-01 01:00:00+00:00,8.444798,92.17639,9.811809,3.0622277
2024-01-01 01:10:00+00:00,8.394185,92.267746,9.766859,3.0850701
2024-01-01 01:20:00+00:00,8.255636,91.9427,9.731824,3.162402
2024-01-01 01:30:00+00:00,8.265482,92.04551,9.728712,3.28819
2024-01-01 01:40:00+00:00,8.278068,91.887856,9.66516,3.365373
2024-01-01 01:50:00+00:00,8.386758,92.176254,9.663174,3.3432496
2024-01-01 02:00:00+00:00,8.217938,92.52735,9.674855,3.487306
2024-01-01 02:10:00+00:00,8.230383,92.623566,9.644847,3.5552864
2024-01-01 02:20:00+00:00,8.408921,92.36041,9.633966,3.6660943
2024-01-01 02:30:00+00:00,8.318337,92.21697,9.628465,3.765596
2024-01-01 02:40:00+00:00,8.435464,92.36356,9.612201,3.8718302
2024-01-01 02:50:00+00:00,8.328862,92.14638,9.612352,3.9465241
2024-01-01 03:00:00+00:00,8.2649145,92.16096,9.647485,4.0290785
2024-01-01 03:10:00+00:00,8.284015,91.90619,9.634705,4.0667667
2024-01-01 03:20:00+00:00,8.545699,92.5869,9.683884,4.121099
2024-01-01 03:30:00+00:00,8.436181,92.76677,9.705797,4.1470213
2024-01-01 03:40:00+00:00,8.540203,92.92202,9.711724,4.1421833
2024-01-01 03:50:00+00:00,8.517863,93.30452,9.722719,4.162722
2024-01-01 04:00:00+00:00,8.355274,93.71286,9.736551,4.146543
2024-01-01 04:10:00+00:00,8.448867,93.615036,9.735985,4.137567
2024-01-01 04:20:00+00:00,8.4349375,93.50472,9.729821,4.1451406
2024-01-01 04:30:00+00:00,8.535971,93.64477,9.741623,4.1656027
2024-01-01 04:40:00+00:00,8.686237,93.32163,9.752011,4.20796
2024-01-01 04:50:00+00:00,8.672093,93.353615,9.778548,4.191898
2024-01-01 05:00:00+00:00,8.671942,93.47467,9.794328,4.1891522
2024-01-01 05:10:00+00:00,8.986169,93.14582,9.7805805,4.184992
2024-01-01 05:20:00+00:00,9.157655,93.474556,9.7634115,4.1708436
2024-01-01 05:30:00+00:00,9.048544,93.71395,9.778807,4.170805
2024-01-01 05:40:00+00:00,9.0075035,93.54876,9.781935,4.1955004
2024-01-01 05:50:00+00:00,9.1726265,93.3816,9.764994,4.1873517
2024-01-01 06:00:00+00:00,9.2747135,93.34863,9.734263,4.1826186
2024-01-01 06:10:00+00:00,9.289054,93.42105,9.744423,4.167903
2024-01-01 06:20:00+00:00,9.309179,93.214935,9.742236,4.1674995
2024-01-01 06:30:00+00:00,9.201773,92.89765,9.74192,4.1740527
2024-01-01 06:40:00+00:00,9.269285,92.917336,9.749374,4.171
2024-01-01 06:50:00+00:00,9.235727,93.10936,9.717575,4.1764255
2024-01-01 07:00:00+00:00,9.400776,93.35634,9.725226,4.165157
2024-01-01 07:10:00+00:00,9.565516,93.23222,9.740408,4.177684
2024-01-01 07:20:00+00:00,9.62219,93.66255,9.732411,4.1619596
2024-01-01 07:30:00+00:00,9.651406,93.31554,9.745172,4.1586843
2024-01-01 07:40:00+00:00,9.6278305,93.15825,9.751108,4.195943
2024-01-01 07:50:00+00:00,9.617348,93.46815,9.738836,4.1714587
2024-01-01 08:00:00+00:00,9.3968725,92.95229,9.736051,4.1849074
2024-01-01 08:10:00+00:00,9.401927,92.848404,9.7224655,4.221458
2024-01-01 08:20:00+00:00,9.259923,92.85732,9.728102,4.1659417
2024-01-01 08:30:00+00:00,8.904304,93.25654,9.776185,4.1707993
2024-01-01 08:40:00+00:00,8.702045,93.327415,9.816065,4.15269
2024-01-01 08:50:00+00:00,8.912321,93.33095,9.831544,4.1558943
2024-01-01 09:00:00+00:00,9.039854,93.664665,9.809536,4.141485
2024-01-01 09:10:00+00:00,8.930443,93.544945,9.799378,4.1487813
2024-01-01 09:20:00+00:00,8.864951,93.78381,9.796527,4.173286
2024-01-01 09:30:00+00:00,8.811011,93.88176,9.784956,4.148514
2024-01-01 09:40:00+00:00,8.869513,93.545074,9.764757,4.180556
2024-01-01 09:50:00+00:00,8.901867,93.47898,9.746367,4.160619
2024-01-01 10:00:00+00:00,9.1388855,93.60349,9.722183,4.1617823
2024-01-01 10:10:00+00:00,9.223903,93.90317,9.695462,4.168649
2024-01-01 10:20:00+00:00,9.258927,94.03268,9.677507,4.1715393
2024-01-01 10:30:00+00:00,9.283074,94.268555,9.6532135,4.18818
2024-01-01 10:40:00+00:00,9.352448,94.37545,9.628332,4.1769934
2024-01-01 10:50:00+00:00,9.420994,94.30498,9.628302,4.163024
2024-01-01 11:00:00+00:00,9.392795,94.32458,9.641599,4.1701546
2024-01-01 11:10:00+00:00,9.534016,93.93484,9.625518,4.2000937
2024-01-01 11:20:00+00:00,9.800709,93.9402,9.664157,4.2046986
2024-01-01 11:30:00+00:00,9.518618,93.962105,9.676491,4.183529
2024-01-01 11:40:00+00:00,9.6779175,94.1939,9.694551,4.1846776
2024-01-01 11:50:00+00:00,9.797441,93.91527,9.704073,4.1912284
2024-01-01 12:00:00+00:00,9.855703,93.83925,9.701178,4.1818123
2024-01-01 12:10:00+00:00,9.90223,93.75709,9.705943,4.1860485
2024-01-01 12:20:00+00:00,9.8327465,93.52988,9.709609,4.165176
2024-01-01 12:30:00+00:00,9.828333,93.6173,9.739124,4.1676755
