time,value_temp,value_hum,value_acid,value_PV,label
2023-03-25T09:08:14Z,0.0,5.0,8.6,0.8,error
2023-03-25T09:18:11Z,0.0,5.0,8.7,0.9,error
2023-03-25T09:28:08Z,0.0,5.0,8.7,0.9,error
2023-03-25T09:38:05Z,18.6,5.0,8.5,0.8,error
2023-03-25T09:48:18Z,18.7,5.0,8.5,0.8,error
2023-03-25T09:58:15Z,18.7,5.0,8.5,0.8,error
2023-03-25T10:08:12Z,18.7,5.0,8.6,0.8,error
2023-03-25T10:18:09Z,18.6,5.0,8.5,0.6,error
2023-03-25T10:28:07Z,18.6,6.0,8.7,0.8,error
2023-03-25T10:38:20Z,18.6,6.0,8.7,0.7,error
2023-03-25T10:48:17Z,18.6,5.0,8.5,0.7,error
2023-03-25T10:58:14Z,18.6,5.0,8.6,0.8,error
2023-03-25T11:08:11Z,18.6,5.0,8.6,0.7,error
2023-03-25T11:18:24Z,18.6,6.0,8.6,0.9,error
2023-03-25T11:28:21Z,18.6,5.0,8.7,0.9,error
2023-03-25T11:38:18Z,18.5,5.0,8.7,0.9,error
2023-03-25T11:48:15Z,18.6,5.0,8.6,0.9,error
2023-03-25T11:58:28Z,18.5,5.0,8.7,0.7,error
2023-03-25T12:08:25Z,18.5,5.0,8.5,0.7,error
2023-03-25T12:18:22Z,18.6,5.0,8.6,0.8,error
2023-03-25T12:28:19Z,18.5,5.0,8.7,0.8,error
2023-03-25T12:38:31Z,18.5,5.0,8.7,0.8,error
2023-03-25T12:48:29Z,18.5,5.0,8.6,0.9,error
2023-03-25T12:58:26Z,18.5,5.0,8.6,0.8,error
2023-04-04T05:55:17Z,10.1,80.0,11.3,4.2,error
2023-04-04T06:07:22Z,17.8,72.0,11.4,4.2,error
2023-04-04T06:17:26Z,19.6,67.0,11.5,4.2,error
2023-04-04T14:00:03Z,19.6,82.0,11.5,0.9,error
2023-04-04T14:10:44Z,19.3,82.0,11.5,1.0,error
2023-04-04T14:20:47Z,18.8,83.0,11.4,1.0,error
2023-04-04T14:30:51Z,18.7,82.0,11.5,1.0,error
2023-04-04T14:40:54Z,18.6,82.0,11.5,1.2,error
2023-04-04T14:50:58Z,18.6,82.0,11.5,1.1,error
2023-04-04T15:01:01Z,18.5,82.0,11.5,1.1,error
2023-04-04T15:11:05Z,18.5,81.0,11.5,1.2,error
2023-04-04T15:21:08Z,20.2,80.0,11.5,1.1,error
2023-04-04T15:31:12Z,19.1,81.0,11.5,1.1,error
2023-04-04T15:41:15Z,18.7,81.0,11.5,0.8,error
2023-04-04T15:51:19Z,18.1,80.0,11.5,0.8,error
2023-04-04T16:01:22Z,19.5,80.0,11.5,2.3,error
2023-04-04T16:11:25Z,2.6,90.0,11.3,4.2,error
2023-04-04T16:21:29Z,2.4,88.0,11.2,4.2,error
2023-04-04T16:31:32Z,2.3,87.0,11.2,4.2,error
2023-04-04T16:41:36Z,2.2,86.0,11.2,4.2,error
2023-04-04T16:51:39Z,2.2,85.0,11.2,4.2,error
2023-04-04T17:01:43Z,2.0,85.0,11.2,4.2,error
2023-04-04T17:11:46Z,2.0,84.0,11.2,4.2,error
2023-04-04T17:21:50Z,2.0,83.0,11.2,4.0,error
2023-04-04T17:31:53Z,1.8,83.0,11.2,3.6,error
2023-04-04T17:41:57Z,1.7,82.0,11.2,3.6,error
2023-04-04T17:52:00Z,1.7,82.0,11.2,2.4,error
2023-04-04T18:02:04Z,1.6,81.0,11.2,1.1,error
2023-04-04T18:12:07Z,1.6,80.0,11.2,0.8,error
2023-04-04T18:22:11Z,1.5,80.0,11.1,0.6,error
2023-04-04T18:32:14Z,1.6,79.0,11.2,0.6,error
2023-04-04T18:42:18Z,1.6,79.0,11.1,0.6,error
2023-04-04T18:52:21Z,1.6,79.0,11.1,0.6,error
2023-04-04T19:02:25Z,1.6,78.0,11.1,0.4,error
2023-04-04T19:12:28Z,1.6,78.0,11.1,0.6,error
2023-04-04T19:22:32Z,1.6,77.0,11.2,0.6,error
2023-04-04T19:32:35Z,1.6,77.0,11.2,0.6,error
2023-04-04T19:42:39Z,1.6,77.0,11.2,0.6,error
2023-04-04T19:52:42Z,1.6,76.0,11.1,0.6,error
2023-04-04T20:02:46Z,1.5,76.0,11.2,0.6,error
