time,value_temp,value_hum,value_acid,value_PV,label
2023-03-25T13:22:12Z,0.0,85.0,9.6,0.7,error
2023-03-25T13:22:13Z,0.0,85.0,9.6,0.7,error
2023-03-25T16:05:37Z,0.0,194.0,3.3,0.6,error
2023-03-25T20:45:21Z,13.2,2.0,9.5,0.6,error
2023-03-26T10:55:20Z,17.6,2.0,9.0,0.6,error
2023-03-26T11:08:12Z,17.6,2.0,8.9,0.6,error
2023-03-26T11:19:09Z,18.5,2.0,8.9,0.6,error
2023-03-26T11:32:02Z,18.6,1.0,8.7,0.6,error
2023-03-26T11:42:59Z,18.0,1.0,8.7,0.6,error
2023-03-26T11:55:51Z,17.8,1.0,8.7,0.6,error
2023-03-26T12:08:44Z,17.8,2.0,8.7,0.6,error
2023-03-26T12:19:41Z,17.7,2.0,8.7,0.6,error
2023-03-26T12:32:33Z,17.6,2.0,8.8,0.6,error
2023-03-26T12:43:31Z,17.6,2.0,8.8,0.6,error
2023-03-26T12:56:23Z,17.6,2.0,8.9,0.6,error
2023-03-26T15:47:58Z,18.0,1.0,8.9,0.6,error
2023-03-26T15:50:59Z,18.6,2.0,8.9,0.6,error
2023-03-26T15:51:42Z,18.7,2.0,9.2,0.4,error
2023-03-26T16:03:47Z,18.6,1.0,9.2,3.6,error
2023-03-26T16:33:57Z,7.3,17.0,9.5,3.8,good
2023-03-26T16:44:01Z,7.2,17.0,9.5,4.0,good
2023-03-26T16:54:04Z,7.2,17.0,9.5,4.0,good
2023-03-26T17:04:08Z,7.1,18.0,9.5,4.0,good
2023-03-26T17:14:11Z,7.1,18.0,9.4,3.7,good
2023-03-26T17:24:15Z,7.1,18.0,9.4,3.3,good
2023-03-26T17:34:18Z,7.0,18.0,9.4,2.0,good
2023-03-26T17:44:22Z,7.0,18.0,9.4,1.2,good
2023-03-26T17:54:25Z,7.0,19.0,9.4,0.8,good
2023-03-26T18:04:29Z,6.9,19.0,9.5,0.7,good
2023-03-26T18:14:32Z,6.9,19.0,9.4,0.7,good
2023-03-26T18:24:36Z,6.9,19.0,9.4,0.7,good
2023-03-26T18:34:39Z,6.8,19.0,9.4,0.7,good
2023-03-26T18:44:43Z,6.8,19.0,9.4,0.7,good
2023-03-26T18:54:46Z,6.8,19.0,9.4,0.7,good
2023-03-26T19:04:50Z,6.8,19.0,9.4,0.7,good
2023-03-26T19:14:53Z,6.7,19.0,9.4,0.7,good
2023-03-26T19:22:24Z,6.7,19.0,9.4,0.5,good
2023-03-26T19:33:15Z,6.6,19.0,9.4,0.7,good
2023-03-26T19:43:18Z,6.6,19.0,9.4,0.7,good
2023-03-26T19:53:21Z,6.6,19.0,9.4,0.7,good
2023-03-26T20:03:25Z,6.6,19.0,9.4,0.7,good
2023-03-26T20:13:28Z,6.6,19.0,9.4,0.7,good
2023-03-26T20:23:32Z,6.5,20.0,9.4,0.5,good
2023-03-26T20:33:35Z,6.5,19.0,9.4,0.7,good
2023-03-26T20:43:39Z,6.5,19.0,9.4,0.7,good
2023-03-26T20:53:42Z,6.5,20.0,9.4,0.5,good
2023-03-26T21:03:46Z,6.5,19.0,9.4,0.7,good
2023-03-26T21:13:49Z,6.4,19.0,9.4,0.7,good
2023-03-26T21:23:53Z,6.4,20.0,9.4,0.5,good
2023-03-26T21:33:56Z,6.4,20.0,9.4,0.7,good
2023-03-26T21:44:00Z,6.3,19.0,9.4,0.7,good
2023-03-26T21:54:03Z,6.3,20.0,9.4,0.5,good
2023-03-26T22:04:07Z,6.3,20.0,9.5,0.7,good
2023-03-26T22:14:10Z,6.3,20.0,9.4,0.7,good
2023-03-26T22:24:14Z,6.3,20.0,9.4,0.7,good
2023-03-26T22:34:17Z,6.3,20.0,9.4,0.7,good
2023-03-26T22:44:21Z,6.2,20.0,9.4,0.7,good
2023-03-26T22:54:24Z,6.2,20.0,9.4,0.7,good
2023-03-26T23:04:28Z,6.2,20.0,9.4,0.7,good
2023-03-26T23:14:31Z,6.1,20.0,9.4,0.7,good
2023-03-26T23:24:35Z,6.1,20.0,9.4,0.7,good
2023-03-26T23:34:38Z,6.1,20.0,9.4,0.5,good
2023-03-26T23:44:42Z,6.1,20.0,9.4,0.7,good
2023-03-26T23:54:45Z,6.1,20.0,9.4,0.7,good
2023-03-27T00:04:49Z,6.1,20.0,9.4,0.7,good
2023-03-27T00:14:52Z,6.0,20.0,9.4,0.7,good
2023-03-27T00:24:56Z,6.0,20.0,9.4,0.7,good
2023-03-27T00:34:59Z,6.0,20.0,9.4,0.7,good
2023-03-27T00:45:02Z,6.0,20.0,9.4,0.7,good
2023-03-27T00:55:06Z,6.0,20.0,9.4,0.7,good
2023-03-27T01:05:09Z,5.9,20.0,9.4,0.7,good
2023-03-27T01:15:13Z,5.9,20.0,9.4,0.7,good
2023-03-27T01:25:16Z,5.9,20.0,9.4,0.7,good
2023-03-27T01:35:20Z,5.8,20.0,9.4,0.7,good
2023-03-27T01:45:23Z,5.8,20.0,9.4,0.7,good
2023-03-27T01:55:27Z,5.8,20.0,9.4,0.5,good
2023-03-27T02:05:30Z,5.8,20.0,9.4,0.7,good
2023-03-27T02:15:34Z,5.8,20.0,9.4,0.7,good
2023-03-27T02:22:17Z,5.8,20.0,9.4,0.7,good
2023-03-27T02:32:21Z,5.7,20.0,9.4,0.7,good
