time,value_temp,value_hum,value_acid,value_PV,label
2023-08-06T10:21:24Z,0.0,82.0,8.0,2.3,error
2023-08-06T10:31:41Z,22.5,3.0,7.5,0.6,error
2023-08-07T18:55:45Z,22.1,107.0,11.6,3.5,error
2023-08-07T19:05:45Z,22.1,1.0,6.9,3.4,error
2023-08-07T19:15:44Z,22.1,1.0,7.0,3.4,error
2023-08-07T19:29:04Z,22.1,1.0,7.0,3.4,error
2023-08-07T19:39:04Z,23.1,1.0,7.1,3.3,error
2023-08-07T19:49:04Z,23.1,1.0,7.1,3.5,error
2023-08-07T20:02:24Z,23.2,0.0,7.1,3.4,error
2023-08-07T20:12:24Z,23.2,1.0,7.1,3.2,error
2023-08-07T20:22:24Z,23.1,0.0,7.1,3.4,error
2023-08-08T05:20:39Z,16.4,1.0,5.8,5.4,error
2023-08-08T05:30:39Z,13.8,2.0,3.9,6.0,error
2023-08-08T05:40:39Z,14.1,2.0,3.8,6.1,error
2023-08-08T05:53:59Z,15.5,2.0,3.9,6.0,error
2023-08-08T06:03:59Z,14.8,2.0,3.8,6.0,error
2023-08-08T06:13:59Z,14.7,2.0,3.8,5.9,error
2023-08-08T06:27:19Z,15.6,2.0,3.9,4.0,error
2023-08-08T06:37:19Z,19.6,1.0,4.0,6.2,error
2023-08-08T06:47:19Z,20.1,1.0,4.0,6.0,error
2023-08-08T07:00:39Z,18.0,1.0,3.9,5.5,error
2023-08-08T07:10:39Z,16.7,1.0,3.8,5.8,error
2023-08-08T07:20:39Z,17.1,2.0,3.8,5.7,error
2023-08-08T07:30:38Z,16.6,1.0,3.8,4.9,error
2023-08-08T07:43:58Z,22.3,0.0,3.8,5.8,error
2023-08-08T07:53:58Z,16.8,1.0,3.8,5.9,error
2023-08-08T08:03:58Z,15.6,2.0,3.8,6.0,error
2023-08-08T08:17:18Z,22.1,0.0,3.9,5.8,error
2023-08-08T08:27:18Z,16.3,1.0,3.8,5.2,error
2023-08-08T08:37:18Z,19.8,1.0,3.9,6.3,error
2023-08-08T08:50:38Z,21.9,1.0,3.8,6.2,error
2023-08-08T09:00:38Z,17.0,1.0,3.7,4.1,error
2023-08-08T09:10:38Z,15.7,2.0,3.7,5.7,error
2023-08-08T09:20:38Z,16.1,2.0,3.8,5.4,error
2023-08-08T09:33:58Z,17.1,1.0,3.8,6.6,error
2023-08-08T09:43:58Z,22.9,0.0,3.9,6.1,error
2023-08-08T09:53:57Z,19.1,1.0,4.1,5.8,error
2023-08-08T10:07:17Z,17.8,1.0,3.9,4.4,error
2023-08-08T10:17:17Z,22.8,0.0,4.0,6.2,error
2023-08-08T10:27:17Z,20.5,0.0,4.0,6.0,error
2023-08-08T10:40:37Z,23.1,0.0,4.0,6.1,error
2023-08-08T10:50:37Z,23.8,0.0,3.9,6.0,error
