time,value_temp,value_hum,value_acid,value_PV
2023-03-28 11:50:00+00:00,3.5,24.0,9.5,5.8
2023-03-28 12:00:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 12:10:00+00:00,3.5,24.0,9.4,6.1
2023-03-28 12:20:00+00:00,3.5,24.0,9.5,4.0
2023-03-28 12:30:00+00:00,3.5,24.0,9.4,6.1
2023-03-28 12:40:00+00:00,3.5,25.0,9.4,4.0
2023-03-28 12:50:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:00:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:10:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:20:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:30:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:40:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 13:50:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 14:00:00+00:00,3.5,25.0,9.4,4.0
2023-03-28 14:10:00+00:00,3.5,24.0,9.4,4.0
2023-03-28 14:20:00+00:00,3.5,25.0,9.4,4.0
2023-03-28 14:30:00+00:00,3.5,25.0,9.4,4.0
2023-03-28 14:40:00+00:00,3.5,25.0,9.4,4.0
2023-03-28 14:50:00+00:00,3.5,26.0,9.4,4.0
2023-03-28 15:00:00+00:00,3.4,26.0,9.4,4.0
2023-03-28 15:10:00+00:00,3.4,25.0,9.4,4.0
2023-03-28 15:20:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 15:30:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 15:40:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 15:50:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 16:00:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 16:10:00+00:00,3.4,24.0,9.4,4.0
2023-03-28 16:20:00+00:00,3.3,24.0,9.4,4.0
2023-03-28 16:30:00+00:00,3.3,24.0,9.4,4.0
2023-03-28 16:40:00+00:00,3.3,24.0,9.4,4.0
2023-03-28 16:50:00+00:00,3.3,24.0,9.4,4.0
2023-03-28 17:00:00+00:00,3.3,24.0,9.4,4.0
2023-03-28 17:10:00+00:00,3.3,25.0,9.3,4.0
2023-03-28 17:20:00+00:00,3.3,24.0,9.4,3.8
2023-03-28 17:30:00+00:00,3.3,24.0,9.3,3.1
2023-03-28 17:40:00+00:00,3.3,24.0,9.3,1.8
2023-03-28 17:50:00+00:00,3.3,24.0,9.3,1.2
2023-03-28 18:00:00+00:00,3.3,24.0,9.3,1.0
2023-03-28 18:10:00+00:00,3.3,24.0,9.3,1.0
2023-03-28 18:20:00+00:00,3.3,25.0,9.3,0.8
2023-03-28 18:30:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 18:40:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 18:50:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 19:00:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 19:10:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 19:20:00+00:00,3.3,24.0,9.3,0.9
2023-03-28 19:30:00+00:00,3.3,24.0,9.3,0.9
