time,value_temp,value_hum,value_acid,value_PV
2023-04-08 12:00:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 12:10:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 12:20:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 12:30:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 12:40:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 12:50:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 13:00:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 13:10:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 13:20:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 13:30:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 13:40:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 13:50:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 14:00:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 14:10:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 14:20:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 14:30:00+00:00,9.5,100.0,11.0,4.0
2023-04-08 14:40:00+00:00,9.5,100.0,11.0,3.9
2023-04-08 14:50:00+00:00,9.5,100.0,11.0,4.1
2023-04-08 15:00:00+00:00,9.0,100.0,11.0,4.0
2023-04-08 15:10:00+00:00,9.0,100.0,11.0,4.1
2023-04-08 15:20:00+00:00,9.0,100.0,11.0,4.0
2023-04-08 15:30:00+00:00,8.956962025316455,100.0,11.0,4.0
2023-04-08 15:40:00+00:00,8.913924050632911,100.0,11.0,4.0
2023-04-08 15:50:00+00:00,8.870886075949366,100.0,11.0,4.0
2023-04-08 16:00:00+00:00,8.827848101265822,100.0,11.0,4.0
2023-04-08 16:10:00+00:00,8.784810126582279,100.0,11.0,4.0
2023-04-08 16:20:00+00:00,8.741772151898735,100.0,11.0,4.0
2023-04-08 16:30:00+00:00,8.69873417721519,100.0,11.0,4.0
2023-04-08 16:40:00+00:00,8.655696202531646,100.0,11.0,4.0
2023-04-08 16:50:00+00:00,8.612658227848101,100.0,11.0,4.0
2023-04-08 17:00:00+00:00,8.569620253164556,100.0,11.0,4.0
2023-04-08 17:10:00+00:00,8.526582278481012,100.0,11.0,4.0
2023-04-08 17:20:00+00:00,8.48354430379747,100.0,11.0,4.0
2023-04-08 17:30:00+00:00,8.440506329113925,100.0,11.0,4.0
2023-04-08 17:40:00+00:00,8.39746835443038,100.0,11.0,4.0
2023-04-08 17:50:00+00:00,8.354430379746836,100.0,11.0,4.0
2023-04-08 18:00:00+00:00,8.311392405063291,100.0,11.0,4.0
2023-04-08 18:10:00+00:00,8.268354430379746,100.0,11.0,4.0
2023-04-08 18:20:00+00:00,8.225316455696202,100.0,11.0,4.0
2023-04-08 18:30:00+00:00,8.182278481012657,100.0,11.0,4.0
2023-04-08 18:40:00+00:00,8.139240506329113,100.0,11.0,4.0
2023-04-08 18:50:00+00:00,8.09620253164557,100.0,11.0,4.0
2023-04-08 19:00:00+00:00,8.053164556962026,100.0,11.0,4.0
2023-04-08 19:10:00+00:00,8.010126582278481,100.0,11.0,4.0
2023-04-08 19:20:00+00:00,7.9670886075949365,100.0,11.0,4.0
2023-04-08 19:30:00+00:00,,,,
2023-04-08 19:40:00+00:00,,,,
2023-04-08 19:50:00+00:00,,,,
2023-04-08 20:00:00+00:00,,,,
2023-04-08 20:10:00+00:00,,,,
2023-04-08 20:20:00+00:00,,,,
2023-04-08 20:30:00+00:00,,,,
2023-04-08 20:40:00+00:00,,,,
2023-04-08 20:50:00+00:00,,,,
2023-04-08 21:00:00+00:00,,,,
2023-04-08 21:10:00+00:00,,,,
2023-04-08 21:20:00+00:00,,,,
2023-04-08 21:30:00+00:00,,,,
2023-04-08 21:40:00+00:00,,,,
2023-04-08 21:50:00+00:00,,,,
2023-04-08 22:00:00+00:00,,,,
2023-04-08 22:10:00+00:00,,,,
2023-04-08 22:20:00+00:00,,,,
2023-04-08 22:30:00+00:00,,,,
2023-04-08 22:40:00+00:00,,,,
2023-04-08 22:50:00+00:00,,,,
2023-04-08 23:00:00+00:00,,,,
2023-04-08 23:10:00+00:00,,,,
2023-04-08 23:20:00+00:00,,,,
2023-04-08 23:30:00+00:00,,,,
2023-04-08 23:40:00+00:00,,,,
2023-04-08 23:50:00+00:00,,,,
2023-04-09 00:00:00+00:00,,,,
2023-04-09 00:10:00+00:00,,,,
2023-04-09 00:20:00+00:00,,,,
2023-04-09 00:30:00+00:00,,,,
2023-04-09 00:40:00+00:00,,,,
2023-04-09 00:50:00+00:00,,,,
2023-04-09 01:00:00+00:00,,,,
2023-04-09 01:10:00+00:00,,,,
2023-04-09 01:20:00+00:00,,,,
2023-04-09 01:30:00+00:00,,,,
2023-04-09 01:40:00+00:00,,,,
2023-04-09 01:50:00+00:00,,,,
2023-04-09 02:00:00+00:00,,,,
2023-04-09 02:10:00+00:00,,,,
2023-04-09 02:20:00+00:00,,,,
2023-04-09 02:30:00+00:00,,,,
2023-04-09 02:40:00+00:00,,,,
2023-04-09 02:50:00+00:00,,,,
2023-04-09 03:00:00+00:00,,,,
2023-04-09 03:10:00+00:00,,,,
2023-04-09 03:20:00+00:00,,,,
2023-04-09 03:30:00+00:00,,,,
2023-04-09 03:40:00+00:00,,,,
2023-04-09 03:50:00+00:00,,,,
2023-04-09 04:00:00+00:00,,,,
2023-04-09 04:10:00+00:00,,,,
2023-04-09 04:20:00+00:00,,,,
2023-04-09 04:30:00+00:00,5.6,100.0,11.0,4.0
2023-04-09 04:40:00+00:00,5.55,100.0,11.0,4.05
2023-04-09 04:50:00+00:00,5.5,100.0,11.0,4.1
2023-04-09 05:00:00+00:00,5.6,100.0,11.0,4.0
2023-04-09 05:10:00+00:00,5.6,100.0,11.0,4.0
2023-04-09 05:20:00+00:00,5.8,100.0,11.0,4.1
2023-04-09 05:30:00+00:00,5.8,100.0,11.0,4.0
2023-04-09 05:40:00+00:00,5.9,100.0,11.0,3.9
2023-04-09 05:50:00+00:00,6.1,100.0,11.0,4.0
2023-04-09 06:00:00+00:00,6.2,100.0,11.0,4.1
2023-04-09 06:10:00+00:00,6.7,100.0,11.0,4.1
2023-04-09 06:20:00+00:00,7.7,100.0,11.0,4.1
2023-04-09 06:30:00+00:00,8.1,100.0,11.1,4.1
2023-04-09 06:40:00+00:00,8.0,100.0,11.0,4.1
2023-04-09 06:50:00+00:00,8.0,100.0,11.0,4.1
2023-04-09 07:00:00+00:00,8.1,100.0,11.0,4.0
2023-04-09 07:10:00+00:00,8.1,100.0,11.0,4.1
2023-04-09 07:20:00+00:00,8.4,100.0,11.0,4.1
2023-04-09 07:30:00+00:00,8.4,100.0,11.0,4.1
2023-04-09 07:40:00+00:00,8.5,100.0,11.0,4.0
2023-04-09 07:50:00+00:00,8.8,100.0,11.1,4.1
2023-04-09 08:00:00+00:00,8.8,100.0,11.1,4.1
2023-04-09 08:10:00+00:00,9.1,100.0,11.1,4.1
2023-04-09 08:20:00+00:00,9.1,100.0,11.1,4.1
2023-04-09 08:30:00+00:00,9.5,100.0,11.1,4.05
2023-04-09 08:40:00+00:00,9.6,100.0,11.1,4.1
2023-04-09 08:50:00+00:00,9.6,100.0,11.1,4.1
2023-04-09 09:00:00+00:00,9.8,100.0,11.1,4.1
2023-04-09 09:10:00+00:00,10.1,100.0,11.1,4.1
2023-04-09 09:20:00+00:00,10.6,100.0,11.1,4.0
2023-04-09 09:30:00+00:00,11.1,100.0,11.1,4.0
2023-04-09 09:40:00+00:00,10.9,100.0,11.1,4.1
2023-04-09 09:50:00+00:00,10.8,100.0,11.1,4.1
2023-04-09 10:00:00+00:00,10.8,100.0,11.1,4.0
2023-04-09 10:10:00+00:00,10.6,100.0,11.1,4.1
2023-04-09 10:20:00+00:00,10.6,100.0,11.1,4.1
2023-04-09 10:30:00+00:00,10.5,100.0,11.1,4.0
2023-04-09 10:40:00+00:00,10.5,100.0,11.1,4.0
2023-04-09 10:50:00+00:00,10.3,100.0,11.1,4.1
2023-04-09 11:00:00+00:00,10.2,100.0,11.1,4.1
2023-04-09 11:10:00+00:00,10.1,100.0,11.1,4.0
2023-04-09 11:20:00+00:00,10.3,100.0,11.1,4.1
2023-04-09 11:30:00+00:00,10.1,100.0,11.1,4.1
2023-04-09 11:40:00+00:00,10.1,100.0,11.1,4.0
2023-04-09 11:50:00+00:00,10.1,100.0,11.1,4.0
2023-04-09 12:00:00+00:00,10.149999999999999,100.0,11.1,4.0
2023-04-09 12:10:00+00:00,10.2,100.0,11.1,4.0
2023-04-09 12:20:00+00:00,10.1,100.0,11.1,4.1
2023-04-09 12:30:00+00:00,10.3,100.0,11.1,4.1
2023-04-09 12:40:00+00:00,10.2,100.0,11.1,4.0
