time,value_temp,value_hum,value_acid,value_PV,label
2024-01-01 00:00:00+00:00,18.615324,98.82239,10.9843,4.9291396,0
2024-01-01 00:10:00+00:00,18.477848,99.441315,10.769223,4.6307645,0
2024-01-01 00:20:00+00:00,18.86148,98.79595,10.796741,4.5631223,0
2024-01-01 00:30:00+00:00,18.729753,98.95638,10.945339,4.5457735,0
2024-01-01 00:40:00+00:00,18.470655,96.845184,10.839319,4.585902,0
2024-01-01 00:50:00+00:00,18.483217,96.95824,10.599823,4.6350994,0
2024-01-01 01:00:00+00:00,18.71711,98.7409,10.764413,4.3196335,0
2024-01-01 01:10:00+00:00,18.931036,99.034134,10.737571,4.1273227,0
2024-01-01 01:20:00+00:00,18.945187,98.83029,10.881471,4.0009103,0
2024-01-01 01:30:00+00:00,19.048283,98.82527,10.854755,3.8176837,0
2024-01-01 01:40:00+00:00,19.027916,98.25583,10.70782,3.570805,0
2024-01-01 01:50:00+00:00,18.761183,97.50406,10.695685,3.210275,0
2024-01-01 02:00:00+00:00,18.755068,97.24667,10.492542,2.9251459,0
2024-01-01 02:10:00+00:00,18.575708,97.70189,10.455476,2.4529238,0
2024-01-01 02:20:00+00:00,18.651432,97.790344,10.435219,2.1599915,0
2024-01-01 02:30:00+00:00,18.691376,98.176834,10.362199,2.0431733,0
2024-01-01 02:40:00+00:00,18.565336,97.51681,10.308703,1.7338101,0
2024-01-01 02:50:00+00:00,18.587328,97.582756,10.420385,1.5832236,0
2024-01-01 03:00:00+00:00,18.467077,98.13051,10.384385,1.4800525,0
2024-01-01 03:10:00+00:00,18.452564,97.779564,10.389531,1.3360362,0
2024-01-01 03:20:00+00:00,18.687815,98.17309,10.391126,1.2018223,0
2024-01-01 03:30:00+00:00,18.77718,99.11859,10.435327,1.1019118,0
2024-01-01 03:40:00+00:00,18.912222,99.28074,10.605661,0.90157676,0
2024-01-01 03:50:00+00:00,18.965727,98.18338,10.73964,0.7918603,0
2024-01-01 04:00:00+00:00,18.802668,97.77002,10.678446,0.6466908,0
2024-01-01 04:10:00+00:00,18.648336,97.55928,10.599846,0.64044803,0
2024-01-01 04:20:00+00:00,18.228275,97.9293,10.607712,0.60638374,0
2024-01-01 04:30:00+00:00,17.923832,98.110466,10.660845,0.5631143,0
2024-01-01 04:40:00+00:00,17.712496,99.18527,10.598879,0.5967168,0
2024-01-01 04:50:00+00:00,17.454597,98.86196,10.585097,0.5282456,0
2024-01-01 05:00:00+00:00,17.221487,97.89862,10.574858,0.52706933,0
2024-01-01 05:10:00+00:00,17.059006,98.57006,10.639709,0.51293856,0
2024-01-01 05:20:00+00:00,16.696886,97.589935,10.562325,0.50910324,0
2024-01-01 05:30:00+00:00,16.505257,97.70699,10.527334,0.48565912,0
2024-01-01 05:40:00+00:00,16.314505,97.81973,10.540762,0.63138026,0
