time,value_temp,value_hum,value_acid,value_PV,label
2023-08-21 11:50:00+00:00,20.5,100.0,10.1,6.2,0
2023-08-21 12:00:00+00:00,20.55,100.0,10.1,6.2,0
2023-08-21 12:10:00+00:00,20.6,100.0,10.1,6.2,0
2023-08-21 12:20:00+00:00,20.7,100.0,10.1,6.4,0
2023-08-21 12:30:00+00:00,20.8,100.0,10.1,5.9,0
2023-08-21 12:40:00+00:00,20.8,100.0,10.1,5.6,0
2023-08-21 12:50:00+00:00,20.9,100.0,10.2,6.2,0
2023-08-21 13:00:00+00:00,20.95,100.0,10.2,5.9,0
2023-08-21 13:10:00+00:00,21.0,100.0,10.2,5.6,0
2023-08-21 13:20:00+00:00,21.0,100.0,10.2,6.2,0
2023-08-21 13:30:00+00:00,21.1,100.0,10.2,5.7,0
2023-08-21 13:40:00+00:00,21.1,100.0,10.2,5.9,0
2023-08-21 13:50:00+00:00,21.1,100.0,10.2,6.2,0
2023-08-21 14:00:00+00:00,21.2,100.0,10.2,5.8,0
2023-08-21 14:10:00+00:00,21.3,100.0,10.2,6.0,0
2023-08-21 14:20:00+00:00,21.3,100.0,10.2,6.1,0
2023-08-21 14:30:00+00:00,21.3,100.0,10.2,6.2,0
2023-08-21 14:40:00+00:00,21.35,100.0,10.2,6.2,0
2023-08-21 14:50:00+00:00,21.4,100.0,10.2,6.2,0
2023-08-21 15:00:00+00:00,21.4,100.0,10.2,5.8,0
2023-08-21 15:10:00+00:00,21.5,100.0,10.2,5.7,0
2023-08-21 15:20:00+00:00,21.5,100.0,10.3,6.2,0
2023-08-21 15:30:00+00:00,21.5,100.0,10.2,6.2,0
2023-08-21 15:40:00+00:00,21.5,100.0,10.2,6.2,0
2023-08-21 15:50:00+00:00,21.5,100.0,10.2,6.1,0
2023-08-21 16:00:00+00:00,21.5,100.0,10.2,5.8,0
2023-08-21 16:10:00+00:00,21.5,100.0,10.2,6.2,0
2023-08-21 16:20:00+00:00,21.5,100.0,10.2,6.0,0
2023-08-21 16:30:00+00:00,21.5,100.0,10.2,6.05,0
2023-08-21 16:40:00+00:00,21.5,100.0,10.2,6.1,0
2023-08-21 16:50:00+00:00,21.5,100.0,10.2,4.1,0
2023-08-21 17:00:00+00:00,21.5,100.0,10.2,4.8,0
2023-08-21 17:10:00+00:00,21.5,100.0,10.2,4.1,0
2023-08-21 17:20:00+00:00,21.5,100.0,10.2,4.7,0
2023-08-21 17:30:00+00:00,21.5,100.0,10.2,4.1,0
2023-08-21 17:40:00+00:00,21.5,100.0,10.2,4.1,0
2023-08-21 17:50:00+00:00,21.5,100.0,10.2,4.1,0
2023-08-21 18:00:00+00:00,21.5,100.0,10.2,3.7,0
2023-08-21 18:10:00+00:00,21.5,100.0,10.2,3.0,0
2023-08-21 18:20:00+00:00,21.5,100.0,10.2,2.45,0
2023-08-21 18:30:00+00:00,21.5,100.0,10.2,1.9,0
2023-08-21 18:40:00+00:00,21.4,100.0,10.2,1.0,0
2023-08-21 18:50:00+00:00,21.4,100.0,10.2,0.5,0
2023-08-21 19:00:00+00:00,21.369230769230768,100.0,10.192307692307692,0.5076923076923077,0
2023-08-21 19:10:00+00:00,21.338461538461537,100.0,10.184615384615384,0.5153846153846153,0
2023-08-21 19:20:00+00:00,21.307692307692307,100.0,10.176923076923076,0.5230769230769231,0
2023-08-21 19:30:00+00:00,21.27692307692308,100.0,10.169230769230769,0.5307692307692308,0
2023-08-21 19:40:00+00:00,21.246153846153845,100.0,10.16153846153846,0.5384615384615384,0
2023-08-21 19:50:00+00:00,21.21538461538461,100.0,10.153846153846152,0.5461538461538461,0
2023-08-21 20:00:00+00:00,21.184615384615384,100.0,10.146153846153846,0.5538461538461539,0
