value_temp,value_hum,value_acid,label
15.913792517460394,43.1235195195364,3.3770181997402244,good
16.325134109835155,37.34908667947724,3.551059541643403,good
16.955313586731915,35.59754340797645,3.4559484256171813,good
18.26310880493232,39.15514635415055,3.44510776843774,good
18.57566219114249,44.88427410985321,3.358532405254279,good
17.53565955356893,59.13476177031996,3.1496207660478013,good
15.80903887456341,69.32150264160931,3.0992147513877546,good
16.26055219617814,67.01606154577522,3.263059181777641,good
16.31265956600338,59.536932408562734,3.358100207670043,good
16.891112736913797,53.58131380559399,3.2767810067394127,good
18.230710476931,54.28781268036985,3.290497003310526,good
17.200267144672257,38.30624894777085,3.46873128189923,good
18.31909314144506,42.04970099751511,3.4645012152941748,good
17.509401210159915,43.079134608241446,3.486120808490441,good
16.434925902620122,37.57703055002069,3.3899785156553564,good
17.13191941177577,37.36529197728863,3.109642340059993,good
16.517891707085266,31.001276315042958,3.0686396117753816,good
15.48045462126961,27.239775120705826,3.035760763393642,good
13.900723807519364,28.60950648293177,2.992937335534771,good
13.681180630850507,25.904381716591345,2.9933834315890406,good
13.636793410059814,23.7333353970548,3.1248288844280943,good
15.320395781817904,34.72784771495899,3.370672793550632,good
16.135031279993132,33.52813847964456,3.3735514207524178,good
17.64924173435224,32.0447353135941,3.391631536913738,good
19.02824987683462,31.375882019010724,3.381758990367314,good
18.81876941696087,34.78691077324368,3.326223842481615,good
18.660713096741063,40.68014441816145,3.333501111279819,good
20.49152123617303,47.818295926006286,3.407306171638035,good
22.14433965136129,49.95310117950433,3.4652795296159957,good
21.21598511688169,56.27890715546325,3.503069619080298,good
19.27021879916164,58.619562374193535,3.421827083903718,good
16.915949547003173,39.77495242417717,3.585390705420582,good
17.844959003372065,40.05875655063825,3.456026137492632,good
17.8131952917413,48.54165872246422,3.3981255596749493,good
18.015463892898097,50.84498417039784,3.2865431127551488,good
19.412312041491127,47.18266512974427,3.28772059711414,good
18.57435712513302,42.51358949334396,3.2793963102401533,good
17.893821248099076,42.66919650913345,3.3841526655771057,good
14.988658715437971,44.74531672544313,3.3554221368852843,good
12.97891748125078,43.153857161685686,3.3294299056816943,good
14.330674055629524,44.25089748754497,3.374735779623468,good
17.407109816594307,39.24174814178176,3.5246424357053785,good
18.359778877495,42.26481845573106,3.434446745247321,good
17.761661539038265,37.183064304819126,3.257348405053424,good
18.04974218116553,35.00670708643528,3.0538540307954225,good
18.48137907365305,37.35182244400615,2.937738590402225,good
17.85108869738474,32.12423726592379,3.081756479675953,good
