time,value_temp,value_hum,value_acid,label
2023-04-13T06:09:14Z,13.92041907409708,60.81631718043394,3.2537856905019256,0
2023-04-13T06:19:04Z,10.750799627043008,66.63829449805337,3.689082326751538,0
2023-04-13T06:29:04Z,11.167839876191122,68.21033190644626,3.152449127861179,1
2023-04-13T06:39:11Z,9.62969111738583,77.69827456979083,3.170901905147558,0
2023-04-13T06:49:20Z,9.040135323329803,82.44380008221528,3.229334676666216,0
2023-04-13T06:59:12Z,10.00466047142178,85.12103708204666,3.242226001248265,0
2023-04-13T07:09:08Z,10.187944070916778,82.5794652261577,3.297047287972417,0
2023-04-13T07:19:04Z,7.923002164859848,75.33597179118301,3.253500245995452,0
2023-04-13T07:29:05Z,8.969675783044252,70.35655580058298,3.258251014889595,0
2023-04-13T07:39:04Z,10.980757229856422,67.08681091193557,3.269486669567202,0
2023-04-13T07:48:56Z,7.407339535049866,67.84896187429598,3.3465202444219644,0
2023-04-13T07:58:49Z,11.448112118554922,85.39421645739729,3.203762421341062,0
2023-04-13T08:08:43Z,12.519492795744505,75.60168076833808,3.7767472840419662,1
2023-04-13T08:18:48Z,14.141977067351378,63.31671296086388,3.266239549091279,0
2023-04-13T08:28:40Z,15.490997198698452,62.107077183004144,3.202865397122675,0
2023-04-13T08:38:44Z,15.293393089864828,66.00703911390593,3.148680359298235,0
2023-04-13T08:48:38Z,13.076046122894033,64.8680293079298,3.069993745680137,0
2023-04-13T08:58:34Z,13.041972350031012,64.33647251664584,3.0598803214098025,0
2023-04-13T09:08:27Z,14.891687723035751,55.63032838950737,3.0938842145891123,0
2023-04-13T09:18:27Z,16.197996150831546,54.6359771899579,3.1990710967460187,0
2023-04-13T09:28:23Z,16.282021587815777,53.8100834113523,3.219199228770313,0
2023-04-13T09:38:30Z,11.855105189106336,62.50875158864206,3.2460625947819857,0
2023-04-13T09:48:24Z,14.489462055121717,51.07934045138597,3.3314011229190514,0
2023-04-13T09:58:30Z,15.034995886858292,42.68049490859033,3.3912697178851525,0
2023-04-13T10:08:39Z,15.493314998702662,42.4698058341121,3.3542417665260507,0
2023-04-13T10:18:33Z,14.707960530462834,49.75844548286567,3.2943535841761484,0
2023-04-13T10:28:27Z,16.679017406594916,55.47438987397688,3.944127739143348,1
2023-04-13T10:38:36Z,18.385889622380567,71.30299466595122,3.414572370380731,1
2023-04-13T10:48:33Z,16.38864095903663,64.20672698458827,3.2902363355909388,0
2023-04-13T10:58:28Z,14.93157969354422,61.28304880282265,3.1632403145909245,0
2023-04-13T11:08:26Z,16.326487487379108,53.37086057066836,3.109272394632706,0
2023-04-13T11:18:19Z,11.707464878725055,67.58076315352398,3.205042617664468,0
2023-04-13T11:28:14Z,12.910462087067524,65.97422519349213,3.332549177489048,0
2023-04-13T11:38:14Z,12.679517118971615,61.72689355087579,3.368296835075073,0
2023-04-13T11:48:08Z,12.615253701264445,58.43419978315251,3.500614777488944,0
2023-04-13T11:58:16Z,14.53002041454492,58.965691519397325,3.519074278802598,0
2023-04-13T12:08:17Z,14.054330650784324,61.95285072569887,3.3991199710041755,0
2023-04-13T12:18:12Z,14.88057810047309,65.16018157178766,3.373061149473437,0
2023-04-13T12:28:13Z,14.3436873386709,59.06691636694739,3.376042817046494,0
2023-04-13T12:38:17Z,14.66995808944782,51.25034396860253,3.2677302367033008,0
2023-04-13T12:48:15Z,15.769119113862,51.26851574508468,3.25722058207208,0
2023-04-13T12:58:09Z,11.10424421786432,63.60385797009316,3.141758801540562,0
2023-04-13T13:08:14Z,10.510180846581672,56.07394385821524,3.2061278171968914,0
2023-04-13T13:18:15Z,9.951774335829368,54.31975297490942,3.267631130388244,0
2023-04-13T13:28:07Z,9.70998137086726,54.51422509749627,3.378332202159212,0
2023-04-13T13:38:12Z,9.346156587817202,53.060341761888,3.471647375638141,0
2023-04-13T13:48:17Z,8.589570287010718,44.26230223516024,3.6415174511895714,0
2023-04-13T13:58:15Z,11.259930531985258,44.30851114680411,3.776903109235689,0
2023-04-13T14:08:24Z,9.104315371044214,40.21551941113447,3.647307033572906,0
2023-04-13T14:18:32Z,8.001061222601912,37.68805021836477,3.583114109471452,0
2023-04-13T14:28:37Z,8.161820077340579,34.73586840920556,3.43277255812077,0
2023-04-13T14:38:41Z,10.70712459083908,60.40619731756652,3.1845309237364723,0
2023-04-13T14:48:47Z,8.278976711379272,57.88827693517617,3.1895183978806383,0
2023-04-13T14:58:37Z,6.489873321707007,53.92059270852808,3.2864087074269186,0
2023-04-13T15:08:46Z,7.738434420031158,54.7985576663139,3.2444931678360733,0
2023-04-13T15:18:42Z,9.431368238945,50.69337128422177,3.23803508071204,0
2023-04-13T15:28:41Z,10.485910004884506,45.63489096914277,3.0950686178862634,0
2023-04-13T15:38:50Z,11.401521426230898,36.43000873125894,2.962223472754144,0
2023-04-13T15:48:56Z,11.345170296692803,30.898735762417083,2.9882153463611414,0
2023-04-13T15:58:58Z,8.97758927037076,31.707687240600464,2.961049204222741,0
2023-04-13T16:09:05Z,8.988059247132803,34.995469749545634,3.0527273206843226,0
2023-04-13T16:18:55Z,11.36708732559437,67.5386987238859,3.217554960477337,1
2023-04-13T16:28:46Z,11.181315959805133,71.77574564082644,3.2442241092953923,0
2023-04-13T16:38:47Z,11.72446483872142,74.03375158566699,3.2429662289465666,0
2023-04-13T16:48:42Z,12.236205747878802,67.64461749084856,3.295072275497235,0
