time,value_temp,value_hum,value_acid,label
2023-04-13T06:09:14Z,18.09184856515233,56.7604622547518,3.192354723689984,0
2023-04-13T06:19:21Z,18.88971358212552,53.55948137348558,3.191351163591492,0
2023-04-13T06:29:23Z,19.286504592787576,50.96198215307316,3.7672811995705366,1
2023-04-13T06:39:18Z,17.721033658823576,46.68214718134188,3.196577023698865,1
2023-04-13T06:49:13Z,17.373718316719124,51.34906314571446,3.215641247132708,0
2023-04-13T06:59:12Z,19.173079240676696,52.526316528996745,3.6518547135619737,0
2023-04-13T07:09:06Z,20.39340277425219,46.148489356494174,3.0766667976242354,1
2023-04-13T07:19:00Z,19.14168035597645,46.02342738467174,3.006085206353124,0
2023-04-13T07:28:58Z,18.297804340322347,42.68964878562372,2.948221236166434,0
2023-04-13T07:38:55Z,16.974838666737334,42.46278648944815,3.028165908435741,0
2023-04-13T07:48:47Z,17.18705267640736,35.84798928679833,2.962951701877339,0
2023-04-13T07:58:56Z,18.39853872862164,61.64837169585403,3.13547833457743,1
2023-04-13T08:08:55Z,19.941266441857376,59.81490092412063,3.1245093487125075,0
2023-04-13T08:18:53Z,19.90373467903488,57.90561122618865,3.1746141834281474,0
2023-04-13T08:28:58Z,19.10729381629498,62.28448560872576,3.1431280484686352,0
2023-04-13T08:38:57Z,18.49932763901284,63.51532930209788,3.025399923816858,0
2023-04-13T08:49:06Z,19.62311144805511,60.79213974552153,3.609339203744367,1
2023-04-13T08:59:02Z,20.90393342011632,58.29716648461654,3.126720086636973,0
2023-04-13T09:08:54Z,20.891421104787767,57.89889934849951,3.192319077345985,0
2023-04-13T09:18:53Z,21.31211190401398,64.96744860669779,3.172533967663662,0
2023-04-13T09:28:43Z,20.196617047758515,58.54876727766426,3.181420476987657,0
2023-04-13T09:38:48Z,18.306834957506304,64.89439203107429,3.121697997846334,0
2023-04-13T09:48:39Z,17.904353336072525,60.04203944896691,3.163383701087976,0
2023-04-13T09:58:33Z,18.83375243681764,58.30229332067896,3.1332293141718632,0
2023-04-13T10:08:39Z,19.61355050556573,50.30319529510723,3.198465827057837,0
2023-04-13T10:18:32Z,20.88037650178165,47.38960042165588,3.574613903086516,0
2023-04-13T10:28:39Z,21.06831863556605,50.83987534901812,3.141257934194927,0
2023-04-13T10:38:47Z,21.89978181275364,51.35994304260612,3.1488775044002244,0
2023-04-13T10:48:43Z,20.887911465406745,61.522244754360585,3.166799282138168,0
2023-04-13T10:58:41Z,19.655335651810944,54.14866658991874,3.1996052583851444,0
2023-04-13T11:08:31Z,18.663754198561502,57.21399658658004,3.254482893608966,0
2023-04-13T11:18:40Z,19.446541812151853,62.21491197326745,3.1292355772259626,0
2023-04-13T11:28:45Z,19.265804992816136,70.01565721586728,3.0169019666042125,0
2023-04-13T11:38:44Z,17.00010339745978,80.34169805907045,2.992093562383815,0
2023-04-13T11:48:40Z,19.47130529112711,83.80873032689028,3.0341018030646687,0
2023-04-13T11:58:49Z,19.741316434130475,78.03312732209716,3.181293270633127,0
2023-04-13T12:08:49Z,19.290112114211187,72.45391683473238,3.1907606487845617,0
2023-04-13T12:18:45Z,17.973179180036347,69.15146097024602,3.2930137586835166,0
2023-04-13T12:28:40Z,18.34329731415928,61.18479953542489,3.332573578476524,0
2023-04-13T12:38:34Z,19.59238788964296,61.540707231593935,3.269821508183056,0
2023-04-13T12:48:32Z,19.77758143187885,49.415004837195134,3.13369066328468,0
2023-04-13T12:58:27Z,17.998445649111975,57.834081827873774,3.1652120663567023,0
2023-04-13T13:08:17Z,16.738080625245768,53.71982046094421,3.2107361158433907,0
2023-04-13T13:18:18Z,15.867413676544144,47.81311996770839,3.228775755393233,0
2023-04-13T13:28:24Z,15.624797145613446,46.930461108679694,3.1906314830904474,0
2023-04-13T13:38:31Z,18.451286702190835,48.27058785772211,3.173710475724637,0
2023-04-13T13:48:33Z,19.55990564410317,59.244195565428114,3.109063271898157,0
2023-04-13T13:58:41Z,20.727507955889635,60.37319109738944,3.0722808913246773,0
2023-04-13T14:08:42Z,21.71325986567261,58.88248034824611,3.107275449886976,0
2023-04-13T14:18:41Z,21.78513056281656,57.38354350928887,3.2438673424613103,0
2023-04-13T14:28:42Z,18.672855434349863,49.04781709893793,3.402999929765212,0
2023-04-13T14:38:33Z,17.135850759349346,57.59966066984335,3.820622198490157,0
2023-04-13T14:48:36Z,19.19513985955064,54.74948566381183,3.2101795126831068,1
2023-04-13T14:58:29Z,18.950330412031697,68.8011166847507,3.095529661236214,0
2023-04-13T15:08:23Z,18.08597675540047,64.39363466942162,3.273513657551451,0
2023-04-13T15:18:32Z,18.85100790461619,55.99007620558246,3.30860256585064,0
2023-04-13T15:28:34Z,21.05430408007439,55.46875446576337,3.215574931023711,0
2023-04-13T15:38:43Z,23.15448851905373,56.60840785785942,3.2335134385073325,0
2023-04-13T15:48:52Z,22.316424322335973,55.53850012941234,2.9887519840825263,0
2023-04-13T15:58:53Z,21.49805214070751,56.17359359289993,3.447962927844399,0
2023-04-13T16:08:52Z,24.155652997804047,67.03815612093194,2.9311180102193126,1
2023-04-13T16:18:43Z,18.08413811200066,59.727212595644176,3.147727974938138,0
2023-04-13T16:28:42Z,17.479478647680303,60.10163720573464,3.520014788717624,0
2023-04-13T16:38:38Z,16.352126508307123,55.90231883590532,3.139293771621187,0
2023-04-13T16:48:37Z,16.47964811053502,49.17852307714907,3.1398087764949185,0
2023-04-13T16:58:40Z,18.6270449479124,56.32310739052203,3.109570590131982,0
2023-04-13T17:08:30Z,19.233835242500533,61.518012105202565,3.062453899000365,0
2023-04-13T17:18:36Z,18.73971579095043,57.65734583845541,3.012170915101012,0
2023-04-13T17:28:31Z,14.37116708407521,56.70209057202806,3.244535025104164,0
2023-04-13T17:38:21Z,19.34038785193053,54.344669193813054,3.27978203703594,0
2023-04-13T17:48:15Z,17.284230207506738,50.86673084326227,3.328857615596262,0
2023-04-13T17:58:13Z,18.102974811368743,61.59356003989828,3.1851305618491663,0
2023-04-13T18:08:12Z,19.971798611367976,65.00737945692167,3.0162220757685665,0
2023-04-13T18:18:02Z,17.219511318619563,56.09852102698946,2.9467817244459167,0
2023-04-13T18:28:06Z,16.46013541505468,51.554295938624215,2.9646243750083525,0
2023-04-13T18:38:13Z,15.84525453769986,48.2701736743858,2.958156595041585,0
2023-04-13T18:48:05Z,16.164839526345006,52.39305998616941,3.039486972552064,0
2023-04-13T18:57:55Z,14.720568657322053,53.1946577055744,3.1889897072374884,0
2023-04-13T19:07:54Z,16.26423648790566,56.75907063901591,3.438284772022801,0
2023-04-13T19:17:49Z,18.57818800963196,53.3708510413741,3.650997158153772,0
2023-04-13T19:27:47Z,13.25831404620734,47.71003302449478,3.842886135341331,0
2023-04-13T19:37:47Z,16.70905921761242,54.92880437533441,3.2331306136963063,1
2023-04-13T19:47:45Z,15.440674046179696,44.690370812241625,3.3343847618442832,0
2023-04-13T19:57:45Z,15.118351310758168,44.40514379299008,3.318835895060987,0
2023-04-13T20:07:39Z,14.4317222183917,40.76561965355815,3.2778100371038628,0
2023-04-13T20:17:46Z,17.389307676658014,33.79119699143867,3.202551351527325,0
2023-04-13T20:27:42Z,17.70859953749173,31.110408919024607,3.2481126284661093,0
2023-04-13T20:37:43Z,16.775377231943146,38.621321947389774,3.2616576937286963,0
2023-04-13T20:47:50Z,17.569524026672397,41.58657317896249,3.293370207769374,0
2023-04-13T20:57:59Z,18.200400950895137,40.727193531075805,3.4074305994383427,0
2023-04-13T21:07:58Z,20.18025707107052,39.66253893746487,3.4059124126976057,0
2023-04-13T21:17:58Z,19.443610215073623,60.22197863714521,3.1145845401274257,0
2023-04-13T21:28:06Z,19.19155737679209,52.598272341350935,3.1896084063907426,0
2023-04-13T21:38:02Z,20.81981929000204,53.29753867480812,3.2411809371732234,0
2023-04-13T21:47:56Z,18.0775642982021,58.41507780627173,3.232695037434941,0
2023-04-13T21:57:46Z,16.65091840069168,64.93456334394445,3.1163089096797707,0
2023-04-13T22:07:37Z,18.50503341492252,70.72445806888695,3.3152493665231826,0
2023-04-13T22:17:32Z,20.67942111988539,66.33221974326061,2.844796139759392,0
2023-04-13T22:27:37Z,21.35694275666772,59.46836736241696,2.8188089667015768,0
2023-04-13T22:37:30Z,20.86652358123933,51.79698853267809,3.046436900774924,0
2023-04-13T22:47:25Z,20.89116465782325,44.36664518044039,3.081542086664504,0
2023-04-13T22:57:24Z,18.872942803874366,55.570433441105095,3.257227476210854,0
2023-04-13T23:07:17Z,18.0796675939124,53.12490150372181,3.345816754724747,0
2023-04-13T23:17:25Z,17.61123620992863,56.13175788253639,3.577889375285172,0
2023-04-13T23:27:34Z,19.838229863132064,54.13018864821512,3.646911784402712,0
2023-04-13T23:37:30Z,22.355020547387745,46.69683775653141,3.6682657222180968,0
2023-04-13T23:47:21Z,22.31643580503588,46.562802663994006,3.6692826194621904,0
2023-04-13T23:57:13Z,21.27027779681224,52.37376485467578,3.683327014881837,0
2023-04-14T00:07:08Z,21.62214336608012,54.63057959960256,3.6378704872515817,0
2023-04-14T00:17:08Z,22.630288374717924,54.91901438416894,3.5630818924567738,0
2023-04-14T00:27:16Z,22.41293601632287,49.73676046359793,3.6469566984947135,0
2023-04-14T00:37:09Z,18.1860387167934,61.36947270820816,3.276162081795293,0
2023-04-14T00:47:04Z,18.3167947404131,65.47158253640829,3.3134914195495666,0
2023-04-14T00:57:00Z,17.243152842125046,60.1823313923346,3.3095846471375108,0
2023-04-14T01:06:56Z,17.816994868987443,55.478721051674405,3.245995938841677,0
