value_temp,value_hum,value_acid,label
9.463325779070402,49.11690571830054,3.4609208841233143,good
3.438317196040149,53.33149110420794,3.551528250091605,good
2.8664753754592573,62.39676957851788,3.3444852775006986,good
5.559073655187567,62.63369505425143,3.305036574927789,good
9.2852932665245,56.1802860105952,3.2590712444287657,good
10.109233462459752,54.53836562779754,3.265116419218914,good
11.449891205858007,45.20506345621551,3.3071522155454742,good
11.675199127711087,40.85398611908165,3.3041589074226367,good
8.369906158256892,37.817143111415085,3.197960855034343,good
7.413693357120466,37.08989015951767,3.16174140035084,good
7.118738811285965,39.98802584575757,3.091246151410224,good
4.331714523651856,51.01814790030612,3.6904653613417526,error
8.280546615222248,53.39345172319291,3.652496114811133,good
11.401278102028314,48.94450256278599,3.5160208786794875,good
14.276175533687953,41.23084193121234,3.336197537869043,good
13.757813205587796,46.41702317553056,3.3597801439346284,good
14.643709529015986,40.84067837591252,3.4366297056125523,good
15.993682249037557,43.69924064843382,3.4264696560140333,good
15.507628516059048,46.08894957723722,3.517976336094207,good
14.518976454957848,47.884363096860206,3.564642947803017,good
13.935135265138072,48.05229122807758,3.603776969265577,good
2.8252289185411232,54.50702159700356,3.587847765977316,error
3.075777520237705,55.91123511477692,3.487092389180087,good
5.865790048098783,58.34019310702732,3.3888341363339567,good
8.870790319505396,44.60299208434554,3.356153778148964,good
10.285636028669506,41.5496058725359,3.416868755235802,good
12.576424530138173,28.71512828304547,3.432561876625106,good
12.771589662783098,30.108269662001213,3.42030125244219,good
13.86752893591492,30.071124854448648,3.482287319488312,good
12.79425206255932,31.868142299567698,3.5159746856529006,good
11.99546814854328,46.83316075419345,3.4816131855649206,good
3.76666933638873,47.09632026962353,3.610392663467172,good
2.464741400406584,51.539705817654365,3.517930853729568,good
2.3636743439926198,50.08364122316375,3.4316201074122894,good
3.875134731752326,53.39437652355414,3.3724748404350726,good
4.926214608488682,52.67609715081406,3.3225579452432124,good
5.046041811618504,52.106197640090414,3.272969660135873,good
4.529985256053127,54.21267741130552,3.264407889257265,good
3.945331229092342,59.761589817599535,3.2016931094501837,good
4.009189130268869,59.17520238971093,3.1606256610932766,good
4.524442716120059,57.30366379432387,3.1847288981015947,good
2.886476473655678,44.51617075420049,3.656434034794577,error
4.2816388409071005,45.33089239649582,3.5861208574449086,good
6.81834605627337,40.70079997576755,3.496807138002306,good
8.472056400451942,38.61454652665591,3.526258816827452,good
9.250755387138437,40.7703590359814,3.534200748355457,good
9.090662357624922,41.85104957636939,3.4791815846453806,good
7.402494581871351,49.06097044596051,3.3539129188961314,good
7.699064808861344,55.79045015629293,3.359285238954395,good
9.04431059148436,54.79978356990966,3.3059251866269337,good
12.147520796440034,53.97196997119615,3.20905670428532,good
3.0165960063234496,52.3461029164082,3.650594951969202,error
3.330362267177698,59.53684691126229,3.563201014711555,good
5.457019321867271,68.45830787200455,3.4874750095726164,good
6.126869466240716,68.45530260590313,3.5521968408518045,good
10.174399960412972,60.76720667301093,3.547127404915563,good
11.620040211754562,57.168831252381736,3.5157653246431697,good
13.002570412313258,50.42261232043836,3.548358839938178,good
13.241448874295246,53.71464963184401,3.4882297325608533,good
15.47323959082316,53.86305629966802,3.4580167926575545,good
13.453486678313862,56.251480225070935,3.4896655539595667,good
4.080231460922403,46.24953010257008,3.752468342142225,good
5.171626689726137,47.59503866720989,3.74030635783762,good
5.11114018033173,47.24816371003634,3.732371390796701,good
6.97369392193114,41.77439736439938,3.675159124316663,good
7.358387812458303,41.47069393098757,3.658051074989901,good
9.644991142256051,35.60712590845301,3.714588070487432,good
11.491371479939511,35.60116664235714,3.5764264335543867,good
12.44580619590186,36.149381259972806,3.553916642764736,good
14.326434675151845,42.689438401242654,3.4419885230938125,good
15.414630846468723,41.79379505197629,3.4305838201604564,good
3.5387915154961864,54.22612186409328,3.632636098158902,error
4.95798866561572,57.87959695725937,3.456840505002065,good
7.364741932535336,61.901547361891375,3.2399909660653234,good
10.414483254065354,58.33828218802001,3.251756116738448,good
11.813891153985931,56.46993750460515,3.1592795252323365,good
11.828050597231773,57.85133023317467,3.1095120111818395,good
