value_temp,value_hum,value_acid
-1.0199519786950548,-4.6599982995685485,3.2977882774236873
-0.21982388,0.3333445,3.3074276
-0.20885487,-1.4388311,3.3893628
-0.2868221,-5.9977283,3.3748174
-0.36821097,-7.5236864,3.363593
-0.4541319,-8.955136,3.3207688
-0.5346027,-11.731125,3.3745914
-0.6963808,-14.347646,3.4087522
-0.77957684,-13.671145,3.373192
-0.73086804,-13.257353,3.326053
-0.89690614,-13.436461,3.247349
-0.15473503,-5.100061,3.3140762
-0.27743188,-5.924962,3.2628279
-0.45433772,-5.7788215,3.259164
-0.53875434,-5.8688416,3.271072
-0.9273559,-5.528938,3.2512817
-1.2846082,-5.8796277,3.2334971
-1.2882029,-8.990612,3.2515857
-1.418371,-12.004393,3.2962632
-1.5720294,-13.655513,3.3581326
-1.6938306,-17.949574,3.33252
-0.29461992,-3.1156332,3.2988758
-0.65002996,-4.4131794,3.2876067
-0.90371644,-4.951195,3.2435224
-1.0572089,-7.0342555,3.180272
-1.1754574,-5.0339193,3.1442292
-1.5815005,-1.1263161,3.1671019
-1.5065413,-2.509889,3.1308818
-1.5425957,-4.1908317,3.1813655
-1.490267,-6.2775044,3.2695684
-1.6326851,-4.7003345,3.25099
-0.28738108,1.7495123,3.2368405
-0.68753064,-0.6458015,3.1522162
-0.8348757,-0.025223996,3.168673
-1.0716544,-1.8560289,3.1709473
-1.0850172,-3.5703778,3.1597207
-1.0723296,-6.229088,3.181538
-1.1227305,-5.5974283,3.2147753
-1.3183701,-5.8416457,3.2196462
-1.6049249,-10.0721,3.207815
-1.6091515,-11.893195,3.1687448
-0.15043013,0.51552725,3.2763104
-0.41688907,2.117099,3.2767994
-0.6177751,1.3978568,3.2372973
-0.733656,3.8914335,3.1167586
-0.7464707,0.25812632,3.0334773
-0.70556694,-2.034759,3.1038668
-0.6454676,0.06022249,3.083992
-0.70069194,1.0247324,3.155467
-0.93065166,-0.017928863,3.2301633
-1.0979677,-3.7333481,3.2375052
-0.47225538,0.07282131,3.2928793
-0.6816378,0.0008756155,3.2330027
-1.1056442,1.3448027,3.3280966
-1.2715046,1.0266745,3.3212972
-1.5811216,0.34216166,3.3307195
-1.795104,-0.30560738,3.3446407
-2.0660672,1.5503465,3.3994231
-1.8383054,0.077720076,3.4384508
-1.5671412,-0.47105905,3.4109213
-1.5233907,1.1979384,3.320154
-0.111975685,0.44359955,3.2835975
-0.36275026,-1.0656794,3.323233
-1.1104074,0.8859399,3.4039137
-1.7194653,1.732376,3.4904869
-1.7464385,0.023525963,3.522812
-1.3368524,-0.9902838,3.4900842
-1.1671454,-3.0437162,3.4668853
-0.99664474,-4.2783284,3.4725966
-0.79410577,-3.6707737,3.4222338
-0.806844,-3.497373,3.3930485
-0.23620673,-3.991448,3.2342455
-0.8193514,-10.210145,3.1760132
-1.2865932,-12.59344,3.133259
-1.6614689,-12.3526125,3.1493034
-1.6406337,-14.143538,3.1025248
-1.5775166,-12.521018,3.0567808
-1.4315025,-8.125106,3.0037858
-1.5975602,-6.178988,2.9615254
-1.4209579,-7.8765283,3.0281572
-1.5091615,-6.663357,3.139836
-0.30807626,-1.7001898,3.351046
-0.59790456,-1.247355,3.3331916
-0.6915457,-2.7448325,3.2262971
-1.065665,-2.4352095,3.3769119
-1.6193717,1.2858055,3.4313033
-2.1500793,2.898538,3.5114236
-2.306816,3.7701516,3.5820446
-2.3282447,2.0242004,3.6601999
-2.9993472,3.3689096,3.710711
-3.0769553,4.232278,3.675855
-0.17218745,-0.8566697,3.3059254
-0.14337778,-2.3428957,3.2571223
-0.6294942,-0.8640923,3.2562265
-0.79109424,-1.1123732,3.2323313
-1.0975963,-0.8685909,3.2667782
-1.5515795,-2.4576218,3.235934
-1.8378999,-5.9678664,3.1191053
-1.7401521,-9.201039,3.1072125
-1.7503147,-12.039682,3.04117
-1.7195764,-12.654781,3.013509
-0.33335426,-2.8123488,3.3179116
-0.61185217,-4.285632,3.4079742
-0.8258309,-3.9129043,3.43836
-0.93440896,-3.5024216,3.4302187
-1.0894603,-5.0003324,3.379729
-1.2310641,-5.883489,3.3370008
-1.3318441,-6.2726693,3.297242
-1.5079012,-7.1341643,3.21518
-1.7325963,-5.895508,3.2076452
-2.1399722,-4.724649,3.229803
-0.1404084,-2.5964916,3.355814
-0.30953947,-4.7063503,3.369004
-0.5752123,-8.541454,3.4424741
-0.5994413,-8.645466,3.4988577
-0.7388591,-10.46808,3.469437
-0.7557427,-12.046162,3.4065013
-0.6422778,-12.556837,3.398079
-0.61879563,-13.61286,3.3037987
-0.6269047,-14.344938,3.3019857
