value_temp,value_hum,value_acid
0.3286063383252514,-8.919868162474165,3.4298814578754584
0.06984088,-2.1648507,3.3551595
0.32912984,-7.809131,3.4029436
0.44140238,-12.275281,3.4264193
0.53464395,-16.711617,3.4192607
0.59507096,-22.066303,3.4366386
0.5592582,-23.412348,3.5927336
0.39884833,-20.215384,3.8417761
0.055844616,-20.6774,3.8619084
0.044740725,-17.782858,3.9227257
0.06801029,-15.930333,4.037794
0.15941148,-4.170314,3.296657
0.44540152,-6.8501506,3.3613327
0.6247796,-10.330557,3.3283494
0.60178113,-11.566406,3.3932984
0.73517454,-15.0851,3.3654203
0.7379349,-17.995134,3.3543494
0.72157276,-16.479141,3.3838444
0.71615285,-20.49705,3.3299844
0.550221,-18.250196,3.3509653
0.49990207,-20.201202,3.4109406
0.1505047,-3.443352,3.400698
0.20194335,-3.3324873,3.4703805
0.18169673,-5.713025,3.4970157
0.15514334,-8.2672615,3.5205495
0.32001102,-5.00615,3.6091928
0.3967468,-5.358879,3.6210687
0.3670021,-7.4314284,3.6110272
0.2666945,-9.719636,3.5303912
0.34300572,-10.464409,3.4609587
0.31715012,-8.209693,3.5022686
0.11355596,-0.7135371,3.3419034
0.053278994,-2.2237473,3.4491491
0.26482114,-3.4106646,3.4560137
0.19409747,-7.9363565,3.4568243
0.1447219,-7.827738,3.4899616
0.13761878,-6.608865,3.5104568
0.0742675,-8.234589,3.4746487
-0.00465848,-10.196052,3.389352
0.09218736,-8.818778,3.3905265
0.10209113,-8.361528,3.3646078
0.18931168,-1.5917069,3.4451728
0.3309606,-2.9255617,3.60103
0.2320335,-3.8222718,3.7222216
0.2723348,-5.867111,3.8276114
0.36451337,-7.805505,3.7087274
0.37933078,-8.194489,3.7689722
0.43921012,-8.8528595,3.9541166
0.492864,-12.199967,4.000576
0.5307097,-14.52166,3.9670842
0.32904077,-18.724499,3.9288049
0.054789223,-3.2505734,3.3478425
0.13361922,-4.448198,3.415081
0.114370815,-5.6012077,3.4801352
0.049115174,-4.9515905,3.4142382
0.08347945,-4.9834905,3.4281096
0.1215384,-4.4984465,3.4451208
0.02516274,-5.7168136,3.4902883
0.056327287,-6.8216763,3.4611154
0.29714346,-8.4467125,3.509773
0.46558002,-8.2952385,3.5386229
0.19868588,-4.2673907,3.3601532
0.17360595,-7.9705777,3.4700487
0.39623114,-11.635955,3.5225651
0.3633555,-14.625273,3.6013846
0.258495,-20.953949,3.4831045
0.027126336,-27.955894,3.402048
0.10629085,-29.66236,3.4157095
0.008467564,-29.713823,3.4589744
-0.102660865,-27.442198,3.4462914
-0.06910597,-26.088123,3.45994
0.08889457,-1.5708858,3.3615892
0.28781128,-5.664077,3.547056
0.33753905,-8.350837,3.5714405
0.20325023,-8.125216,3.622659
0.29011846,-9.9467,3.6282752
0.54752564,-12.448075,3.563767
0.74978155,-16.083584,3.5349815
0.70157564,-14.173335,3.50198
0.72347045,-14.036383,3.503032
0.629094,-11.607208,3.5320075
0.29583034,-4.3689594,3.302134
0.56189185,-11.207898,3.2662923
0.898843,-14.080329,3.2344842
0.9631239,-18.095957,3.2199502
0.8850366,-24.874744,3.2623944
0.7560329,-28.47441,3.345998
0.78067803,-34.408066,3.3398757
0.6270317,-35.087074,3.3680131
0.50436217,-26.042305,3.3735957
0.579071,-23.099745,3.3647356
0.13319308,-1.1639134,3.3466175
0.22198997,-5.237279,3.3239644
0.44714767,-9.08183,3.258733
0.20249796,-10.371053,3.2712865
0.053448826,-10.098736,3.360593
-0.12400422,-10.041005,3.3265386
-0.046731006,-12.28849,3.291737
0.13054833,-14.180109,3.2607825
0.4399193,-18.798002,3.1614282
0.5644464,-17.938463,3.1599967
0.16168815,-0.4235224,3.396598
0.18111704,-0.61762714,3.4424531
0.10951077,-2.9505877,3.4950707
0.16446424,-3.062082,3.516875
0.15881145,-1.8929347,3.5528908
0.17115039,-3.102245,3.6460466
0.11304627,-6.787099,3.7380917
0.086824924,-9.069455,3.717345
0.18033661,-12.794875,3.655989
0.27754825,-14.714668,3.4876113
0.18494685,-2.9526699,3.2797658
0.2663408,-2.094289,3.3109238
0.31106278,-6.93499,3.2629187
0.2583572,-11.606607,3.2488892
0.2377437,-11.261891,3.2727177
0.45124418,-11.937352,3.33206
0.57396567,-12.415554,3.3364477
0.80264944,-14.693344,3.3537738
0.82894194,-13.213958,3.3524337
0.829119,-11.557008,3.4508135
0.21047504,-2.8342068,3.3408208
0.3665165,-6.5257244,3.2663817
0.4143513,-7.5839267,3.3356962
0.5731784,-12.6082325,3.412279
0.6960628,-15.072194,3.4055157
0.78542435,-16.068285,3.3783953
0.7919474,-18.740776,3.4681637
0.82387406,-22.37063,3.4237165
0.8383651,-23.581457,3.431293
0.8386917,-22.457567,3.4198434
-0.0038721785,-2.8733878,3.357325
0.18133385,-7.2465887,3.4009864
0.13647941,-8.774452,3.448286
0.3933329,-11.31564,3.415637
0.6405388,-17.894293,3.319938
0.7930267,-21.797853,3.2327538
0.6161617,-25.2579,3.12684
0.42445627,-24.174322,3.1532676
0.4524134,-22.90255,3.1406085
0.5602353,-25.182407,3.0228665
0.038000632,-4.4181113,3.312712
-0.017168013,-8.864457,3.303658
-0.08152895,-10.13117,3.2948458
-0.053382818,-12.030752,3.3643067
-0.072287165,-14.516785,3.4985707
-0.038013104,-17.517622,3.5936706
-0.053627145,-19.055374,3.6421282
0.21276072,-20.241674,3.617646
0.5234605,-25.296871,3.5434961
0.5656007,-23.969254,3.3710837
0.11011771,-1.3253784,3.3199146
0.22276755,-1.3369067,3.3804357
0.35259333,-4.4023786,3.4624143
0.48819742,-4.8316507,3.5302544
0.39817092,-3.570338,3.606406
0.21726537,-5.715014,3.543987
0.2093635,-9.001686,3.4502246
0.18090557,-7.3404794,3.438876
0.2373257,-4.340139,3.4762766
0.3431129,-5.0155125,3.4546537
0.036709704,-0.25767305,3.3396688
0.11919062,-0.56403244,3.390662
0.15543182,-2.1394026,3.506444
0.33157894,-4.7680006,3.529791
0.3779649,-10.014492,3.5447953
0.24857607,-18.238039,3.493173
0.23933055,-20.0858,3.400519
0.09687566,-16.926054,3.3714516
0.38555807,-19.769905,3.2797465
0.77884185,-18.333815,3.2214448
0.13558187,-1.7708302,3.2871935
0.05049382,-2.9620903,3.340119
-0.0016962925,-3.6875658,3.4655044
0.05299791,-6.72842,3.494227
-0.053644627,-9.91381,3.4581141
0.007970278,-8.483135,3.4238513
-0.012434064,-8.852104,3.3780513
-0.05679528,-12.76925,3.4630225
-0.0022879343,-15.50093,3.4294717
0.09171197,-15.750397,3.3922267
0.057885785,-1.1539558,3.432726
0.22143705,-4.522244,3.499933
0.036177106,-5.7809634,3.5998385
0.01814581,-1.7286911,3.6567233
0.17421246,0.85957897,3.7518668
0.41053963,2.9423132,3.8510437
0.34774566,3.46234,3.8417342
0.5297165,2.5323522,3.9185078
0.48128003,1.207294,4.01758
0.5424876,1.4975063,3.974793
0.20122622,-2.2790422,3.3546355
0.2984199,-2.4694242,3.4611156
0.2104834,-1.4533073,3.5528274
0.2371979,-1.8726735,3.5698392
0.2178562,-1.9192433,3.6199212
0.10425742,-3.6794019,3.6121411
0.23021472,-4.104606,3.5545325
0.10434874,-5.5055733,3.530489
0.10785458,-10.428136,3.4919078
0.16058022,-10.677757,3.4597743
0.14761603,-4.0700617,3.313939
0.26147762,-4.351284,3.496633
0.45357472,-7.4869566,3.535796
0.71334124,-12.035099,3.4878962
0.9946597,-16.80641,3.4226205
1.1953422,-17.687235,3.3229506
0.9481181,-15.117969,3.3925264
0.6986654,-15.414675,3.3893437
0.64665866,-14.892106,3.4868116
0.8680654,-11.33717,3.5767245
0.10704796,-2.4927528,3.3579452
-0.0005811386,-5.802373,3.31378
0.15413493,-7.8608637,3.2448664
0.42940503,-11.267261,3.234517
0.67288405,-14.571795,3.2472825
0.6687817,-17.794914,3.2553453
0.41260877,-16.361378,3.369526
0.18015952,-17.65399,3.3366902
0.14889959,-15.594704,3.339243
0.24504337,-12.250301,3.4014359
0.04268978,-2.2161307,3.361044
0.05818603,-6.8253446,3.412112
0.16255476,-7.672312,3.369132
0.18799925,-5.4516034,3.4843175
0.18646865,-5.9330597,3.508824
0.061326835,-5.4240055,3.5575402
0.03145362,-9.625054,3.5529594
0.118309245,-10.462417,3.5032885
0.31666172,-8.880447,3.5423136
0.30303678,-9.722291,3.628512
0.091547035,-0.84258544,3.3762121
0.112607464,-7.254356,3.349326
0.057420176,-11.4117565,3.3369732
0.012287752,-14.260518,3.31967
-0.11341526,-14.73133,3.4028647
-0.18915442,-12.526508,3.4044447
-0.11078544,-13.834888,3.4083097
-0.10450474,-17.081278,3.427818
0.018184336,-17.323208,3.4497008
-0.008861822,-17.404228,3.443364
-0.063112825,-2.583193,3.2948701
0.054129563,-4.6220074,3.3125849
0.20782189,-11.266058,3.3158615
0.3862129,-17.639229,3.3930252
0.22386847,-17.299929,3.5342739
0.17986928,-20.463388,3.554305
0.09105373,-19.576536,3.5543334
-0.10384317,-16.197355,3.6289778
-0.13016407,-17.302113,3.6288764
-0.11882418,-17.251024,3.6092918
0.024519598,-1.6935161,3.364097
-0.026293432,-2.8395193,3.4206197
-0.06316621,-8.247406,3.4357321
-0.1332079,-10.898025,3.4242077
0.06160682,-15.680948,3.4887755
0.20190042,-16.19988,3.5020964
0.21670103,-16.090208,3.527894
0.1685558,-18.422873,3.5271547
0.28076574,-18.318518,3.555031
0.21046238,-21.31354,3.5972447
-0.021679033,-1.689745,3.2968924
0.113353275,-3.2481995,3.3258193
0.37856182,-7.6705413,3.292502
0.47608453,-9.422793,3.282782
0.41442403,-9.025879,3.3006787
0.5694066,-9.146984,3.2943897
0.6821724,-8.999951,3.2792814
0.83924913,-12.774995,3.2328525
0.65749496,-13.675764,3.342215
0.39086986,-12.730973,3.4659345
0.2440054,-2.3120277,3.3631334
0.52271634,-6.1225257,3.4527667
0.51174736,-5.736107,3.483397
0.5598339,-4.6358337,3.5612872
0.66433275,-8.401392,3.5680768
0.70528936,-10.44101,3.5275216
0.6894258,-16.415836,3.378568
0.7990431,-20.538605,3.398701
0.73529303,-24.260706,3.45116
0.5309764,-27.251734,3.4371295
0.08260167,0.02303947,3.3849635
0.11138589,-2.0937195,3.3875713
0.1464146,-3.8291302,3.3630273
0.32589683,-8.16401,3.2766254
0.5016106,-9.546487,3.3082047
0.3430805,-7.5626965,3.3202188
0.2464517,-7.9139566,3.2743142
0.13231032,-7.491487,3.2721767
0.22469664,-9.99524,3.276943
0.37566584,-11.354146,3.266975
0.07633624,-1.3342401,3.3225632
0.15229736,-2.3976994,3.3356178
0.19128773,-2.7714345,3.5022717
0.29344204,-3.0527978,3.574882
0.44662762,-4.9477496,3.6596844
0.5771687,-4.276063,3.682054
0.56974715,-2.8763132,3.7743876
0.5366741,-4.018814,3.8184006
0.3737392,-2.614274,3.8011346
0.21446629,-3.2478492,3.8307526
0.03220667,-3.1646204,3.3014877
-0.020200977,-6.1903963,3.351163
0.05232621,-4.7405114,3.378815
0.005484074,-7.899168,3.3861487
0.080144234,-12.151406,3.406673
0.20919192,-13.6713705,3.407624
