value_temp,value_hum,value_acid
0.2169341522581829,-3.6434461219784295,3.4561042147985344
-0.014442781,-0.87208146,3.2848668
0.029377213,-0.4757799,3.3521156
-0.18678564,1.9160757,3.3710513
-0.19418874,3.1123953,3.4310133
-0.09284244,3.7873113,3.444242
-0.07358414,3.1465957,3.500498
-0.31157014,1.3205528,3.4558113
-0.20159219,0.06527076,3.4606864
-0.1460006,-0.75901306,3.4722161
-0.36575276,-0.5668792,3.5512657
0.058826476,1.1770191,3.4047718
0.17140049,1.3875365,3.3887973
0.34188104,-1.709433,3.468884
0.48362768,-2.0143752,3.4038513
0.46286467,-1.0312173,3.3482482
0.22987965,-1.3183551,3.2675023
0.22629939,-1.4523575,3.2571242
0.42065597,-3.6471262,3.292018
0.55791473,-3.8977964,3.3999577
0.5667436,-5.8511834,3.4206126
0.101590775,-1.9131154,3.448179
0.3783926,-4.794404,3.5357509
0.4357139,-6.9117045,3.5971863
0.48387122,-6.964818,3.5591893
0.40135106,-5.127394,3.4977338
0.60845745,-3.6864374,3.597562
0.78780496,-2.6074827,3.6210988
0.5779465,-1.4850656,3.4935088
0.42484757,-2.222108,3.3631892
0.5714158,-4.216725,3.3078089
0.08607765,-0.63449055,3.4060855
0.21248111,-1.0394895,3.536929
0.18821485,-2.1102173,3.5736122
0.18146245,-2.9402864,3.709393
0.38265422,-2.8063004,3.7283356
0.3326717,-2.0532548,3.605242
0.41948864,-1.2447052,3.5785012
0.3630755,-2.7807822,3.5815609
0.397358,-4.751295,3.4704137
0.512851,-4.746714,3.459629
0.022694977,-1.6370454,3.3411455
-0.039725505,-3.5352933,3.4071991
-0.098399386,-3.9775147,3.470312
-0.123805486,-3.9284894,3.5839102
-0.16203393,-4.295005,3.6796675
-0.24153131,-6.51294,3.8539832
0.039053526,-6.501291,3.992912
-0.1874451,-7.5331106,3.8599243
-0.30336818,-8.170271,3.7940514
-0.28647664,-8.914499,3.6397753
-0.019031882,-2.4431572,3.385037
-0.27416655,-3.0779104,3.390155
-0.4621544,-4.0781407,3.489581
-0.33096337,-3.8568108,3.4465685
-0.15308042,-4.8917046,3.4399414
-0.042275734,-6.1669183,3.2932334
0.053931016,-8.487416,3.1569116
0.04800999,-9.881818,3.1835837
-0.20076069,-9.677886,3.1557066
-0.19966057,-8.849055,3.249784
0.050312895,-0.64509475,3.4189253
0.030793196,0.42304033,3.4462924
0.0878639,0.9922706,3.4450016
0.14163445,-0.61839324,3.4984713
-0.022139762,2.5331004,3.4440389
-0.34352657,3.877977,3.3795345
-0.30626696,1.4646152,3.3966491
-0.4782766,0.30058098,3.4658873
-0.22020501,-2.133643,3.518278
-0.113036625,-3.5920138,3.5231802
-0.004100392,-0.6234521,3.3405576
0.1044802,-1.3612131,3.3165047
0.089975156,-2.5263536,3.2225697
0.16423987,-3.076701,3.2802901
0.42329672,-3.9264984,3.314036
0.54306704,-4.4963036,3.4644299
0.6009693,-4.569379,3.5316644
0.58277553,-2.6960409,3.5757704
0.09489715,-1.2363048,3.4956832
-0.16466087,-2.8258066,3.468662
-0.1939639,-0.49079663,3.2983253
-0.52571523,-2.3195918,3.2543206
-0.3429081,-4.28336,3.238603
-0.13970682,-5.2844524,3.2866888
-0.10333296,-5.3039784,3.2479057
0.022977527,-6.9724727,3.2740486
-0.20933193,-6.700211,3.4440434
-0.26489833,-5.660922,3.5108175
-0.31286615,-4.885305,3.603564
-0.23455127,-3.8581042,3.5938618
0.061423954,-1.5836502,3.3157437
0.08635595,-2.3473308,3.276197
0.18735854,-2.818462,3.2981832
0.22188713,-1.4510877,3.379962
0.11393101,-1.0275948,3.5136259
0.16344894,-2.8575046,3.5966961
0.13552876,-2.965294,3.6353335
0.28549585,-4.4778423,3.705371
0.23299947,-8.538175,3.7063968
0.44926432,-5.997966,3.8346064
-0.013114181,-1.8793799,3.284921
0.10365568,-2.626999,3.3815966
0.2296333,-2.8906155,3.481755
0.3443559,-5.616318,3.4673834
0.529537,-7.198404,3.2680247
0.444861,-7.59624,3.286326
0.5513026,-6.888598,3.4169004
0.66393805,-6.9808655,3.3778565
0.5050409,-10.033516,3.3505983
0.6107267,-11.155443,3.403784
0.36071664,0.10778656,3.513149
0.3506112,-0.20539965,3.5347848
0.23156822,-0.124596946,3.5753424
0.3551184,-0.5786514,3.702338
0.27556401,-1.1243908,3.914326
0.11218867,0.77775335,3.922745
-0.027577665,3.273455,3.751899
0.14263378,2.720857,3.5694082
0.35697737,1.3777173,3.4919329
0.274999,-0.099910125,3.3587856
0.05424313,-2.163447,3.3592029
0.09485956,-3.0883482,3.2777655
0.32172018,-6.1129365,3.3713968
0.42719877,-6.959452,3.404646
0.5619125,-6.798977,3.4919655
0.5628132,-6.197909,3.6515172
0.66221964,-5.509258,3.6775272
0.43139732,-3.599849,3.7407856
0.2895793,-0.893131,3.7068815
0.20756443,1.074051,3.6570115
0.21266264,-1.1410334,3.3675573
0.33252263,-2.9877207,3.5576725
0.20792395,-1.9335165,3.4673991
0.2901977,-1.9760517,3.579054
0.3271902,-2.5090327,3.5956423
0.31346172,-1.653462,3.7106552
0.29114595,-2.1670823,3.6626644
0.19423284,-4.160291,3.579491
0.054554075,-4.7295666,3.5414095
0.1369234,-5.2181787,3.5658975
-0.008007008,-1.3347007,3.4145243
0.19644152,-2.3316338,3.4333975
0.08821172,-2.6331077,3.449757
0.37807846,-2.0014536,3.6882188
0.634878,-1.8199499,3.7342627
0.578942,-2.6069148,3.7022552
0.45837235,-1.0801682,3.5499792
0.4234831,-0.51510024,3.4960155
0.31415996,-0.17469871,3.4067378
0.47069365,-2.453175,3.2716725
-0.059122205,-0.8687929,3.3626761
-0.07954377,-1.2426145,3.5020354
-0.14893492,-1.6767647,3.625285
-0.093284704,-0.46428356,3.4797378
-0.037056014,0.28368112,3.3113809
0.060784172,-1.6256157,3.3872948
0.2368796,-2.971487,3.3546977
0.329751,-5.3137727,3.4675782
0.36677146,-5.7029705,3.562325
0.39470464,-6.02387,3.5386846
0.2811285,-0.5209046,3.476012
0.24519701,-1.9956529,3.567286
0.29883936,-2.2608325,3.6187437
0.2081353,-1.3097779,3.5326269
0.25393093,0.06841129,3.4454212
0.3759604,-0.64383554,3.3832307
0.46975282,-2.0419848,3.3183477
0.51648045,-4.9697375,3.3702195
0.52745426,-6.1277933,3.431514
0.39331934,-5.6302795,3.4560275
-0.11240979,-1.4902929,3.3672025
-0.14510912,-1.083916,3.4991856
-0.23724687,-1.344076,3.458272
0.05663242,-1.5994582,3.5003462
0.19351998,-3.346975,3.5238473
0.30663922,-5.240942,3.6346884
0.4378961,-5.903857,3.5652406
0.4560798,-5.1199117,3.4573302
0.732763,-6.8461237,3.3807662
0.5110272,-6.9556894,3.1612854
-0.06464232,-1.7274975,3.2447789
-0.15939529,-3.4977548,3.159102
-0.05155,-4.469576,3.1214633
0.22696583,-4.268514,3.2385082
0.22129993,-6.4766726,3.2000034
0.13625734,-6.9021974,3.30727
0.14488825,-4.899418,3.4319463
0.14077663,-3.8270917,3.5505471
0.3818171,-5.798317,3.500048
0.31025043,-5.742952,3.5131056
0.048366744,-0.6744959,3.3448691
0.0114719095,0.46054986,3.4960403
0.06611155,1.833029,3.439164
0.082827054,0.083008565,3.4806635
0.07481293,-1.3515081,3.5094016
0.13193907,-2.1246948,3.432394
0.23471111,-2.2765298,3.4232516
0.530295,-3.6461847,3.40619
0.7315663,-2.425326,3.3725598
0.8106963,-2.742792,3.4007032
0.12588575,0.22165911,3.311007
0.19466625,-0.8971404,3.2335565
0.24685319,-2.5171962,3.1899052
0.565683,-5.7527285,3.183409
0.7220634,-7.0175357,3.2936165
0.72515315,-7.344408,3.3566062
0.7940031,-8.17043,3.4317315
0.766869,-8.075942,3.3707073
0.5307132,-6.1405134,3.2393126
0.46125484,-5.727862,3.2194912
0.15634269,-1.3121896,3.3752413
0.17873622,-2.8534446,3.482098
0.12979177,-4.840094,3.6685414
0.34752992,-6.114298,3.8827345
0.44987562,-5.4762974,4.041032
0.6387849,-4.7424273,3.9205234
0.59731936,-5.03897,3.8215384
0.4921882,-4.550852,3.6727521
0.5646079,-5.1238875,3.6867254
0.46357924,-5.166869,3.7053638
-0.17862877,-1.0579758,3.269813
-0.02211105,-3.653322,3.398813
0.25311387,-6.040777,3.4762022
0.5394765,-10.219516,3.6137896
0.59521323,-8.642058,3.6367495
0.5017211,-7.611632,3.639097
0.547972,-9.799852,3.7426283
0.62552166,-10.760929,3.7892025
0.5566556,-9.617362,3.7430506
0.44347358,-6.9554186,3.7621849
-0.18227534,-0.41467866,3.2420962
-0.22373466,-3.7623012,3.15954
0.05174018,-6.9530077,3.0662894
0.39208388,-8.314559,3.1757007
0.4107517,-6.958805,3.268775
-0.1478225,-5.394731,3.3322234
-0.53594446,-4.975436,3.284366
-0.36633885,-6.990495,3.2840612
-0.50125855,-9.43571,3.2225761
-0.25152236,-11.037767,3.2606053
-0.06922432,-0.8554974,3.3356762
-0.16957581,-0.54025954,3.3965487
-0.32317027,-1.866528,3.4730139
-0.42675042,-1.9666935,3.459734
-0.42976132,-2.533156,3.4258945
-0.060197398,-3.4780266,3.3318782
-0.17117831,-0.5119705,3.4008074
-0.09814662,-0.53289646,3.4407551
0.36934248,-0.558331,3.5316734
0.93687344,-0.99042994,3.5460424
-0.059182696,-1.7405821,3.379195
-0.06813828,-5.56543,3.4845793
-0.22502726,-6.271661,3.4724689
-0.2429811,-5.5322423,3.5399916
-0.2714069,-5.975697,3.5780106
-0.29706055,-6.678987,3.5623996
-0.45276144,-8.25665,3.593121
-0.5367535,-8.864668,3.5476818
-0.64627355,-9.746804,3.530246
-0.3777944,-10.1498165,3.4987838
0.043713644,0.14276469,3.370808
-0.023362566,0.20307468,3.3282704
0.13175163,0.38032943,3.2958343
0.03991865,-1.2776675,3.2748213
-0.15447967,-4.2132792,3.3842542
-0.051816422,-3.7505014,3.5600429
0.11309008,-3.522808,3.6482203
0.1141078,-4.9454494,3.6051242
0.11085988,-3.8601222,3.4256358
0.14770786,-4.1201987,3.4846678
-0.003145634,-0.58829683,3.2965481
0.077240616,-1.3720174,3.4419544
0.0912273,0.28792042,3.4587872
-0.09592383,2.9391851,3.373306
0.2320002,1.0224096,3.3287148
0.45425293,0.12698746,3.3319857
0.5523897,0.7645143,3.3642852
0.8220967,-0.929756,3.235038
1.0652411,-3.221452,3.1711314
1.1089238,-4.2098007,3.079807
-0.035978276,-1.2317097,3.3735251
0.022168979,-2.299875,3.5218065
0.1967946,-4.5824547,3.5775504
0.40968186,-3.5383892,3.686699
0.432305,-1.7503089,3.621411
0.47871947,-1.5854138,3.5504951
0.49929774,-1.0214556,3.6110091
0.40535226,-2.8817174,3.7870357
0.5578599,-2.378173,3.914046
0.72296154,-4.3460298,3.9537468
0.08300936,-0.1535995,3.3295598
0.15444909,-1.2368002,3.4429028
0.36318305,-2.5110838,3.5600204
0.36416855,-4.085042,3.649233
0.31753618,-3.562593,3.6169095
0.16759627,-2.0194268,3.621631
0.049365092,-0.81778926,3.5034423
0.054342307,-0.75306594,3.417887
0.32135797,-0.04377187,3.3482304
0.2879158,-1.7380317,3.2249517
0.024228327,-1.4055585,3.3623707
0.030261397,-1.6219128,3.3883646
0.06655453,-1.277466,3.4350836
0.035919648,-0.9944527,3.5263517
-0.20182182,-0.3712745,3.5584767
-0.08721558,-1.9767392,3.5451636
0.09979425,-1.8491409,3.634321
0.08530404,-2.45333,3.6023502
0.17678834,-3.3561964,3.555949
0.02461525,-4.3628073,3.4856124
0.003757728,-4.051873,3.4815404
-0.0014353795,-5.2760673,3.4757638
0.07619504,-6.958615,3.4058423
0.12151314,-8.392772,3.3672705
-0.15881221,-8.41345,3.326628
-0.37284097,-9.329942,3.429327
-0.19299263,-10.956071,3.4099424
0.021706603,-12.631806,3.398756
-0.038320087,-12.678462,3.327222
0.02439685,-13.18997,3.2611582
-0.15020263,0.516008,3.4609833
-0.45227423,0.20713888,3.5027614
-0.5495537,-0.87097204,3.3962145
-0.42622492,0.14899243,3.3627934
-0.43005234,1.7466029,3.4221034
-0.3624217,3.4842203,3.5508504
-0.3063716,2.422952,3.5446348
-0.06334306,2.711225,3.600751
0.17459115,4.6671376,3.6287873
0.4092085,6.2291946,3.6104157
-0.06626575,-0.17295894,3.374869
-0.04689552,-1.7482846,3.3567765
-0.06879672,-2.868013,3.3317015
-0.04931052,-3.3568144,3.272617
-0.07888064,-2.8007376,3.246747
0.105637684,-4.181834,3.3242543
0.18956968,-5.8394628,3.2973843
0.16623904,-8.116552,3.2578402
0.14094563,-8.854576,3.4082284
0.27957252,-9.854426,3.5667822
0.026188739,-0.89580834,3.310413
-0.025131686,-2.8891544,3.356071
-0.12942512,-3.5973136,3.4782188
0.010442055,-2.0035994,3.4840298
0.07280073,-1.9970244,3.423279
0.12820151,-4.913073,3.249891
0.17406346,-4.7992554,3.3413477
0.10154394,-4.822516,3.325869
0.048791505,-4.4532228,3.4005141
0.264449,-5.069343,3.434777
0.016415173,-1.4669416,3.322591
0.14526755,-2.6925917,3.2799444
0.3575123,-2.551695,3.3875134
0.44739416,-1.4861966,3.4421372
0.62421614,-1.2758627,3.468048
0.6943491,-1.4122527,3.4708838
0.3981746,-1.2802515,3.449917
0.087282,-0.23016672,3.4779904
0.29174876,-1.1827205,3.4619176
0.16546242,-1.0418885,3.4293635
0.07478916,-0.49718443,3.3035755
0.2245909,-1.8696854,3.3231146
0.07353744,-4.1074057,3.3671954
0.19885568,-4.2356744,3.5409403
0.32943848,-3.6503515,3.579295
0.54181176,-3.8238022,3.5248034
0.62923783,-2.584906,3.4562132
0.5455891,-2.4514093,3.4157774
0.54739445,-3.520447,3.405096
0.47531325,-5.5661283,3.275716
0.18654071,-0.80707395,3.4053586
0.09302415,-0.429743,3.399158
0.1860596,-0.38257867,3.4430153
0.26534355,-1.5869308,3.5111182
0.4678006,-3.594788,3.498214
0.32373962,-3.326556,3.4238899
0.026741505,-1.6907653,3.35904
-0.048194237,-0.8957587,3.3419912
0.11526032,-2.0720472,3.3555257
