value_temp,value_hum,value_acid
-0.014729792168206223,3.305211625441106,3.1741549549450543
0.03003956,0.9958729,3.2906127
0.09862666,0.29538736,3.2269702
0.2409637,1.7181609,3.2197163
0.2749812,4.009381,3.1617854
0.16179001,9.708504,3.0219946
-0.026130907,13.782434,2.988266
0.023010632,12.860431,3.0979006
0.028681863,9.869342,3.1614962
0.091639206,7.4875426,3.1070824
0.23743755,7.770089,3.1162603
0.12528677,1.3786658,3.2355237
0.24705689,2.875765,3.2326932
0.15893212,3.287461,3.2471597
0.041989014,1.0870333,3.1828272
0.11784798,1.0023538,2.9952435
0.051018797,-1.5427737,2.967807
-0.061893165,-3.0470912,2.9458065
-0.23382697,-2.4993017,2.9171517
-0.25772148,-3.5811481,2.9174502
-0.26255247,-4.4494033,3.0054054
-0.079313554,-0.05242549,3.169909
0.009349261,-0.53221893,3.1718352
0.174152,-1.1254686,3.1839333
0.32423967,-1.3929596,3.1773272
0.30144036,-0.02880471,3.1401665
0.28423792,2.3280454,3.145036
0.48349833,5.182769,3.1944218
0.6633868,6.0365305,3.233214
0.5623471,8.566377,3.2585008
0.35057494,9.502463,3.2041383
0.09434238,1.9660367,3.313585
0.19545336,2.079537,3.2270222
0.19199628,5.4720597,3.1882787
0.21401067,6.3932166,3.1136146
0.36604,4.9285645,3.1144025
0.27483916,3.0612855,3.1088324
0.2007714,3.1235166,3.1789289
-0.115418956,3.9538085,3.1597042
-0.33415398,3.3173444,3.1423118
-0.1870323,3.756078,3.1726277
0.14779899,1.7527951,3.272936
0.25148502,2.9617958,3.2125826
0.18638748,0.92947644,3.0940793
0.21774143,0.05909728,2.9579134
0.26471967,0.996967,2.8802161
0.1961205,-1.0936738,2.976584
0.120996095,0.13849664,3.0068512
0.1446265,0.159046,3.0686727
0.23697215,1.9092368,3.1225512
0.23319323,1.8446124,3.1758144
0.09567877,1.508789,3.3293927
0.16845961,1.9251106,3.2395196
0.40947253,3.101077,3.1620922
0.41615,3.6331813,3.0334365
0.48132327,3.4881277,3.013988
0.730821,6.010431,3.0047488
0.7239365,6.266734,3.0188825
0.69106185,6.3127728,3.0210044
0.6531831,5.064766,3.066457
0.5848185,4.0201206,3.080802
-0.027889537,1.5002997,3.3259914
-0.28008032,2.1884053,3.2976274
-0.43691218,0.8145669,3.290818
-0.63433695,0.2990709,3.2552025
-0.55190647,-2.2571592,3.1997116
-0.51125073,-3.3114743,3.1747591
-0.51354223,-4.6877522,3.1177804
-0.25515112,-3.5606568,3.104648
0.16502559,-0.10830143,3.034292
0.58714116,1.38216,3.0325162
0.05637277,1.4659913,3.2747614
0.042250764,0.7219335,3.238073
0.17807418,2.5654879,3.2981179
0.10804009,4.8195224,3.352029
-0.09436664,2.513192,3.3475022
-0.24924672,-2.9402647,3.31826
-0.25611785,-1.8494834,3.3922858
-0.018669825,-1.3208302,3.3645558
0.0733092,-4.5900197,3.280359
-0.1785448,-6.870872,3.182113
0.18993717,1.9610639,3.2612157
0.10423376,1.5563504,3.1714551
0.16246714,1.4475263,3.169604
0.23189354,1.0865966,3.1977723
0.29806915,1.8637625,3.2710202
0.15291665,2.3851233,3.1676652
0.17997488,1.8408488,3.2036774
-0.059739042,2.9672725,3.2243965
-0.042836804,3.795278,3.1521397
-0.09862509,4.5263267,3.1262152
-0.050292023,-1.8295529,3.1974912
-0.23208483,0.08369193,3.080467
-0.6115026,-0.3998155,2.9638863
-0.9162276,-2.4974408,2.9279332
-0.6724837,0.13104476,2.9831321
-0.46398884,-2.5355952,3.0124843
-0.5075298,-1.26458,2.990625
-0.49989587,-0.7290112,3.0192673
-0.43427584,3.6692739,2.9869049
-0.1810433,6.04603,2.9019377
-0.12909432,1.3591138,3.2694232
-0.11270552,1.8713167,3.2606764
-0.32189524,3.6666145,3.2319708
-0.5389792,0.7767329,3.1526723
-0.5637774,1.9590666,3.0410943
-0.6090155,1.7081255,3.018561
-0.5426379,1.8356571,3.08186
-0.47514895,3.2500837,3.0987086
