value_temp,value_hum,value_acid
0.1183886752203276,2.015981451447611,3.6759647419536017
-0.03370304,0.00091370253,3.4148128
-0.12879358,-0.6417899,3.5830712
-0.12542312,1.2090509,3.903285
-0.0596819,1.4173094,3.9551897
-0.19662546,0.1820164,4.020988
0.07871692,0.9338107,3.9522834
0.03413945,1.0544711,3.8989434
0.2898195,3.3710477,3.7833865
0.45772022,2.9581184,3.6985362
0.40931097,2.1276557,3.7345524
0.017028011,0.6025231,3.386038
0.006028542,0.62874395,3.492775
0.071147755,2.6980553,3.5445273
0.014714486,5.5375714,3.6044288
0.17822956,6.6648264,3.5782435
0.4028023,7.168765,3.6166894
0.49181184,8.440465,3.6671312
0.551672,9.083967,3.7080226
0.35497102,10.448855,3.7919455
0.26197818,7.732382,3.8096023
0.1419482,1.6834874,3.379064
0.24602485,1.2909198,3.407225
0.38558933,0.36436418,3.422297
0.57048666,0.24669512,3.438959
0.79133767,0.60093373,3.4693403
0.78603673,0.5735684,3.505549
0.71129966,-0.3906212,3.533572
0.6330262,0.53616714,3.6243365
0.5508471,0.94883937,3.7153587
0.4427676,1.1507909,3.7341619
-0.08778121,2.475988,3.4469106
-0.0939226,1.1579232,3.5042372
-0.08269923,1.875871,3.526135
-0.14835154,1.1801108,3.5659754
-0.24872458,0.024549177,3.6816928
-0.4759564,2.1404572,3.786433
-0.48231727,0.039290797,3.791728
-0.75673175,2.663909,3.794212
-0.6746927,1.3733906,3.76672
-0.7386179,1.4814501,3.8006039
-0.34295553,1.4901271,3.366323
-0.460607,7.393848,3.5447516
-0.5872077,14.917284,3.7496479
-0.5745335,16.179516,3.8485603
-0.7891394,15.805436,3.941373
-0.8425104,14.554169,3.982656
-0.7547504,16.757912,4.0163136
-0.5014527,14.401972,3.9891317
-0.29412076,14.216836,3.9129727
0.014850954,12.436414,3.9302998
0.0036437628,-0.4185166,3.4194646
0.12451506,-1.9859043,3.5697815
0.35236505,-3.4372857,3.6600118
0.30300584,-5.5876927,3.7542534
0.29785734,-5.707815,3.7037132
0.33125666,-3.4685585,3.7183185
0.7973199,-2.852423,3.6637485
1.0622529,-1.8593644,3.648808
1.1090869,-1.6172262,3.6766534
1.2850152,-0.16378166,3.8028526
0.08855699,0.8033157,3.391894
0.099936575,0.54121757,3.4599645
0.13146323,0.38749352,3.4842856
-0.1404728,1.1114608,3.4917552
-0.3539313,1.6290109,3.5366
-0.5911731,3.5333025,3.5262053
-0.304975,5.8864136,3.572078
0.0051329937,3.0730762,3.5972395
0.6195952,-0.5006802,3.6569452
1.110338,-3.9065418,3.7129977
0.026737232,0.65736705,3.4446735
0.17809018,1.8614684,3.5586977
0.040167645,6.074073,3.6515446
0.29639545,7.964528,3.5992105
0.49782363,9.222693,3.571039
0.54219157,8.879639,3.5153885
0.52886504,8.973858,3.5486364
0.52526355,8.358036,3.6700568
0.6339736,6.7063847,3.6429114
0.4400673,5.693998,3.6930966
-0.0029108378,-0.18168122,3.4814494
0.16019057,0.1342801,3.6441956
0.5063009,0.59865415,3.6879797
0.53757536,0.87065786,3.8629699
0.7886277,1.6537954,3.8671973
1.0776402,2.3096344,3.9238627
1.1539588,0.8656175,3.8997817
1.0291557,0.31760502,3.83114
0.89836746,0.4087994,3.8144119
0.6187442,0.67775655,3.828001
0.030718219,0.73822534,3.3425288
0.17114319,0.74198484,3.3546474
0.40335932,0.85527974,3.4164753
0.5367379,2.0049746,3.4097066
0.54192287,3.8239043,3.535563
0.5304752,6.4307604,3.7367418
0.4634277,6.624765,3.915211
0.22464682,8.013913,4.065879
0.1782285,7.672758,4.198584
0.0042044334,7.263951,4.236584
-0.019696241,0.46006712,3.3542464
0.17806767,0.80695915,3.465993
0.6209671,1.6215696,3.5609927
0.7365218,1.9989421,3.5475278
0.5152718,0.36709288,3.5157468
0.38280067,-1.6314213,3.5765285
0.550049,-2.049478,3.6689458
0.759079,-3.151965,3.825787
0.96021277,-1.2558664,3.9144635
1.0479798,0.0542884,3.9293644
0.0895663,0.6954623,3.4380486
0.15729551,1.108062,3.5134308
0.38781267,-0.04865651,3.5712762
0.3808856,-1.8986223,3.5660622
0.41471368,-0.51000977,3.6058412
0.56499374,0.5878003,3.7003727
0.5940196,1.1672757,3.8648727
0.52204734,2.0848827,3.8751335
0.47159943,2.8111773,3.799117
0.56720734,0.8470237,3.75867
-0.028772937,1.5494933,3.4258897
0.061133627,1.8033363,3.5414302
0.1336537,5.367727,3.6420841
0.22919208,5.4325986,3.748566
0.23323135,4.727923,3.7975488
-0.024188954,1.9858605,3.7029328
0.05518172,-1.8566502,3.800752
0.120189466,-1.150551,3.932103
0.27473196,-1.8929996,4.0551476
0.28395653,-2.517772,4.058446
0.04126867,-0.1927047,3.4300485
-0.13009778,2.0628998,3.513925
-0.03558563,4.078457,3.5903797
0.05887984,3.7059445,3.6157048
0.20028275,2.811729,3.6666293
0.099200524,3.5341387,3.7372522
0.11032191,4.1552353,3.8296669
0.30690405,6.072946,3.8026814
0.1232363,5.8660297,3.770736
-0.093543656,7.8294697,3.852179
0.11526532,0.20785707,3.3208897
0.25602704,1.0184803,3.4115763
0.35155222,1.5988771,3.4633677
0.5585834,0.71033883,3.5670576
1.0248986,4.0474796,3.7184083
1.309178,3.199835,3.8660793
1.2771425,2.2800088,3.900235
1.2747773,2.756341,4.0329905
1.0481048,3.07806,4.043668
