time,value_hum
2023-05-23 04:58:05,95.90003118681595
2023-05-23 05:08:05,95.9226843148058
2023-05-23 05:18:05,95.94405096110923
2023-05-23 05:28:05,95.96304222039855
2023-05-23 05:38:05,95.97912889898885
2023-05-23 05:48:05,95.99249229506107
2023-05-23 05:58:05,96.00393540165805
2023-05-23 06:08:05,96.01457246275532
2023-05-23 06:18:05,96.02539958662419
2023-05-23 06:28:05,96.0369003172967
2023-05-23 06:38:05,96.04883528890697
2023-05-23 06:48:05,96.0603025561536
2023-05-23 06:58:05,96.07005581331276
2023-05-23 07:08:05,96.0769681779106
2023-05-23 07:18:05,96.08046837250079
2023-05-23 07:28:05,96.08077970848528
2023-05-23 07:38:05,96.07886196526646
2023-05-23 07:48:05,96.07606784667317
2023-05-23 07:58:05,96.07363734308193
2023-05-23 08:08:05,96.07222126188168
2023-05-23 08:18:05,96.07162091595838
2023-05-23 08:28:05,96.0708531890221
2023-05-23 08:38:05,96.068526536706
2023-05-23 08:48:05,96.06339077514704
2023-05-23 08:58:05,96.0548501617839
2023-05-23 09:08:05,96.04323622731886
2023-05-23 09:18:05,96.02972464032905
2023-05-23 09:28:05,96.01591778776789
2023-05-23 09:38:05,96.00324958780892
2023-05-23 09:48:05,95.99244792560619
2023-05-23 09:58:05,95.98327925710619
2023-05-23 10:08:05,95.97469924144147
2023-05-23 10:18:05,95.96537769985791
2023-05-23 10:28:05,95.95441366496141
2023-05-23 10:38:05,95.94196617142032
2023-05-23 10:48:05,95.92953682585335
2023-05-23 10:58:05,95.91975244253959
2023-05-23 11:08:05,95.91567290097724
2023-05-23 11:18:05,95.91982776588716
2023-05-23 11:28:05,95.93329901729439
2023-05-23 11:38:05,95.95517199348687
2023-05-23 11:48:05,95.98256657847914
2023-05-23 11:58:05,96.01127170518116
2023-05-23 12:08:05,96.03680364380885
2023-05-23 12:18:05,96.0555635003953
2023-05-23 12:28:05,96.06573324077353
2023-05-23 12:38:05,96.06763532096782
2023-05-23 12:48:05,96.06345850560147
2023-05-23 12:58:05,96.05645952744187
2023-05-23 13:08:05,96.04991524567954
2023-05-23 13:18:05,96.0461674826319
2023-05-23 13:28:05,96.04605294542625
2023-05-23 13:38:05,96.048865464408
2023-05-23 13:48:05,96.05281168087953
2023-05-23 13:58:05,96.05576074481594
2023-05-23 14:08:05,96.05600772602877
2023-05-23 14:18:05,96.05279236097519
2023-05-23 14:28:05,96.04642462417858
2023-05-23 14:38:05,96.03802106535345
2023-05-23 14:48:05,96.02899315654588
2023-05-23 14:58:05,96.02050273581366
