time,value_temp
2023-05-23 04:58:05,11.632303370640116
2023-05-23 05:08:05,11.625692171720113
2023-05-23 05:18:05,11.61941450520946
2023-05-23 05:28:05,11.613133283964734
2023-05-23 05:38:05,11.60655040917034
2023-05-23 05:48:05,11.599543506554864
2023-05-23 05:58:05,11.592268783738614
2023-05-23 06:08:05,11.585187616532941
2023-05-23 06:18:05,11.578995854060185
2023-05-23 06:28:05,11.574466617083983
2023-05-23 06:38:05,11.57224881861679
2023-05-23 06:48:05,11.572683135100947
2023-05-23 06:58:05,11.575696544752615
2023-05-23 07:08:05,11.580814495527257
2023-05-23 07:18:05,11.587292714288852
2023-05-23 07:28:05,11.594330916308405
2023-05-23 07:38:05,11.60130211589263
2023-05-23 07:48:05,11.607924341142974
2023-05-23 07:58:05,11.614319391901457
2023-05-23 08:08:05,11.620940189228348
2023-05-23 08:18:05,11.628391691361596
2023-05-23 08:28:05,11.637205270814377
2023-05-23 08:38:05,11.647640760958174
2023-05-23 08:48:05,11.65957929276903
2023-05-23 08:58:05,11.672537777325758
2023-05-23 09:08:05,11.685794114585498
2023-05-23 09:18:05,11.698575735260873
2023-05-23 09:28:05,11.710245477349545
2023-05-23 09:38:05,11.720423895371045
2023-05-23 09:48:05,11.729013074654203
2023-05-23 09:58:05,11.736123691347492
2023-05-23 10:08:05,11.74194084433309
2023-05-23 10:18:05,11.746583198095543
2023-05-23 10:28:05,11.750008281721364
2023-05-23 10:38:05,11.751996294003606
2023-05-23 10:48:05,11.752214100609518
2023-05-23 10:58:05,11.75033206707091
2023-05-23 11:08:05,11.746149345241498
2023-05-23 11:18:05,11.739683439364166
2023-05-23 11:28:05,11.731195777368454
2023-05-23 11:38:05,11.721149378103693
2023-05-23 11:48:05,11.710117811039986
2023-05-23 11:58:05,11.698678183882665
2023-05-23 12:08:05,11.687321047007128
2023-05-23 12:18:05,11.676398607277802
2023-05-23 12:28:05,11.666115561033916
2023-05-23 12:38:05,11.656551700492349
2023-05-23 12:48:05,11.64769795623076
2023-05-23 12:58:05,11.639489443552362
2023-05-23 13:08:05,11.631827767252826
2023-05-23 13:18:05,11.624594915646512
2023-05-23 13:28:05,11.617667075177078
2023-05-23 13:38:05,11.610935670497156
2023-05-23 13:48:05,11.60433577124563
2023-05-23 13:58:05,11.597872921619999
2023-05-23 14:08:05,11.5916338892981
2023-05-23 14:18:05,11.58576876808607
2023-05-23 14:28:05,11.580441713111437
2023-05-23 14:38:05,11.575761707787725
2023-05-23 14:48:05,11.571716890693178
2023-05-23 14:58:05,11.56813993102272
2023-05-23 15:08:05,11.564724533122225
2023-05-23 15:18:05,11.56109590664815
2023-05-23 15:28:05,11.556917012401819
2023-05-23 15:38:05,11.551995944993138
2023-05-23 15:48:05,11.546355236276389
2023-05-23 15:58:05,11.540234222015219
2023-05-23 16:08:05,11.534018139962912
2023-05-23 16:18:05,11.528114432091241
2023-05-23 16:28:05,11.522817656777208
2023-05-23 16:38:05,11.518210998674293
2023-05-23 16:48:05,11.514141247376857
2023-05-23 16:58:05,11.51027865706949
2023-05-23 17:08:05,11.506242335063742
2023-05-23 17:18:05,11.501747161964854
2023-05-23 17:28:05,11.496719188958757
2023-05-23 17:38:05,11.491336805765384
2023-05-23 17:48:05,11.485981287883833
2023-05-23 17:58:05,11.481113092687536
2023-05-23 18:08:05,11.477117399109366
2023-05-23 18:18:05,11.474173785370887
2023-05-23 18:28:05,11.472196340881684
2023-05-23 18:38:05,11.470865084572837
2023-05-23 18:48:05,11.469736732501012
2023-05-23 18:58:05,11.468394723849485
2023-05-23 19:08:05,11.46658520754596
2023-05-23 19:18:05,11.464291968776328
2023-05-23 19:28:05,11.461726313854493
2023-05-23 19:38:05,11.459238893207184
2023-05-23 19:48:05,11.45718781025186
2023-05-23 19:58:05,11.45581131057317
2023-05-23 20:08:05,11.455149334875365
2023-05-23 20:18:05,11.455038507552342
2023-05-23 20:28:05,11.455177659973959
2023-05-23 20:38:05,11.45523617249068
2023-05-23 20:48:05,11.454964153526486
2023-05-23 20:58:05,11.454265880189842
2023-05-23 21:08:05,11.453214070521328
2023-05-23 21:18:05,11.452005536542057
2023-05-23 21:28:05,11.450879604877208
2023-05-23 21:38:05,11.450031868634532
2023-05-23 21:48:05,11.449554034704928
2023-05-23 21:58:05,11.449417699344947
2023-05-23 22:08:05,11.449501729746663
2023-05-23 22:18:05,11.44964692956716
2023-05-23 22:28:05,11.44971369783902
2023-05-23 22:38:05,11.449620662821532
2023-05-23 22:48:05,11.449352781334863
2023-05-23 22:58:05,11.448941086431772
2023-05-23 23:08:05,11.448427331328503
2023-05-23 23:18:05,11.447831052452793
2023-05-23 23:28:05,11.447133085494546
2023-05-23 23:38:05,11.446280632897652
2023-05-23 23:48:05,11.445208947776203
2023-05-23 23:58:05,11.443867941357452
2023-05-24 00:08:05,11.442241090169075
2023-05-24 00:18:05,11.44034871844027
2023-05-24 00:28:05,11.438235443588733
2023-05-24 00:38:05,11.43594860561433
2023-05-24 00:48:05,11.43351780212279
2023-05-24 00:58:05,11.430944104539693
2023-05-24 01:08:05,11.42820230758532
2023-05-24 01:18:05,11.425253405193205
2023-05-24 01:28:05,11.422060329140232
2023-05-24 01:38:05,11.418599582137691
2023-05-24 01:48:05,11.41486456090808
2023-05-24 01:58:05,11.410861188849
2023-05-24 02:08:05,11.406600357799237
2023-05-24 02:18:05,11.402092648475692
2023-05-24 02:28:05,11.397348512457128
2023-05-24 02:38:05,11.392382984606572
2023-05-24 02:48:05,11.3872205042416
