time,value_temp,value_hum,value_acid,value_PV
2023-04-04 19:04:06+00:00,20.6,66.0,11.4,0.7
2023-04-04 19:14:06+00:00,20.361904761904764,66.0,11.4,0.6206349206349207
2023-04-04 19:16:42+00:00,20.3,66.0,11.4,0.6
2023-04-04 19:26:42+00:00,19.60348258706468,66.9950248756219,11.4,0.6
2023-04-04 19:26:45+00:00,19.6,67.0,11.4,0.6
2023-04-04 19:36:45+00:00,14.533774834437086,67.99337748344371,11.4,0.8980132450331126
2023-04-04 19:36:49+00:00,14.5,68.0,11.4,0.9
2023-04-04 19:46:49+00:00,3.853233830845772,154.56716417910448,11.300497512437811,0.40248756218905474
2023-04-04 19:46:52+00:00,3.8,155.0,11.3,0.4
2023-04-04 19:56:52+00:00,3.700579950289975,160.46810273405137,11.250289975144987,0.4
2023-04-04 20:06:52+00:00,3.60115990057995,165.93620546810274,11.200579950289974,0.4
2023-04-04 20:06:59+00:00,3.6,166.0,11.2,0.4
2023-04-04 20:16:59+00:00,3.6,167.98675496688742,11.2,0.5986754966887418
2023-04-04 20:17:03+00:00,3.6,168.0,11.2,0.6
2023-04-04 20:27:03+00:00,3.6,168.99502487562188,11.2,0.6
2023-04-04 20:27:06+00:00,3.6,169.0,11.2,0.6
2023-04-04 20:37:06+00:00,3.6,169.9933774834437,11.2,0.6
2023-04-04 20:37:10+00:00,3.6,170.0,11.2,0.6
2023-04-04 20:47:10+00:00,3.6,170.0,11.2,0.6
2023-04-04 20:47:13+00:00,3.6,170.0,11.2,0.6
2023-04-04 20:57:13+00:00,3.500662251655629,170.0,11.2,0.6
2023-04-04 20:57:17+00:00,3.5,170.0,11.2,0.6
2023-04-04 21:07:17+00:00,3.5,170.0,11.2,0.6
2023-04-04 21:07:20+00:00,3.5,170.0,11.2,0.6
2023-04-04 21:14:04+00:00,3.6,171.0,11.2,0.6
2023-04-04 21:24:04+00:00,3.500497512437811,171.0,11.2,0.6
2023-04-04 21:24:07+00:00,3.5,171.0,11.2,0.6
2023-04-04 21:34:07+00:00,3.599337748344371,171.0,11.2,0.6
2023-04-04 21:34:11+00:00,3.6,171.0,11.2,0.6
2023-04-04 21:44:11+00:00,3.6,171.0,11.2,0.4009950248756219
2023-04-04 21:44:14+00:00,3.6,171.0,11.2,0.4
2023-04-04 21:54:14+00:00,3.500662251655629,171.0,11.2,0.5986754966887418
2023-04-04 21:54:18+00:00,3.5,171.0,11.2,0.6
2023-04-04 22:04:18+00:00,3.5,171.99502487562188,11.2,0.4009950248756219
2023-04-04 22:04:21+00:00,3.5,172.0,11.2,0.4
2023-04-04 22:14:21+00:00,3.5,172.0,11.2,0.4
2023-04-04 22:14:25+00:00,3.5,172.0,11.2,0.4
2023-04-04 22:24:25+00:00,3.5,171.00497512437812,11.2,0.5990049751243781
2023-04-04 22:24:28+00:00,3.5,171.0,11.2,0.6
2023-04-04 22:34:28+00:00,3.5,171.0,11.2,0.6
2023-04-04 22:34:32+00:00,3.5,171.0,11.2,0.6
2023-04-04 22:44:32+00:00,3.599502487562189,171.99502487562188,11.2,0.6
2023-04-04 22:44:35+00:00,3.6,172.0,11.2,0.6
2023-04-04 22:54:35+00:00,3.500662251655629,172.0,11.2,0.4013245033112583
2023-04-04 22:54:39+00:00,3.5,172.0,11.2,0.4
2023-04-04 23:04:39+00:00,3.5,172.0,11.2,0.5990049751243781
2023-04-04 23:04:42+00:00,3.5,172.0,11.2,0.6
2023-04-04 23:14:42+00:00,3.5,172.0,11.2,0.6993377483443708
2023-04-04 23:14:46+00:00,3.5,172.0,11.2,0.7
2023-04-04 23:24:46+00:00,3.400497512437811,172.0,11.2,0.6004975124378109
2023-04-04 23:24:49+00:00,3.4,172.0,11.2,0.6
2023-04-04 23:34:49+00:00,3.499502487562189,172.0,11.2,0.6
2023-04-04 23:34:52+00:00,3.5,172.0,11.2,0.6
2023-04-04 23:44:52+00:00,3.301324503311258,172.0,11.2,0.6
2023-04-04 23:44:56+00:00,3.3,172.0,11.2,0.6
2023-04-04 23:54:56+00:00,3.3,172.0,11.2,0.4009950248756219
2023-04-04 23:54:59+00:00,3.3,172.0,11.2,0.4
2023-04-05 00:04:59+00:00,3.3,172.0,11.2,0.5986754966887418
2023-04-05 00:05:03+00:00,3.3,172.0,11.2,0.6
2023-04-05 00:15:03+00:00,3.3,172.0,11.2,0.4009950248756219
2023-04-05 00:15:06+00:00,3.3,172.0,11.2,0.4
2023-04-05 00:25:06+00:00,3.3,172.0,11.2,0.6980132450331125
2023-04-05 00:25:10+00:00,3.3,172.0,11.2,0.7
2023-04-05 00:35:10+00:00,3.200497512437811,172.0,11.2,0.6004975124378109
2023-04-05 00:35:13+00:00,3.2,172.0,11.2,0.6
2023-04-05 00:45:13+00:00,3.2,172.0,11.2,0.4013245033112583
2023-04-05 00:45:17+00:00,3.2,172.0,11.2,0.4
2023-04-05 00:55:17+00:00,3.100497512437811,172.0,11.2,0.5990049751243781
2023-04-05 00:55:20+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:05:20+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:05:24+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:15:24+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:15:27+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:25:27+00:00,3.1993377483443712,172.0,11.2,0.6
2023-04-05 01:25:31+00:00,3.2,172.0,11.2,0.6
2023-04-05 01:35:31+00:00,3.000995024875622,172.0,11.2,0.4009950248756219
2023-04-05 01:35:34+00:00,3.0,172.0,11.2,0.4
2023-04-05 01:45:34+00:00,3.099337748344371,172.0,11.2,0.5986754966887418
2023-04-05 01:45:38+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:55:38+00:00,3.1,172.0,11.2,0.6
2023-04-05 01:55:41+00:00,3.1,172.0,11.2,0.6
2023-04-05 02:05:41+00:00,3.000662251655629,172.0,11.2,0.6
2023-04-05 02:05:45+00:00,3.0,172.0,11.2,0.6
2023-04-05 02:15:45+00:00,3.099502487562189,172.0,11.2,0.4009950248756219
2023-04-05 02:15:48+00:00,3.1,172.0,11.2,0.4
2023-04-05 02:25:48+00:00,3.000662251655629,172.0,11.2,0.5986754966887418
2023-04-05 02:25:52+00:00,3.0,172.0,11.2,0.6
2023-04-05 02:35:52+00:00,3.099502487562189,172.0,11.2,0.6
2023-04-05 02:35:55+00:00,3.1,172.0,11.2,0.6
2023-04-05 02:45:55+00:00,3.000662251655629,172.0,11.2,0.6
2023-04-05 02:45:59+00:00,3.0,172.0,11.2,0.6
2023-04-05 02:55:59+00:00,2.900497512437811,172.0,11.2,0.6
2023-04-05 02:56:02+00:00,2.9,172.0,11.2,0.6
2023-04-05 03:06:02+00:00,2.999337748344371,172.0,11.2,0.6
2023-04-05 03:06:06+00:00,3.0,172.0,11.2,0.6
2023-04-05 03:16:06+00:00,3.0,172.0,11.2,0.6
2023-04-05 03:16:09+00:00,3.0,172.0,11.2,0.6
2023-04-05 03:26:09+00:00,3.0,171.0066225165563,11.10066225165563,0.6993377483443708
2023-04-05 03:26:13+00:00,3.0,171.0,11.1,0.7
2023-04-05 03:36:13+00:00,2.900497512437811,171.0,11.199502487562189,0.7995024875621891
2023-04-05 03:36:16+00:00,2.9,171.0,11.2,0.8
2023-04-05 03:46:16+00:00,2.999337748344371,171.9933774834437,11.2,1.1973509933774835
2023-04-05 03:46:20+00:00,3.0,172.0,11.2,1.2
2023-04-05 03:56:20+00:00,2.800995024875622,172.0,11.2,2.4935323383084578
2023-04-05 03:56:23+00:00,2.8,172.0,11.2,2.5
2023-04-05 04:06:23+00:00,2.8,171.0066225165563,11.10066225165563,3.5927152317880795
2023-04-05 04:06:27+00:00,2.8,171.0,11.1,3.6
2023-04-05 04:16:27+00:00,2.8,171.0,11.199502487562189,3.500497512437811
2023-04-05 04:16:30+00:00,2.8,171.0,11.2,3.5
2023-04-05 04:26:30+00:00,2.899337748344371,171.0,11.2,3.599337748344371
2023-04-05 04:26:34+00:00,2.9,171.0,11.2,3.6
2023-04-05 04:36:34+00:00,2.9,171.0,11.2,3.7990049751243777
2023-04-05 04:36:37+00:00,2.9,171.0,11.2,3.8
2023-04-05 04:46:37+00:00,2.999337748344371,171.9933774834437,11.2,3.9986754966887417
2023-04-05 04:46:41+00:00,3.0,172.0,11.2,4.0
2023-04-05 04:56:41+00:00,2.900497512437811,171.00497512437812,11.2,4.0
2023-04-05 04:56:44+00:00,2.9,171.0,11.2,4.0
2023-04-05 05:06:44+00:00,2.999337748344371,171.0,11.2,4.0
2023-04-05 05:06:48+00:00,3.0,171.0,11.2,4.0
2023-04-05 05:16:48+00:00,2.800995024875622,171.0,11.2,4.099502487562189
2023-04-05 05:16:51+00:00,2.8,171.0,11.2,4.1
2023-04-05 05:26:51+00:00,2.899337748344371,171.0,11.2,4.000662251655629
2023-04-05 05:26:55+00:00,2.9,171.0,11.2,4.0
2023-04-05 05:36:55+00:00,2.999502487562189,171.0,11.2,4.0
2023-04-05 05:36:58+00:00,3.0,171.0,11.2,4.0
2023-04-05 05:46:58+00:00,2.900662251655629,171.9933774834437,11.2,4.099337748344371
