time,value_temp,value_hum,value_acid
2023-03-25 20:45:21+00:00,13.2,2.0,9.5
2023-03-25 20:55:21+00:00,13.251765720896488,2.0,9.494117531716308
2023-03-25 21:05:21+00:00,13.303531441792975,2.0,9.488235063432617
2023-03-25 21:15:21+00:00,13.355297162689464,2.0,9.482352595148924
2023-03-25 21:25:21+00:00,13.407062883585953,2.0,9.476470126865232
2023-03-25 21:35:21+00:00,13.45882860448244,2.0,9.470587658581541
2023-03-25 21:45:21+00:00,13.510594325378928,2.0,9.464705190297849
2023-03-25 21:55:21+00:00,13.562360046275417,2.0,9.458822722014157
2023-03-25 22:05:21+00:00,13.614125767171904,2.0,9.452940253730466
2023-03-25 22:15:21+00:00,13.665891488068393,2.0,9.447057785446773
2023-03-25 22:25:21+00:00,13.717657208964882,2.0,9.441175317163081
2023-03-25 22:35:21+00:00,13.769422929861369,2.0,9.43529284887939
2023-03-25 22:45:21+00:00,13.821188650757858,2.0,9.429410380595698
2023-03-25 22:55:21+00:00,13.872954371654346,2.0,9.423527912312005
2023-03-25 23:05:21+00:00,13.924720092550833,2.0,9.417645444028315
2023-03-25 23:15:21+00:00,13.976485813447322,2.0,9.411762975744622
2023-03-25 23:25:21+00:00,14.028251534343811,2.0,9.40588050746093
2023-03-25 23:35:21+00:00,14.080017255240298,2.0,9.39999803917724
2023-03-25 23:45:21+00:00,14.131782976136787,2.0,9.394115570893547
2023-03-25 23:55:21+00:00,14.183548697033276,2.0,9.388233102609854
2023-03-26 00:05:21+00:00,14.235314417929763,2.0,9.382350634326164
2023-03-26 00:15:21+00:00,14.287080138826251,2.0,9.376468166042471
2023-03-26 00:25:21+00:00,14.33884585972274,2.0,9.370585697758779
2023-03-26 00:35:21+00:00,14.390611580619227,2.0,9.364703229475088
2023-03-26 00:45:21+00:00,14.442377301515716,2.0,9.358820761191396
2023-03-26 00:55:21+00:00,14.494143022412205,2.0,9.352938292907703
2023-03-26 01:05:21+00:00,14.545908743308692,2.0,9.347055824624013
2023-03-26 01:15:21+00:00,14.59767446420518,2.0,9.34117335634032
2023-03-26 01:25:21+00:00,14.64944018510167,2.0,9.335290888056628
2023-03-26 01:35:21+00:00,14.701205905998156,2.0,9.329408419772937
2023-03-26 01:45:21+00:00,14.752971626894645,2.0,9.323525951489245
2023-03-26 01:55:21+00:00,14.804737347791134,2.0,9.317643483205552
2023-03-26 02:05:21+00:00,14.856503068687621,2.0,9.311761014921862
2023-03-26 02:15:21+00:00,14.90826878958411,2.0,9.30587854663817
2023-03-26 02:25:21+00:00,14.960034510480599,2.0,9.299996078354477
2023-03-26 02:35:21+00:00,15.011800231377086,2.0,9.294113610070786
2023-03-26 02:45:21+00:00,15.063565952273574,2.0,9.288231141787094
2023-03-26 02:55:21+00:00,15.115331673170063,2.0,9.282348673503401
2023-03-26 03:05:21+00:00,15.16709739406655,2.0,9.27646620521971
2023-03-26 03:15:21+00:00,15.218863114963039,2.0,9.270583736936018
2023-03-26 03:25:21+00:00,15.270628835859526,2.0,9.264701268652326
2023-03-26 03:35:21+00:00,15.322394556756015,2.0,9.258818800368635
2023-03-26 03:45:21+00:00,15.374160277652503,2.0,9.252936332084943
2023-03-26 03:55:21+00:00,15.42592599854899,2.0,9.24705386380125
2023-03-26 04:05:21+00:00,15.47769171944548,2.0,9.24117139551756
2023-03-26 04:15:21+00:00,15.529457440341968,2.0,9.235288927233867
2023-03-26 04:25:21+00:00,15.581223161238455,2.0,9.229406458950175
2023-03-26 04:35:21+00:00,15.632988882134944,2.0,9.223523990666484
2023-03-26 04:45:21+00:00,15.684754603031433,2.0,9.217641522382792
2023-03-26 04:55:21+00:00,15.73652032392792,2.0,9.2117590540991
2023-03-26 05:05:21+00:00,15.788286044824408,2.0,9.205876585815409
2023-03-26 05:15:21+00:00,15.840051765720897,2.0,9.199994117531716
2023-03-26 05:25:21+00:00,15.891817486617384,2.0,9.194111649248024
2023-03-26 05:35:21+00:00,15.943583207513873,2.0,9.188229180964333
2023-03-26 05:45:21+00:00,15.995348928410362,2.0,9.18234671268064
2023-03-26 05:55:21+00:00,16.04711464930685,2.0,9.176464244396948
2023-03-26 06:05:21+00:00,16.09888037020334,2.0,9.170581776113258
2023-03-26 06:15:21+00:00,16.150646091099826,2.0,9.164699307829565
2023-03-26 06:25:21+00:00,16.202411811996313,2.0,9.158816839545873
2023-03-26 06:35:21+00:00,16.254177532892804,2.0,9.152934371262182
2023-03-26 06:45:21+00:00,16.30594325378929,2.0,9.14705190297849
2023-03-26 06:55:21+00:00,16.357708974685778,2.0,9.141169434694797
2023-03-26 07:05:21+00:00,16.40947469558227,2.0,9.135286966411106
2023-03-26 07:15:21+00:00,16.461240416478756,2.0,9.129404498127414
2023-03-26 07:25:21+00:00,16.513006137375243,2.0,9.123522029843722
2023-03-26 07:35:21+00:00,16.564771858271733,2.0,9.117639561560031
2023-03-26 07:45:21+00:00,16.61653757916822,2.0,9.111757093276339
2023-03-26 07:55:21+00:00,16.668303300064707,2.0,9.105874624992646
2023-03-26 08:05:21+00:00,16.720069020961198,2.0,9.099992156708955
2023-03-26 08:15:21+00:00,16.771834741857685,2.0,9.094109688425263
2023-03-26 08:25:21+00:00,16.82360046275417,2.0,9.08822722014157
2023-03-26 08:35:21+00:00,16.875366183650662,2.0,9.08234475185788
2023-03-26 08:45:21+00:00,16.92713190454715,2.0,9.076462283574187
2023-03-26 08:55:21+00:00,16.978897625443636,2.0,9.070579815290495
2023-03-26 09:05:21+00:00,17.030663346340127,2.0,9.064697347006804
2023-03-26 09:15:21+00:00,17.082429067236614,2.0,9.058814878723112
2023-03-26 09:25:21+00:00,17.1341947881331,2.0,9.05293241043942
2023-03-26 09:35:21+00:00,17.18596050902959,2.0,9.047049942155729
2023-03-26 09:45:21+00:00,17.23772622992608,2.0,9.041167473872036
2023-03-26 09:55:21+00:00,17.289491950822566,2.0,9.035285005588344
2023-03-26 10:05:21+00:00,17.341257671719056,2.0,9.029402537304653
2023-03-26 10:15:21+00:00,17.393023392615543,2.0,9.023520069020961
2023-03-26 10:25:21+00:00,17.44478911351203,2.0,9.017637600737268
2023-03-26 10:35:21+00:00,17.49655483440852,2.0,9.011755132453578
2023-03-26 10:45:21+00:00,17.548320555305008,2.0,9.005872664169885
2023-03-26 10:55:20+00:00,17.6,2.0,9.0
2023-03-26 11:05:20+00:00,17.6,2.0,8.922279792746114
2023-03-26 11:08:12+00:00,17.6,2.0,8.9
2023-03-26 11:18:12+00:00,18.421917808219177,2.0,8.9
