time,value_acid
2023-05-23 04:58:05,8.79677348363402
2023-05-23 05:08:05,8.79496023668054
2023-05-23 05:18:05,8.793305654973164
2023-05-23 05:28:05,8.791843752033795
2023-05-23 05:38:05,8.79057142845354
2023-05-23 05:48:05,8.789453245869874
2023-05-23 05:58:05,8.788433630039254
2023-05-23 06:08:05,8.787452771708983
2023-05-23 06:18:05,8.786461787247266
2023-05-23 06:28:05,8.785433243115667
2023-05-23 06:38:05,8.784364696324447
2023-05-23 06:48:05,8.783274963289328
2023-05-23 06:58:05,8.78219481395965
2023-05-23 07:08:05,8.78115517785946
2023-05-23 07:18:05,8.780176420126924
2023-05-23 07:28:05,8.779261733722622
2023-05-23 07:38:05,8.778396386011105
2023-05-23 07:48:05,8.777552830257822
2023-05-23 07:58:05,8.776700010119416
2023-05-23 08:08:05,8.775813988551942
2023-05-23 08:18:05,8.774886634986276
2023-05-23 08:28:05,8.773929617885734
2023-05-23 08:38:05,8.772972253025674
2023-05-23 08:48:05,8.772053518748976
2023-05-23 08:58:05,8.771210297791102
2023-05-23 09:08:05,8.770465147867919
2023-05-23 09:18:05,8.769817256532662
2023-05-23 09:28:05,8.769239542622943
2023-05-23 09:38:05,8.768683260468638
2023-05-23 09:48:05,8.768089354567293
2023-05-23 09:58:05,8.767403790494335
2023-05-23 10:08:05,8.766592756650295
2023-05-23 10:18:05,8.765653427577524
2023-05-23 10:28:05,8.76461702581282
2023-05-23 10:38:05,8.76354296620913
2023-05-23 10:48:05,8.762505348556875
2023-05-23 10:58:05,8.761575258867719
2023-05-23 11:08:05,8.760803586665528
2023-05-23 11:18:05,8.760208975277985
2023-05-23 11:28:05,8.75977410428108
2023-05-23 11:38:05,8.759451171776105
2023-05-23 11:48:05,8.759174891957382
2023-05-23 11:58:05,8.758879306219663
2023-05-23 12:08:05,8.758513806022792
2023-05-23 12:18:05,8.758054211942994
2023-05-23 12:28:05,8.757506358633616
2023-05-23 12:38:05,8.756901868165494
2023-05-23 12:48:05,8.756287958867526
2023-05-23 12:58:05,8.755714599724133
2023-05-23 13:08:05,8.755222705096552
2023-05-23 13:18:05,8.754836352648551
2023-05-23 13:28:05,8.7545605174707
2023-05-23 13:38:05,8.754384074060223
2023-05-23 13:48:05,8.754286373790363
2023-05-23 13:58:05,8.754244953384944
2023-05-23 14:08:05,8.754242001866075
2023-05-23 14:18:05,8.75426796877254
2023-05-23 14:28:05,8.754321802457035
2023-05-23 14:38:05,8.754408373310069
2023-05-23 14:48:05,8.754534349235882
2023-05-23 14:58:05,8.754704001857801
2023-05-23 15:08:05,8.754916168493775
2023-05-23 15:18:05,8.755163050408388
2023-05-23 15:28:05,8.755430916625528
2023-05-23 15:38:05,8.755702294088652
2023-05-23 15:48:05,8.755958958970961
2023-05-23 15:58:05,8.756185002486653
2023-05-23 16:08:05,8.756369362317514
2023-05-23 16:18:05,8.756507403530945
2023-05-23 16:28:05,8.756601337797484
2023-05-23 16:38:05,8.756659461430859
2023-05-23 16:48:05,8.756694372434307
2023-05-23 16:58:05,8.756720496628452
2023-05-23 17:08:05,8.75675139483484
2023-05-23 17:18:05,8.756797395012558
2023-05-23 17:28:05,8.756864048268975
2023-05-23 17:38:05,8.756951724569827
2023-05-23 17:48:05,8.757056372275839
2023-05-23 17:58:05,8.757171148126549
2023-05-23 18:08:05,8.757288391349716
2023-05-23 18:18:05,8.75740135968202
2023-05-23 18:28:05,8.757505295574614
2023-05-23 18:38:05,8.757597692172295
2023-05-23 18:48:05,8.75767795543143
2023-05-23 18:58:05,8.757746866249352
2023-05-23 19:08:05,8.757806235768221
2023-05-23 19:18:05,8.757858916675671
2023-05-23 19:28:05,8.757908990530371
2023-05-23 19:38:05,8.757961673062665
2023-05-23 19:48:05,8.758022435914064
2023-05-23 19:58:05,8.758095112930134
2023-05-23 20:08:05,8.758179276338693
2023-05-23 20:18:05,8.758267729866063
2023-05-23 20:28:05,8.758345303184559
2023-05-23 20:38:05,8.758390022702075
2023-05-23 20:48:05,8.758377111131756
2023-05-23 20:58:05,8.758285278928053
2023-05-23 21:08:05,8.75810374735447
2023-05-23 21:18:05,8.757837794848513
2023-05-23 21:28:05,8.757510673513922
2023-05-23 21:38:05,8.757160602498928
2023-05-23 21:48:05,8.756833012541145
2023-05-23 21:58:05,8.756569833967427
2023-05-23 22:08:05,8.756398817591066
2023-05-23 22:18:05,8.756326174593646
2023-05-23 22:28:05,8.75633502038705
2023-05-23 22:38:05,8.756390394005345
