time,value_temp
2023-10-23 06:34:06,24.16872351608424
2023-10-23 06:44:06,24.210338995655526
2023-10-23 06:54:06,24.248910412689945
2023-10-23 07:04:06,24.283094442932697
2023-10-23 07:14:06,24.312090690770734
2023-10-23 07:24:06,24.3357166512213
2023-10-23 07:34:06,24.354322975068936
2023-10-23 07:44:06,24.368595076769076
2023-10-23 07:54:06,24.379317571977474
2023-10-23 08:04:06,24.38717874074313
2023-10-23 08:14:06,24.392666009786673
2023-10-23 08:24:06,24.39606298394905
2023-10-23 08:34:06,24.39752061608263
2023-10-23 08:44:06,24.397153707858255
2023-10-23 08:54:06,24.395115080354216
2023-10-23 09:04:06,24.391619796658013
2023-10-23 09:14:06,24.38691988561384
2023-10-23 09:24:06,24.381253181077433
2023-10-23 09:34:06,24.374798767617204
2023-10-23 09:44:06,24.367663907694663
2023-10-23 09:54:06,24.359908490038272
2023-10-23 10:04:06,24.35159279266272
2023-10-23 10:14:06,24.34282234034444
2023-10-23 10:24:06,24.333765035174952
2023-10-23 10:34:06,24.324629224616878
2023-10-23 10:44:06,24.315610103367284
2023-10-23 10:54:06,24.30682688612367
2023-10-23 11:04:06,24.298277698796902
2023-10-23 11:14:06,24.2898314164732
2023-10-23 11:24:06,24.281259727065365
2023-10-23 11:34:06,24.272296129144202
2023-10-23 11:44:06,24.262698922449776
2023-10-23 11:54:06,24.252296467369522
2023-10-23 12:04:06,24.24100370864359
2023-10-23 12:14:06,24.228813332958985
2023-10-23 12:24:06,24.215775612959973
2023-10-23 12:34:06,24.20198278291023
2023-10-23 12:44:06,24.187566233231838
2023-10-23 12:54:06,24.17270241831272
2023-10-23 13:04:06,24.157613390099097
2023-10-23 13:14:06,24.14254657027883
2023-10-23 13:24:06,24.1277276714231
2023-10-23 13:34:06,24.113296772392957
2023-10-23 13:44:06,24.099252372397565
2023-10-23 13:54:06,24.085433190972772
2023-10-23 14:04:06,24.07155778482511
2023-10-23 14:14:06,24.057319717076748
2023-10-23 14:24:06,24.042509719463332
2023-10-23 14:34:06,24.027118061525776
2023-10-23 14:44:06,24.011370233458287
2023-10-23 14:54:06,23.995670110956063
2023-10-23 15:04:06,23.980460711810732
2023-10-23 15:14:06,23.966049527970213
2023-10-23 15:24:06,23.952466997452376
2023-10-23 15:34:06,23.93942145566523
2023-10-23 15:44:06,23.92638075676766
2023-10-23 15:54:06,23.912760632527743
2023-10-23 16:04:06,23.898152352113517
2023-10-23 16:14:06,23.882498043189422
2023-10-23 16:24:06,23.866134117298603
2023-10-23 16:34:06,23.849670536424497
2023-10-23 16:44:06,23.83374003631814
2023-10-23 16:54:06,23.8187109922705
2023-10-23 17:04:06,23.804484599869543
2023-10-23 17:14:06,23.790476554254646
2023-10-23 17:24:06,23.77581864782227
2023-10-23 17:34:06,23.759728381203814
2023-10-23 17:44:06,23.741917886869683
2023-10-23 17:54:06,23.72287932146678
2023-10-23 18:04:06,23.703910569553113
2023-10-23 18:14:06,23.686828421778653
2023-10-23 18:24:06,23.673429582735157
2023-10-23 18:34:06,23.664862277386774
2023-10-23 18:44:06,23.661123033998052
2023-10-23 18:54:06,23.66087076989111
2023-10-23 19:04:06,23.661656179629514
2023-10-23 19:14:06,23.660528052398508
2023-10-23 19:24:06,23.65484624998629
2023-10-23 19:34:06,23.643051151161593
2023-10-23 19:44:06,23.62514216410214
2023-10-23 19:54:06,23.602705524081237
2023-10-23 20:04:06,23.578475811187342
2023-10-23 20:14:06,23.555567403942256
2023-10-23 20:24:06,23.536618921600226
2023-10-23 20:34:06,23.523118525563177
2023-10-23 20:44:06,23.515112555981233
2023-10-23 20:54:06,23.51136803217722
2023-10-23 21:04:06,23.509907908483395
2023-10-23 21:14:06,23.5087196436658
2023-10-23 21:24:06,23.50639258571158
2023-10-23 21:34:06,23.50248071787016
2023-10-23 21:44:06,23.497496182116407
2023-10-23 21:54:06,23.492573859426034
2023-10-23 22:04:06,23.488958748273934
2023-10-23 22:14:06,23.48751731471093
2023-10-23 22:24:06,23.488447273237263
2023-10-23 22:34:06,23.491271960707312
2023-10-23 22:44:06,23.495092132128438
2023-10-23 22:54:06,23.498973490841852
2023-10-23 23:04:06,23.502306888658225
2023-10-23 23:14:06,23.505002167183502
2023-10-23 23:24:06,23.507452690969266
2023-10-23 23:34:06,23.510303117837243
2023-10-23 23:44:06,23.514129485640094
2023-10-23 23:54:06,23.51916929832394
2023-10-24 00:04:06,23.525211247833322
2023-10-24 00:14:06,23.53168353172243
2023-10-24 00:24:06,23.53789664686801
2023-10-24 00:34:06,23.54333486296649
2023-10-24 00:44:06,23.54787414497996
2023-10-24 00:54:06,23.55183791351338
2023-10-24 01:04:06,23.555870321952916
2023-10-24 01:14:06,23.560681018875226
2023-10-24 01:24:06,23.566765647123216
2023-10-24 01:34:06,23.574213311406098
2023-10-24 01:44:06,23.582674669816672
2023-10-24 01:54:06,23.59149880094476
2023-10-24 02:04:06,23.59998075413644
2023-10-24 02:14:06,23.607621141843765
2023-10-24 02:24:06,23.61429936176373
2023-10-24 02:34:06,23.620301123271844
2023-10-24 02:44:06,23.626201403148098
2023-10-24 02:54:06,23.632660391353813
2023-10-24 03:04:06,23.640219768780998
2023-10-24 03:14:06,23.649179024014035
2023-10-24 03:24:06,23.659591551455826
2023-10-24 03:34:06,23.67136623994592
2023-10-24 03:44:06,23.68441557700459
2023-10-24 03:54:06,23.698774605769092
2023-10-24 04:04:06,23.714632585029808
2023-10-24 04:14:06,23.732262367658343
2023-10-24 04:24:06,23.751881934973476
2023-10-24 04:34:06,23.77351634063049
2023-10-24 04:44:06,23.79693149148535
2023-10-24 04:54:06,23.821681850979623
2023-10-24 05:04:06,23.84726436534338
2023-10-24 05:14:06,23.873321658713078
2023-10-24 05:24:06,23.89980996034706
2023-10-24 05:34:06,23.927053834076663
2023-10-24 05:44:06,23.955649215592857
2023-10-24 05:54:06,23.986233726092834
2023-10-24 06:04:06,24.019196363628513
2023-10-24 06:14:06,24.054426491480175
2023-10-24 06:24:06,24.09119326941664
2023-10-24 06:34:06,24.128204157527072
2023-10-24 06:44:06,24.163830620041665
2023-10-24 06:54:06,24.19643307033615
2023-10-24 07:04:06,24.22468575086815
2023-10-24 07:14:06,24.247806168342777
2023-10-24 07:24:06,24.265629991480207
2023-10-24 07:34:06,24.278526250553536
2023-10-24 07:44:06,24.287198878357366
2023-10-24 07:54:06,24.29245107979668
2023-10-24 08:04:06,24.294989726261417
2023-10-24 08:14:06,24.29532076859445
2023-10-24 08:24:06,24.293746198808396
2023-10-24 08:34:06,24.290435150186443
2023-10-24 08:44:06,24.28552032844131
2023-10-24 08:54:06,24.27917211302682
2023-10-24 09:04:06,24.27162271108575
2023-10-24 09:14:06,24.263140813455536
2023-10-24 09:24:06,24.25398036721293
2023-10-24 09:34:06,24.2443359561273
2023-10-24 09:44:06,24.234329664040022
2023-10-24 09:54:06,24.224035461363652
2023-10-24 10:04:06,24.21352690822186
2023-10-24 10:14:06,24.202921954265523
2023-10-24 10:24:06,24.192400014093028
2023-10-24 10:34:06,24.18217998280854
