time,value_hum
2023-10-24 16:16:06,7.056686015933118
2023-10-24 16:26:06,7.058563679526964
2023-10-24 16:36:06,7.059093670740355
2023-10-24 16:46:06,7.058274190902371
2023-10-24 16:56:06,7.05637856282309
2023-10-24 17:06:06,7.0539212567848075
2023-10-24 17:16:06,7.0515526297073885
2023-10-24 17:26:06,7.049903333598357
2023-10-24 17:36:06,7.049420599894442
2023-10-24 17:46:06,7.050246872812252
2023-10-24 17:56:06,7.052181832351955
2023-10-24 18:06:06,7.05474369513319
2023-10-24 18:16:06,7.057313124796365
2023-10-24 18:26:06,7.059314818425851
2023-10-24 18:36:06,7.060378485121464
2023-10-24 18:46:06,7.06042785937895
2023-10-24 18:56:06,7.059671455440635
2023-10-24 19:06:06,7.058502980746677
2023-10-24 19:16:06,7.057350190981935
2023-10-24 19:26:06,7.056527231928455
2023-10-24 19:36:06,7.056141460682564
2023-10-24 19:46:06,7.056083356014051
2023-10-24 19:56:06,7.056096265663088
2023-10-24 20:06:06,7.055893626270473
2023-10-24 20:16:06,7.055275777693685
2023-10-24 20:26:06,7.054201895837449
2023-10-24 20:36:06,7.052792757013153
2023-10-24 20:46:06,7.051268479291367
2023-10-24 20:56:06,7.049850632754089
2023-10-24 21:06:06,7.0486704300198335
2023-10-24 21:16:06,7.047719834969065
2023-10-24 21:26:06,7.0468630787928035
2023-10-24 21:36:06,7.045900632942503
2023-10-24 21:46:06,7.044656663022566
2023-10-24 21:56:06,7.0430527052177
2023-10-24 22:06:06,7.041137628204867
2023-10-24 22:16:06,7.039063275487565
2023-10-24 22:26:06,7.037018145990252
2023-10-24 22:36:06,7.035148470529665
2023-10-24 22:46:06,7.033500244229121
2023-10-24 22:56:06,7.03200584177922
2023-10-24 23:06:06,7.030519336383226
2023-10-24 23:16:06,7.028883984491017
2023-10-24 23:26:06,7.027002211420926
2023-10-24 23:36:06,7.024878162125027
2023-10-24 23:46:06,7.022615280306517
2023-10-24 23:56:06,7.020370941133096
2023-10-25 00:06:06,7.0182884722313705
2023-10-25 00:16:06,7.016436218129202
2023-10-25 00:26:06,7.014779824912795
2023-10-25 00:36:06,7.013199310491967
2023-10-25 00:46:06,7.011543107612197
2023-10-25 00:56:06,7.00969543833257
2023-10-25 01:06:06,7.007627825089997
2023-10-25 01:16:06,7.005412558222208
2023-10-25 01:26:06,7.003192444251507
2023-10-25 01:36:06,7.001120041751909
2023-10-25 01:46:06,6.999292750379249
2023-10-25 01:56:06,6.997711913904197
2023-10-25 02:06:06,6.9962837510754605
2023-10-25 02:16:06,6.994861855855403
2023-10-25 02:26:06,6.993312949729291
2023-10-25 02:36:06,6.991577296728384
2023-10-25 02:46:06,6.989697199066971
2023-10-25 02:56:06,6.987800552064299
2023-10-25 03:06:06,6.986045870321187
2023-10-25 03:16:06,6.984552234404535
2023-10-25 03:26:06,6.983344875765476
2023-10-25 03:36:06,6.982341280520638
2023-10-25 03:46:06,6.98138592141858
2023-10-25 03:56:06,6.980320870745912
2023-10-25 04:06:06,6.979063328318445
2023-10-25 04:16:06,6.9776564925416364
2023-10-25 04:26:06,6.976269497660284
2023-10-25 04:36:06,6.9751419157507195
2023-10-25 04:46:06,6.974490776797091
2023-10-25 04:56:06,6.974414158715308
2023-10-25 05:06:06,6.97482854649259
2023-10-25 05:16:06,6.975465893236175
2023-10-25 05:26:06,6.975934908641461
2023-10-25 05:36:06,6.975827831914394
2023-10-25 05:46:06,6.974837757288583
2023-10-25 05:56:06,6.972848494063813
2023-10-25 06:06:06,6.96996971465163
2023-10-25 06:16:06,6.966510091520947
2023-10-25 06:26:06,6.962902173141897
2023-10-25 06:36:06,6.959606813750316
2023-10-25 06:46:06,6.957027243065911
2023-10-25 06:56:06,6.95545363704174
2023-10-25 07:06:06,6.9550433654900985
2023-10-25 07:16:06,6.955827353204841
2023-10-25 07:26:06,6.957725655801209
2023-10-25 07:36:06,6.960558098442789
2023-10-25 07:46:06,6.964046444389084
2023-10-25 07:56:06,6.967817038518831
2023-10-25 08:06:06,6.971420208753379
2023-10-25 08:16:06,6.974380225603272
2023-10-25 08:26:06,6.97627729146607
2023-10-25 08:36:06,6.976845777442451
2023-10-25 08:46:06,6.976058659572868
2023-10-25 08:56:06,6.974164310322777
2023-10-25 09:06:06,6.971652074786418
2023-10-25 09:16:06,6.969145156106674
2023-10-25 09:26:06,6.967245607133131
2023-10-25 09:36:06,6.966376444068084
2023-10-25 09:46:06,6.966671341307019
2023-10-25 09:56:06,6.967949549895222
2023-10-25 10:06:06,6.969786140273887
2023-10-25 10:16:06,6.971654964971727
2023-10-25 10:26:06,6.973095970639096
2023-10-25 10:36:06,6.973849637306354
2023-10-25 10:46:06,6.97391323090746
2023-10-25 10:56:06,6.973502223528548
2023-10-25 11:06:06,6.972935151267824
2023-10-25 11:16:06,6.972488240124681
2023-10-25 11:26:06,6.972276668365315
2023-10-25 11:36:06,6.972208276443822
2023-10-25 11:46:06,6.972027049281568
2023-10-25 11:56:06,6.971428644394164
2023-10-25 12:06:06,6.970202027037142
2023-10-25 12:16:06,6.968340688475195
2023-10-25 12:26:06,6.966077990023894
2023-10-25 12:36:06,6.963829633417574
2023-10-25 12:46:06,6.962061250266704
2023-10-25 12:56:06,6.961127394255095
2023-10-25 13:06:06,6.961139279845339
2023-10-25 13:16:06,6.961908580548137
2023-10-25 13:26:06,6.962987611145594
2023-10-25 13:36:06,6.9637926171311735
2023-10-25 13:46:06,6.963769123767253
2023-10-25 13:56:06,6.962546107114664
2023-10-25 14:06:06,6.960032625423654
2023-10-25 14:16:06,6.956432707716423
2023-10-25 14:26:06,6.952182544731642
2023-10-25 14:36:06,6.947837637340914
2023-10-25 14:46:06,6.943948520286724
2023-10-25 14:56:06,6.940959626972084
2023-10-25 15:06:06,6.939150536566126
2023-10-25 15:16:06,6.938620054035154
2023-10-25 15:26:06,6.939299587648533
2023-10-25 15:36:06,6.94097827726753
2023-10-25 15:46:06,6.943328335993311
2023-10-25 15:56:06,6.945930349566725
2023-10-25 16:06:06,6.948307757685063
2023-10-25 16:16:06,6.949981483924815
2023-10-25 16:26:06,6.950547795610504
2023-10-25 16:36:06,6.949768156949589
2023-10-25 16:46:06,6.947646055147462
2023-10-25 16:56:06,6.9444601459232995
2023-10-25 17:06:06,6.940730261222559
2023-10-25 17:16:06,6.937112130056285
2023-10-25 17:26:06,6.934241768617641
2023-10-25 17:36:06,6.93257174640248
2023-10-25 17:46:06,6.932249801443903
2023-10-25 17:56:06,6.93308084544539
2023-10-25 18:06:06,6.934588246995575
2023-10-25 18:16:06,6.936157724695746
2023-10-25 18:26:06,6.937218916699806
2023-10-25 18:36:06,6.93740634286482
2023-10-25 18:46:06,6.93664840221605
2023-10-25 18:56:06,6.9351581119667465
2023-10-25 19:06:06,6.93333350625029
2023-10-25 19:16:06,6.931606477123183
2023-10-25 19:26:06,6.930295103104503
2023-10-25 19:36:06,6.929510457843644
2023-10-25 19:46:06,6.929146508744766
2023-10-25 19:56:06,6.9289498533805105
2023-10-25 20:06:06,6.92863692942049
2023-10-25 20:16:06,6.928010819884425
2023-10-25 20:26:06,6.92703317783662
2023-10-25 20:36:06,6.925826983611217
2023-10-25 20:46:06,6.924614280013726
2023-10-25 20:56:06,6.923618277444119
2023-10-25 21:06:06,6.922971540330103
2023-10-25 21:16:06,6.922667092808047
2023-10-25 21:26:06,6.922569932764106
2023-10-25 21:36:06,6.9224810038528375
2023-10-25 21:46:06,6.922224649495873
2023-10-25 21:56:06,6.921722290471752
2023-10-25 22:06:06,6.9210223890374065
2023-10-25 22:16:06,6.9202760944943655
2023-10-25 22:26:06,6.9196709280316835
2023-10-25 22:36:06,6.919351864440949
2023-10-25 22:46:06,6.919363370753103
2023-10-25 22:56:06,6.919636028644204
2023-10-25 23:06:06,6.920021861472538
2023-10-25 23:16:06,6.920361827959004
2023-10-25 23:26:06,6.920555817611258
2023-10-25 23:36:06,6.9206052121011155
2023-10-25 23:46:06,6.920610475749319
2023-10-25 23:56:06,6.920725800327067
2023-10-26 00:06:06,6.9210911388073475
2023-10-26 00:16:06,6.921771283194589
2023-10-26 00:26:06,6.922728163122396
2023-10-26 00:36:06,6.923837930590569
2023-10-26 00:46:06,6.924945017889588
2023-10-26 00:56:06,6.925929527410429
2023-10-26 01:06:06,6.92675875837139
2023-10-26 01:16:06,6.927500690295116
