time,value_hum
2023-05-17 04:40:21,78.87516536360599
2023-05-17 04:50:21,78.96303381109536
2023-05-17 05:00:21,79.03107981372938
2023-05-17 05:10:21,79.08043843262026
2023-05-17 05:20:21,79.11499150067472
2023-05-17 05:30:21,79.14007529729562
2023-05-17 05:40:21,79.16096968095565
2023-05-17 05:50:21,79.18156014766251
2023-05-17 06:00:21,79.20349426855456
2023-05-17 06:10:21,79.2260165795206
2023-05-17 06:20:21,79.24649619517871
2023-05-17 06:30:21,79.261495405766
2023-05-17 06:40:21,79.26809760717632
2023-05-17 06:50:21,79.26514465459537
2023-05-17 07:00:21,79.25404343882494
2023-05-17 07:10:21,79.2388929179587
2023-05-17 07:20:21,79.22584336236162
2023-05-17 07:30:21,79.22179808432607
2023-05-17 07:40:21,79.23275752586672
2023-05-17 07:50:21,79.26223281772445
2023-05-17 08:00:21,79.3101757585763
2023-05-17 08:10:21,79.37276446254938
2023-05-17 08:20:21,79.4431652800253
2023-05-17 08:30:21,79.51311647469332
2023-05-17 08:40:21,79.57492756384465
2023-05-17 08:50:21,79.62334206522571
2023-05-17 09:00:21,79.65672643790708
2023-05-17 09:10:21,79.67723169833145
2023-05-17 09:20:21,79.68987815441417
2023-05-17 09:30:21,79.70084551055318
2023-05-17 09:40:21,79.71550247737215
2023-05-17 09:50:21,79.73679533090352
2023-05-17 10:00:21,79.76449960930437
2023-05-17 10:10:21,79.7955565470883
2023-05-17 10:20:21,79.82535769188019
2023-05-17 10:30:21,79.84952764038859
2023-05-17 10:40:21,79.86559319941964
2023-05-17 10:50:21,79.87397364063166
2023-05-17 11:00:21,79.8779653148027
2023-05-17 11:10:21,79.88274170101907
2023-05-17 11:20:21,79.89372562894727
2023-05-17 11:30:21,79.91489725491807
2023-05-17 11:40:21,79.94760903493504
2023-05-17 11:50:21,79.99028832039103
2023-05-17 12:00:21,80.03909056874521
2023-05-17 12:10:21,80.08923669709068
2023-05-17 12:20:21,80.13654376463369
2023-05-17 12:30:21,80.17861539309541
2023-05-17 12:40:21,80.21530621942779
2023-05-17 12:50:21,80.2483532897932
2023-05-17 13:00:21,80.28037132261466
2023-05-17 13:10:21,80.31362723512083
2023-05-17 13:20:21,80.34906643013424
2023-05-17 13:30:21,80.38594505671317
2023-05-17 13:40:21,80.42217954003672
2023-05-17 13:50:21,80.4552515670215
2023-05-17 14:00:21,80.48330501967098
2023-05-17 14:10:21,80.5060120374283
2023-05-17 14:20:21,80.52488389797773
2023-05-17 14:30:21,80.54291545493001
2023-05-17 14:40:21,80.56369628037959
2023-05-17 14:50:21,80.59030711335748
2023-05-17 15:00:21,80.62438298018792
2023-05-17 15:10:21,80.66564923954897
2023-05-17 15:20:21,80.71205969554646
2023-05-17 15:30:21,80.76045706258705
2023-05-17 15:40:21,80.80751161525814
2023-05-17 15:50:21,80.85062731026075
2023-05-17 16:00:21,80.88854903752282
2023-05-17 16:10:21,80.92153149677738
2023-05-17 16:20:21,80.95108449451457
2023-05-17 16:30:21,80.97943334141327
2023-05-17 16:40:21,81.0088881767535
2023-05-17 16:50:21,81.04129599977405
2023-05-17 17:00:21,81.07767756504197
2023-05-17 17:10:21,81.11806785986958
