time,value_temp,value_hum,value_acid,value_PV
2023-08-08 10:19:06+00:00,24.7,0.0,8.1,4.2
2023-08-08 10:29:06+00:00,23.729411764705883,0.0,7.9941176470588236,4.182352941176471
2023-08-08 10:39:06+00:00,22.758823529411764,0.0,7.888235294117647,4.1647058823529415
2023-08-08 10:49:06+00:00,21.788235294117648,0.0,7.7823529411764705,4.147058823529411
2023-08-08 10:59:06+00:00,20.81764705882353,0.0,7.676470588235294,4.129411764705882
2023-08-08 11:09:06+00:00,19.847058823529412,0.0,7.570588235294117,4.1117647058823525
2023-08-08 11:15:46+00:00,19.2,0.0,7.5,4.1
2023-08-08 11:25:46+00:00,23.3,0.0,7.7,4.2
2023-08-08 11:35:45+00:00,22.0,0.0,7.6,4.2
2023-08-08 11:45:45+00:00,23.275,0.0,7.6,4.2
2023-08-08 11:49:05+00:00,23.7,0.0,7.6,4.2
2023-08-08 11:59:05+00:00,17.6,0.0,7.3,4.1
2023-08-08 12:09:05+00:00,17.7,0.0,7.6,4.1
2023-08-08 12:19:05+00:00,19.2,0.0,7.7,4.1
2023-08-08 12:29:05+00:00,19.2,0.0,7.775,4.1
2023-08-08 12:32:25+00:00,19.2,0.0,7.8,4.1
2023-08-08 12:42:25+00:00,19.8,0.0,7.9,4.1
2023-08-08 12:52:25+00:00,19.4,0.0,7.9,4.1
2023-08-08 13:02:25+00:00,18.575,0.0,7.9,4.1
2023-08-08 13:05:45+00:00,18.3,0.0,7.9,4.1
2023-08-08 13:15:45+00:00,19.4,0.0,8.0,4.1
2023-08-08 13:25:45+00:00,18.5,0.0,7.9,4.1
2023-08-08 13:35:45+00:00,14.149999999999999,0.75,7.75,4.1
2023-08-08 13:39:05+00:00,12.7,1.0,7.7,4.1
2023-08-08 13:49:05+00:00,13.4,1.0,7.9,4.1
2023-08-08 13:59:04+00:00,14.9,1.0,7.8,4.1
2023-08-08 14:09:04+00:00,15.5,1.0,7.7,4.1
2023-08-08 14:19:04+00:00,15.65,1.0,7.7,4.1
2023-08-08 14:22:24+00:00,15.7,1.0,7.7,4.1
2023-08-08 14:32:24+00:00,16.3,1.0,7.7,4.1
2023-08-08 14:42:24+00:00,16.9,1.0,7.7,4.1
2023-08-08 14:52:24+00:00,17.125,0.25,7.7,4.1
2023-08-08 14:55:44+00:00,17.2,0.0,7.7,4.1
2023-08-08 15:05:44+00:00,17.4,0.0,7.7,4.1
2023-08-08 15:15:44+00:00,17.3,0.0,7.7,4.1
2023-08-08 15:25:44+00:00,17.3,0.75,7.7,4.1
2023-08-08 15:29:04+00:00,17.3,1.0,7.7,4.1
2023-08-08 15:39:04+00:00,18.1,0.0,7.7,4.1
